Quantization,Language,Prompt
mini-magnum-12b-v1.1.Q2_K,en,"Page of Wands reversed suggests a journey of emotional exploration and growth. The Page stands at the threshold of their feelings, wand held tentatively, ready to venture into the depths of their psyche. Water surrounds them, reflecting the inner world of intuition and emotions. The Page pauses before the waters, sensing the power of their own sensitivity. This card invites the seeker to dive within themselves, immersing in the flow of their feelings. To explore the hidden currents of their subconscious and uncover the wisdom of their emotions. The Page of Water calls forth courage to navigate the sometimes turbulent waters of the heart. To ride the waves of empathy and compassion, understanding their own needs and those of others. This card is a mirror reflecting the seeker's capacity for emotional connection and self-discovery. It reveals the Page's potential to harness their feelings as a tool for understanding and growth. The Page of Water invites the seeker to honor their emotional world, embracing their sensitivity as a gift for exploring their own depths and forging bonds with others."
mini-magnum-12b-v1.1.Q2_K,en,"The Strength card stands tall amidst the earthly realm, embodying the power of will and determination. The lion, a symbol of strength, is held gently by the Page's hand, representing the mastery of the material world through inner resources. The Page of Earth stands upon solid ground, rooted in their ability to manifest their intentions into physical form. This card invites the seeker to explore the relationship between their inner world and the tangible realm, considering how their thoughts and emotions translate into actions and outcomes. The Strength Page calls forth the courage to confront challenges with grace and resilience, drawing upon the strength of their convictions. To trust in their capacity to overcome obstacles and create opportunities for growth through perseverance and resourcefulness. The Page of Earth reveals the seeker's potential to harness their inner power for material success, honoring their ability to transform challenges into triumphs through steadfast resolve. This card invites the seeker to embrace their strength of character as a tool for navigating the earthly plane, transforming obstacles into stepping stones for personal growth and achievement."
mini-magnum-12b-v1.1.Q2_K,es,"En el lago de los sentimientos, donde el agua refleja la luz de la comprensión, se encuentra la fuente de la empatía y la conexión. En las profundidades del corazón, donde el agua se vuelve oscura, se encuentran tesoros de sabiduría y verdad. Sumérgete en tu mundo emocional y deja que la corriente de tus sentimientos te guíe hacia la comprensión. Las corrientes internas pueden ser turbulentas, pero también son fuente de vital energía y conexión. Honra tus sentimientos y deja que fluyan libremente, permitiendo que la empatía abra caminos hacia nuevas perspectivas. En el lago de tu corazón, la corriente de tus emociones es un río de posibilidades que pueden llevarte a lugares inesperados. Confía en tu intuición y deja que el flujo de tus sentimientos te acerque a ti mismo y a los demás."
mini-magnum-12b-v1.1.Q2_K,es,"En el viento de la inspiración, donde el aire es el vehículo de la iluminación, se encuentra la claridad que permite la comprensión. En el intercambio de ideas y perspectivas, donde el aire conecta los corazones y las mentes, se encuentra la empatía que permite la conexión. En el flujo de pensamientos y palabras, donde el aire es el medio de la comunicación, se encuentra la sabiduría que permite el crecimiento. En el viento de la comprensión, donde el aire es el vehículo de la iluminación, se encuentra la claridad que permite la comprensión. En el intercambio de ideas y perspectivas, donde el aire conecta los corazones y las mentes, se encuentra la empatía que permite la conexión. En el flujo de pensamientos y palabras, donde el aire es el medio de la comunicación, se encuentra la sabiduría que permite el crecimiento."
mini-magnum-12b-v1.1.Q2_K,es,"En el terreno de tus sueños y deseos, la tierra de tus posibilidades se abre ante ti. Los recursos que necesitas para construir tu futuro están a tu alcance, esperando que los coseches. La tierra fértil de tus sueños puede parecer un desierto, pero debajo de la superficie hay tesoros esperando ser descubiertos. Cultiva tus sueños y tus valores con la misma dedicación que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización."
mini-magnum-12b-v1.1.Q2_K,es,"En el terreno de tus sueños y deseos, la tierra de tus posibilidades se abre ante ti. Los recursos que necesitas para construir tu futuro están a tu alcance, esperando que los coseches. La tierra fértil de tus sueños puede parecer un desierto, pero debajo de la superficie hay tesoros esperando ser descubiertos. Cultiva tus sueños y tus valores con la misma dedicación que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización."
mini-magnum-12b-v1.1.Q2_K,es,"En el terreno de tus sueños y deseos, la tierra de tus posibilidades se abre ante ti. Los recursos que necesitas para construir tu futuro están a tu alcance, esperando que los coseches. La tierra fértil de tus sueños puede parecer un desierto, pero debajo de la superficie hay tesoros esperando ser descubiertos. Cultiva tus sueños y tus valores con la misma dedicación que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización."
mini-magnum-12b-v1.1.Q2_K,es,"En el lago de los sentimientos, donde el agua refleja la luz de la comprensión, se encuentra la fuente de la empatía y la conexión. En las profundidades del corazón, donde el agua se vuelve oscura, se encuentran tesoros de sabiduría y verdad. Sumérgete en tu mundo emocional y deja que la corriente de tus sentimientos te guíe hacia la comprensión. Las corrientes internas pueden ser turbulentas, pero también son fuente de vital energía y conexión. Honra tus sentimientos y deja que fluyan libremente, permitiendo que la empatía abra caminos hacia nuevas perspectivas. En el lago de tu corazón, la corriente de tus emociones es un río de posibilidades que pueden llevarte a lugares inesperados. Confía en tu intuición y deja que el flujo de tus sentimientos te acerque a ti mismo y a los demás."
mini-magnum-12b-v1.1.Q2_K,es,"En el corazón del fuego, donde la energía se transforma en acción, se encuentra el impulso para la creación y el cambio. La chispa de la inspiración enciende la voluntad de transformar sueños en realidad. En el calor del deseo, la determinación se forja en la fragua de la experiencia. Cada llama de la pasión ilumina el camino hacia nuevas posibilidades y oportunidades de crecimiento. En el fuego de la voluntad, la energía del espíritu se convierte en fuerza para mover montañas y abrir nuevos senderos. La fuerza del fuego interior es tanto destructiva como constructiva, capaz de quemar lo que es viejo y obsoleto para dar espacio a nuevas creaciones. En este sentido, representa la purificación a través de la cual las personas pueden reinventarse a sí mismas y sus vidas. La carta de Fuego alude a la necesidad de reconocer y canalizar adecuadamente la fuerza interior. Invita al buscador a considerar cómo su impulso y voluntad se manifiestan en sus acciones y decisiones. Además, sugiere reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior. Esta carta desafía al individuo a usar su poder interior de forma consciente y deliberada, fomentando el crecimiento personal y la transformación."
mini-magnum-12b-v1.1.Q2_K,es,"En el terreno de tus sueños y deseos, la tierra de tus posibilidades se abre ante ti. Los recursos que necesitas para construir tu futuro están a tu alcance, esperando que los coseches. La tierra fértil de tus sueños puede parecer un desierto, pero debajo de la superficie hay tesoros esperando ser descubiertos. Cultiva tus sueños y tus valores con la misma dedicación que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización."
mini-magnum-12b-v1.1.Q2_K,es,"En el corazón del fuego, donde la energía se transforma en acción, se encuentra el impulso para la creación y el cambio. La chispa de la inspiración enciende la voluntad de transformar sueños en realidad. En el calor del deseo, la determinación se forja en la fragua de la experiencia. Cada llama de la pasión ilumina el camino hacia nuevas posibilidades y oportunidades de crecimiento. En el fuego de la voluntad, la energía del espíritu se convierte en fuerza para mover montañas y abrir nuevos senderos. La fuerza del fuego interior es tanto destructiva como constructiva, capaz de quemar lo que es viejo y obsoleto para dar espacio a nuevas creaciones. En este sentido, representa la purificación a través de la cual las personas pueden reinventarse a sí mismas y sus vidas. La carta de Fuego alude a la necesidad de reconocer y canalizar adecuadamente la fuerza interior. Invita al buscador a considerar cómo su impulso y voluntad se manifiestan en sus acciones y decisiones. Además, sugiere reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior. Esta carta desafía al individuo a usar su poder interior de forma consciente y deliberada, fomentando el crecimiento personal y la transformación."
mini-magnum-12b-v1.1.Q2_K,es,"En el terreno de tus sueños y deseos, la tierra de tus posibilidades se abre ante ti. Los recursos que necesitas para construir tu futuro están a tu alcance, esperando que los coseches. La tierra fértil de tus sueños puede parecer un desierto, pero debajo de la superficie hay tesoros esperando ser descubiertos. Cultiva tus sueños y tus valores con la misma dedicación que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización."
mini-magnum-12b-v1.1.Q2_K,es,"Bajo la superficie tranquila del lago de los sentimientos, corrientes ocultas fluyen con fuerza. En las profundidades, donde el agua se vuelve oscura, se encuentran tesoros de sabiduría y verdad. Sumérgete en tu mundo emocional y deja que la corriente te guíe hacia la comprensión. Las corrientes internas pueden ser turbulentas, pero también son fuente de vital energía y conexión. Honra tus sentimientos y deja que fluyan libremente, permitiendo que la empatía abra caminos hacia nuevas perspectivas. En el lago de tu corazón, la corriente de tus emociones es un río de posibilidades que pueden llevarte a lugares inesperados. Confía en tu intuición y deja que el flujo de tus sentimientos te acerque a ti mismo y a los demás."
mini-magnum-12b-v1.1.Q2_K,es,"En el terreno de tus sueños y deseos, la tierra de tus posibilidades se abre ante ti. Los recursos que necesitas para construir tu futuro están a tu alcance, esperando que los coseches. La tierra fértil de tus sueños puede parecer un desierto, pero debajo de la superficie hay tesoros esperando ser descubiertos. Cultiva tus sueños y tus valores con la misma dedicación que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización. En el terreno de tu espíritu, cada semilla de deseo tiene el potencial de convertirse en un árbol que da frutos. Cultiva tus sueños con la misma intensidad que dedicarías a la tierra, y verás crecer cosechas de abundancia y realización."
