Quantization,Language,Prompt
google.gemma-3-1b-it.Q3_K_M,en,"The water swirls, a gentle, insistent pull. It reveals a landscape within, a vast and shadowed ocean of feeling.  A single drop reflects a distant shore, hinting at a truth you’ve been avoiding.  The current flows, carrying both comfort and a persistent, unfamiliar rhythm.  Look deeper, and you’ll find the echoes of moments past, perhaps even ones you’ve forgotten.  A quiet understanding blossoms from the depths – a recognition of your own inherent wisdom.  This is a moment of profound connection, a chance to fully embrace the emotional currents that shape your being.  Let the water guide you, not to dictate, but to simply *be* within its embrace."
google.gemma-3-1b-it.Q3_K_M,en,"The earth settles, a quiet, steady presence. It speaks of a foundation, a rootedness that demands respect. A gentle strength blooms from the depths, a recognition of the power held within your own being.  Consider how your energy flows through the tangible world – the soil beneath your feet, the very ground you stand upon.  There’s a profound understanding of what sustains you, a quiet resilience born from enduring moments.  The earth’s embrace offers a chance to acknowledge the resources you’ve cultivated, both literally and metaphorically.  It asks you to examine the balance between your intentions and the world around you – a harmonious alignment of spirit and substance.  Let the quiet strength of this card guide you toward a sustainable path, rooted in mindful action and unwavering devotion to your core values."
google.gemma-3-1b-it.Q3_K_M,es,"El Emperador se alza con una fuerza silenciosa, un poder que se manifiesta en la profundidad de su ser.  Es un ancla de intuición, un faro que guía a través de la niebla de las emociones.  Su presencia es un llamado a la exploración de lo interior, a desvelar los secretos que se esconden bajo la superficie.  La energía del Agua fluye, revelando las raíces de la empatía y la conexión con el alma.  Observa cómo este ser se alimenta de la verdad, de la comprensión profunda de sí mismo y de las emociones que lo impulsan.  Permite que la intuición te guíe hacia la armonía de tus sentimientos, revelando la esencia de tu propia voz."
google.gemma-3-1b-it.Q3_K_M,es,"La Templanza se presenta como un delicado equilibrio, un paso entre la audacia y la cautela.  Es la danza sutil de la razón, la búsqueda de la armonía en la expresión.  Unos pocos pasos hacia la verdad, pero con una profunda precaución.  La necesidad de una comunicación honesta, sin la precipitación, pero también sin la excesiva complacencia.  La luz del pensamiento se revela en la claridad de la acción, pero la sombra de la duda puede eclipsar la visión.  Unos pocos pasos hacia la comprensión de uno mismo, y un profundo respeto por las influencias que te rodean."
google.gemma-3-1b-it.Q3_K_M,es,"La Tierra se abre paso, un punto de encuentro entre lo invisible y lo tangible.  Un nuevo camino se forma, un terreno fértil para la manifestación de tus ideas y emociones, pero con una firmeza que te permite sostener la realidad.  La Tierra te invita a mirar más profundamente hacia tu interior, a evaluar cómo tus recursos, tanto físicos como espirituales, se manifiestan en la vida.  La armonía entre lo que buscas y lo que tienes es la clave para este nuevo comienzo.  Observa cómo la Tierra te guía hacia un equilibrio, un entendimiento profundo de tu relación con el mundo que te rodea."
google.gemma-3-1b-it.Q3_K_M,es,"La diez de Oros se abre con un resplandor de firmeza, como un faro en la oscuridad.  La manifestación tangible de tus aspiraciones, la que te impulsa y te define, se materializa con una fuerza inquebrantable.  Un camino de recursos, tanto físicos como espirituales, se abre ante ti, un terreno fértil para el crecimiento.  La Tierra te invita a sostener tu visión, a dar forma a tus sueños con la misma determinación que la tierra sostiene la vida.  Pero, ¿qué tan bien estás gestionando tus recursos?  La carta te desafía a evaluar la relación entre tus deseos más profundos y la realidad tangible que te rodea, buscando un equilibrio que refleje tu verdadero ser."
google.gemma-3-1b-it.Q3_K_M,es,"La Reina de Espadas se alza con una fuerza silenciosa, un punto de inflexión en la manifestación de lo tangible.  Su presencia es un llamado a la firmeza, a la decisión de materializar lo que se siente como esencial.  La Tierra, en su núcleo, te invita a examinar la forma en que tus ideas y emociones se manifiestan en la realidad física.  Es un momento de confrontación, de evaluar si tus aspiraciones espirituales se alinean con la estabilidad que te rodea.  La Tierra te muestra la necesidad de un equilibrio entre lo que sostienes y lo que te alimenta, un punto de encuentro entre lo que buscas y lo que te rodea.  La energía de la Reina te impulsa a tomar control de tus recursos, a evaluar la relación con el dinero, la salud y el medio ambiente, y a encontrar una armonía entre lo que te define y lo que te sustenta."
google.gemma-3-1b-it.Q3_K_M,es,"La Reina de Oros se alza con una luz que se refleja en la profundidad.  Un espejo que muestra la raíz de tus sentimientos, un lugar donde las emociones se entrelazan con la sabiduría ancestral.  Sigue el curso de la intuición, como un río que se desliza a través de la tierra.  Observa cómo la empatía te guía, revelando las conexiones invisibles que te rodean.  Esta figura te invita a desvelar los secretos que se esconden en tu interior, a comprender la fuerza que impulsa tus decisiones y a honrar la sensibilidad que te define.  Permite que la luz de la Reina de Oros te guíe hacia un entendimiento más profundo de tu propia esencia."
google.gemma-3-1b-it.Q3_K_M,es,"El fuego que arde dentro de ti, un torrente de voluntad que se libera con cada paso.  Un fuego que consume lo viejo, dejando espacio para la creación.  La chispa divina que te impulsa a actuar, a desafiar lo establecido.  Observa cómo la energía se manifiesta en tus decisiones, como un fuego que se alimenta de tu propia fuerza.  ¿Qué es lo que realmente te impulsa?  ¿Qué es lo que te hace vibrar?  El fuego te invita a abrazar tu potencial, a dejar que la pasión guíe tu camino, y a encontrar la claridad en la intensidad de tu voluntad."
google.gemma-3-1b-it.Q3_K_M,es,"La Tierra se abre paso, un torrente de luz que fluye hacia la manifestación.  Un río de posibilidades se desborda, un camino que se abre a la realidad tangible.  La energía se siente en la firmeza, en la promesa de un terreno fértil donde las ideas y las emociones se arraigan.  La Tierra, un guardián de la estabilidad, invita a observar la forma en que se materializa nuestra esencia.  Un equilibrio entre lo tangible y lo espiritual, la conexión con los recursos que nos sustenta, y la responsabilidad de la tierra que nos rodea.  La luz se expande, revelando la oportunidad de integrar la armonía entre lo que se siente y lo que se puede hacer."
google.gemma-3-1b-it.Q3_K_M,es,"El fuego se desata, un torrente de voluntad que se abre paso. Un impulso que se manifiesta con fuerza, como un rayo que golpea la tierra.  La chispa divina, recién encendida, se expande hacia la acción, un fuego que consume lo viejo para dar lugar a lo nuevo.  La necesidad de reconocer y canalizar la fuerza interior se revela en cada paso, un camino de autodescubrimiento.  La energía que fluye, a veces intensa, a veces suave,  sugiere la posibilidad de una transformación profunda.  La pregunta que se levanta es: ¿qué fuego alimenta tu voluntad? ¿Qué camino te lleva a la verdadera manifestación de tu potencial?"
google.gemma-3-1b-it.Q3_K_M,es,"La As de Copas se abre como un lienzo en blanco, un espacio donde la manifestación de lo posible se encuentra en un punto de transición.  La tierra, con su firmeza, invita a una exploración profunda de la realidad material que te rodea.  La energía de esta carta sugiere un momento de consolidación, donde la manifestación de tus ideas y emociones se vuelve tangible.  La relación con tus recursos, tanto físicos como espirituales, es un punto de partida crucial.  Observa cómo la tierra te guía hacia la alineación entre lo que anhela tu alma y lo que te rodea, buscando un equilibrio que nutra tu ser.  La carta te invita a mirar hacia adelante con una mirada cautelosa, evaluando la forma en que utilizas tus dones y la importancia de la tierra en tu camino."
google.gemma-3-1b-it.Q3_K_M,es,"El Paje de Bastos te invita a navegar un mar de emociones que, a primera vista, parecen turbulentos.  Un torrente de sentimientos, quizás un poco confuso, se manifiesta en tu interior.  La intuición te guía hacia un profundo entendimiento de ti mismo, un reflejo de lo que anhela tu ser.  

Observa cómo el agua, con su fluidez, te impulsa a explorar las profundidades de tu psique.  Cada emoción, aunque intensa, es una señal, una pieza clave en el puzzle de tu ser.  Permite que la empatía te conecte con las experiencias de los demás, pero con cautela.  

La carta te invita a un viaje de autodescubrimiento, a desentrañar los secretos que se esconden en tu interior.  La sensibilidad emocional, aunque a veces desafiante, es la llave para la comprensión de tu propia voz y la conexión con tu verdadero ser."
google.gemma-3-1b-it.Q3_K_M,es,"La Fuerza se manifiesta en la forma de un camino que se abre a la tierra, un paso firme hacia la manifestación de lo que se siente.  Es un poder latente, una fuerza que se siente en la tierra, esperando ser liberada.  La Tierra te invita a mirar más allá de lo superficial, a sentir la raíz de tus deseos y a comprender cómo se materializan en la realidad.  La fuerza se encuentra en la capacidad de sostener y nutrir, pero también en la necesidad de gestionar los recursos con cuidado y equilibrio.  La Tierra te invita a evaluar la relación entre tus aspiraciones espirituales y las acciones diarias, buscando un camino que sea tanto sólido como sostenible."
