Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"The Page of Wands, a card of emotional awakening, invites you to embark on a journey of self-discovery. Like a gentle current, your emotions are flowing, and this card encourages you to immerse yourself in their depths. It is a reminder that your feelings are a powerful force, offering insight and a connection to your true self. The Water card reflects the hidden depths of your subconscious, encouraging introspection and a deeper understanding of your emotional landscape. This reading is a call to honor your emotional sensitivity and trust in your intuitive wisdom. It is a reminder that your feelings are a tool for self-discovery and that exploring them can lead to a deeper understanding of yourself and your place in the world.",en,100,25,0,125,0.2,"['a', 'invites', 'to', 'a', 'a', 'are', 'to', 'a', 'are', 'a', 'a', 'to', 'true', 'a', 'a', 'to', 'honor', 'trust', 'a', 'are', 'a', 'can', 'to', 'a', 'place']",[]
11,"The Strength card, an Earth card, brings a message of stability and balance. It is a reminder that true strength lies in our connection with the physical world and our ability to manifest our desires into tangible reality. This card encourages you to tap into the power of the Earth, embracing a grounded and nurturing approach to your life path. It is a call to evaluate your relationship with your physical body, your resources, and your environment, ensuring that you are caring for yourself and your surroundings with the same dedication and strength. The Earth card invites you to cultivate stability and balance in your life, fostering a sense of security and a deep connection with the material plane. It is a reminder that your strength lies in your ability to manifest and create a stable foundation from which you can grow and flourish.",en,119,25,0,144,0.174,"['a', 'balance', 'a', 'true', 'to', 'tangible', 'reality', 'to', 'a', 'to', 'a', 'to', 'body', 'are', 'invites', 'to', 'balance', 'a', 'a', 'material', 'plane', 'a', 'to', 'a', 'can']",[]
12,"El Emperador, una figura sólida y estable, se encuentra en el reino de la Agua, simbolizando la conexión entre la fuerza emocional y la intuición. Esta carta te invita a explorar el mundo de tus emociones y a reconocer el poder de tu intuición en la navegación de tu vida. El Agua, como elemento, representa la profundidad y la fluidez de tus sentimientos, reflejando la fuerza y la sabiduría que residen en tu psique. La carta te anima a honrar tus emociones y a reconocer su papel en la creación de una base sólida para tu vida. El Emperador te invita a confiar en tu intuición y a permitir que tu sabiduría emocional te guíe hacia una comprensión más profunda de ti mismo y de tus deseos más profundos. La carta sugiere que reflexiones sobre cómo puedes utilizar tu fuerza emocional para manifestar tus aspiraciones y crear una vida llena de estabilidad y realización. El Emperador te recuerda que tienes la fuerza y la sabiduría dentro de ti para navegar por las aguas de tus emociones y crear una vida significativa y satisfactoria.",es,0,183,0,183,0.0,[],[]
13,"La Templanza, una carta de equilibrio y moderación, se encuentra en el reino del Aire, simbolizando la importancia de la claridad mental y la comunicación efectiva. Esta carta te invita a explorar el mundo de tus pensamientos y emociones, y a reconocer el poder de tus palabras y acciones en la creación de tu realidad. El Aire, como elemento, representa la inteligencia, la comunicación y la capacidad de procesar y transmitir ideas. La carta te anima a honrar tu sabiduría interior y a reconocer el papel de tus pensamientos y palabras en la creación de equilibrio en tu vida. La Templanza te invita a considerar cómo puedes utilizar tu inteligencia y tu comunicación para manifestar tus deseos de equilibrio y armonía. La carta sugiere que reflexiones sobre cómo puedes utilizar tus habilidades mentales y verbales para crear una vida llena de claridad y comprensión, cultivando así una relación saludable con tus pensamientos, palabras y acciones.",es,0,155,0,155,0.0,[],[]
14,"El Tres de Bastos, una carta de creatividad y motivación, se encuentra en el reino de la Tierra, simbolizando la conexión entre la inspiración y la estabilidad material. Esta carta te invita a explorar la naturaleza tangible de tus emociones y cómo influyen en tu existencia física. El elemento Tierra, asociado con la estabilidad y la capacidad de nutrir, refleja la idea de que tus emociones pueden ser una fuente de fuerza y creatividad en tu vida. La carta te anima a honrar tus sentimientos y a reconocer su papel en la creación de una base sólida para tus aspiraciones creativas. El Tres de Bastos te invita a considerar cómo puedes utilizar tus emociones para manifestar tus deseos de creatividad y motivación, creando una vida rica y plena en armonía con tus valores más profundos. La carta sugiere que reflexiones sobre cómo puedes utilizar tus sentimientos para cultivar una relación saludable con tus recursos y tu entorno físico, fomentando así una vida creativa y satisfactoria.",es,0,165,0,165,0.0,[],[]
15,"El Diez de Oros, una carta de abundancia y prosperidad, se encuentra en el reino de la Tierra, simbolizando la conexión entre la estabilidad y la riqueza material. Esta carta te invita a explorar la naturaleza tangible de tus emociones y cómo influyen en tu existencia física. El elemento Tierra, asociado con la abundancia y la capacidad de nutrir, refleja la idea de que tus emociones pueden ser una fuente de fuerza y prosperidad en tu vida. La carta te anima a honrar tus sentimientos y a reconocer su papel en la creación de una vida abundante y satisfactoria. El Diez de Oros te invita a considerar cómo puedes utilizar tus emociones para manifestar tus deseos de abundancia y crear una vida llena de prosperidad en todos los aspectos de tu existencia. La carta sugiere que reflexiones sobre cómo puedes utilizar tus sentimientos para cultivar una relación saludable con el dinero, la salud y el medio ambiente, creando un futuro sostenible y próspero.",es,0,163,0,163,0.0,[],[]
16,"La Reina de Espadas, una figura elegante y reflexiva, se encuentra en el reino de la Tierra, simbolizando la conexión entre la inteligencia emocional y la estabilidad material. Esta carta te invita a explorar la naturaleza tangible de tus emociones y cómo influyen en tu existencia física. El elemento Tierra, asociado con la estabilidad y la capacidad de nutrir, refleja la idea de que tus emociones pueden ser una fuente de fuerza y manifestación en tu vida. La carta te anima a honrar tus sentimientos y a reconocer su papel en la creación de una base sólida para tu vida. La Reina de Espadas te invita a considerar cómo puedes utilizar tu inteligencia emocional para cultivar relaciones saludables y una conexión profunda con el mundo que te rodea, incluyendo tus recursos y tu entorno físico. La carta sugiere que reflexiones sobre cómo puedes utilizar tus emociones para manifestar tus deseos de manera equilibrada y sostenible, creando una vida rica y plena en armonía con tus valores más profundos.",es,0,168,0,168,0.0,[],[]
17,"La Reina de Oros, una figura sabia y compasiva, se encuentra en el reino de la Agua, simbolizando la conexión entre la intuición y las emociones. Esta carta te invita a explorar el mundo de tus sentimientos y a reconocer el valor de tu intuición en la navegación de la vida. El Agua, como elemento, representa la fluidez y la profundidad de las emociones, reflejando la naturaleza compasiva y empática de la Reina. La carta te anima a honrar tus sentimientos y a reconocer su poder como guía en la toma de decisiones. La Reina de Oros te invita a confiar en tu intuición y a permitir que tu sabiduría emocional te guíe hacia una comprensión más profunda de ti mismo y de aquellos que te rodean. La carta sugiere que reflexiones sobre cómo puedes utilizar tu empatía y tu comprensión emocional para mejorar tus relaciones y tu conexión con el mundo que te rodea. La Reina de Oros te recuerda que tus sentimientos son una fuente valiosa de conocimiento y que, al honrarlos, puedes cultivar una vida más auténtica y significativa.",es,0,181,1,182,0.0,[],['honrarlos']
18,"El Diez de Copas, una carta de esperanza y abundancia, se encuentra en el reino de la Fuego, simbolizando la chispa divina que enciende la pasión y la determinación. Esta carta te invita a explorar la naturaleza de tu fuerza interior y cómo puedes utilizarla para manifestar tus deseos más profundos. El Fuego, como elemento, representa la energía y la pasión que impulsan tu voluntad de actuar y crear cambios significativos. El Diez de Copas te anima a reconocer el poder de tu fuerza interior y a utilizarla para manifestar tus aspiraciones más auténticas. La carta te invita a reflexionar sobre cómo puedes canalizar tu pasión y tu determinación para crear una vida llena de amor, abundancia y realización personal. El Fuego te recuerda que tienes la chispa divina dentro de ti, y que es tu responsabilidad utilizarla sabiamente para manifestar tus sueños y aspiraciones más elevadas.",es,0,144,3,147,0.0,[],"['utilizarla', 'utilizarla', 'utilizarla']"
19,"El Cuatro de Copas, una carta de intimidad y conexión, se encuentra en el reino de la Tierra, simbolizando la importancia de nutrir tus relaciones y tu conexión con el mundo físico. Esta carta te invita a explorar la naturaleza tangible de tus emociones y cómo influyen en tus interacciones con el mundo que te rodea. El elemento Tierra, asociado con la estabilidad y la capacidad de nutrir, refleja la idea de que tus emociones pueden ser una fuente de fuerza y conexión en tu vida. La carta te anima a honrar tus sentimientos y a reconocer su papel en la creación de relaciones significativas y una conexión profunda con tu entorno. El Cuatro de Copas te invita a considerar cómo puedes utilizar tus emociones para cultivar una vida rica y plena, en armonía con tus valores más profundos y tu entorno físico. La carta sugiere que reflexiones sobre cómo puedes utilizar tus sentimientos para manifestar tus deseos de conexión y abundancia en tu vida diaria.",es,0,166,0,166,0.0,[],[]
20,"El Diez de Espadas, una carta de desafío y fuerza, se encuentra en el reino de la Fuego, simbolizando la presencia de la voluntad y el impulso. Esta carta te invita a explorar la naturaleza de tu fuerza interior y cómo puedes utilizarla para manifestar tus deseos en el mundo físico. El Fuego, como elemento, representa la energía y la pasión que impulsan tu determinación y tu voluntad de actuar. El Diez de Espadas te anima a reconocer el poder de tu fuerza interior y a utilizarla de manera constructiva para superar obstáculos y crear cambios positivos en tu vida. La carta te invita a reflexionar sobre cómo canalizas tu energía y tu pasión, y te desafía a alinear tus deseos con un propósito más elevado. El Fuego te recuerda que tienes la chispa divina dentro de ti, y que es tu responsabilidad utilizarla sabiamente para manifestar tus aspiraciones más auténticas.",es,0,148,3,151,0.0,[],"['utilizarla', 'utilizarla', 'utilizarla']"
21,"El As de Copas, una carta de esperanza y abundancia, se encuentra en el reino de la Tierra, simbolizando la conexión entre lo emocional y lo físico. Esta carta te invita a explorar la naturaleza tangible de tus emociones y cómo influyen en tu existencia material. La Tierra, como elemento, representa la estabilidad y la capacidad de nutrir y sostener, reflejando la idea de que tus sentimientos pueden ser una fuente de fuerza y manifestación. El As de Copas te anima a honrar tu intuición y a reconocer el valor de tus emociones en la creación de una vida rica y plena. La carta te invita a considerar cómo puedes utilizar tus sentimientos para cultivar una relación equilibrada y armoniosa con el mundo que te rodea, incluyendo tus recursos, tu salud y tu entorno.",es,0,134,0,134,0.0,[],[]
22,"La carta de Agua revela una profunda inmersión en el mundo de las emociones. Es un llamado a reconocer el poder de tus sentimientos y a explorar las profundidades de tu ser. El Paje de Bastos, con su presencia tranquila y reflexiva, te invita a navegar por las corrientes de tu psique, donde encontrarás la sabiduría de tu intuición y la comprensión de tu yo más auténtico. La carta te anima a honrar tu sensibilidad emocional, a reconocer el valor de tus experiencias y a permitir que tu empatía florezca. Deja que las emociones fluyan y te guíen, ya que son una fuente de conocimiento y conexión. Confía en que la introspección y la exploración de tus sentimientos te llevarán a un mayor entendimiento de ti mismo y de aquellos a tu alrededor.",es,0,133,0,133,0.0,[],[]
23,"La carta de La Fuerza, representada por un poderoso caballo y un jinete, evoca una reflexión sobre el poder de la tierra y la conexión entre el espíritu y la manifestación física. La carta te invita a explorar la relación entre tus emociones y tu existencia tangible. La Tierra, como elemento, te recuerda que tus sentimientos y tu energía son los cimientos de tu realidad física. La carta te anima a honrar tu conexión con el mundo material y a reconocer el poder de tus emociones en la creación de tu vida. La fuerza no se refiere solo a la dominación, sino a la habilidad de canalizar y manifestar tus deseos de manera equilibrada y sostenible. La Tierra te invita a reflexionar sobre cómo puedes utilizar tus emociones y tu energía para cultivar una vida rica y plena, en armonía con el mundo que te rodea.",es,0,146,0,146,0.0,[],[]
