Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"The Page of Wands, with its fiery energy and youthful exuberance, invites you to explore the depths of your emotional landscape. Embrace the turbulent currents of your feelings, for they are a mirror reflecting your true self. Allow your intuition to guide you, as it reveals hidden truths and forgotten aspects of your psyche. Emotions, though often tumultuous, are essential for spiritual growth, enabling you to connect with your deepest desires and aspirations. Cultivate empathy, for it is through understanding and sharing the emotions of others that you can forge deeper connections and gain insights into the human experience. Embrace your emotional sensitivity as a powerful tool for self-discovery and connection.",en,96,16,0,112,0.143,"['invites', 'to', 'explore', 'embrace', 'are', 'a', 'true', 'to', 'as', 'are', 'to', 'can', 'human', 'embrace', 'as', 'a']",[]
11,"In the realm of Earth, where the spirit descends into matter, the querent finds themselves at the crossroads of their deepest values and their daily practices. The Earth card invites a reflection on the alignment between their spiritual aspirations and their interactions with the material world, money, health, and the environment. It challenges them to evaluate their relationship with these aspects of life, promoting a balanced and sustainable approach that reflects their core beliefs.",en,68,6,0,74,0.081,"['invites', 'a', 'material', 'to', 'a', 'core']",[]
12,"El Emperador, en su majestuosidad, observa el flujo incesante de emociones y sentimientos reflejados en el Agua. Sus raíces profundas en el subconsciente dan forma a una sabiduría inigualable, permitiendo a las personas conectarse con sus verdaderos deseos y miedos. La intuición que fluye como un río en su interior guía sus decisiones, mientras que la empatía que brota como un lago permite comprender las experiencias compartidas. El Emperador invita a explorar las profundidades de su propio corazón, reconociendo las emociones dominantes y cómo influyen en su vida diaria. Este lector de tarot anima a evaluar cómo estas emociones afectan su toma de decisiones y sus interacciones con los demás, sugiriendo que la sensibilidad emocional es una herramienta poderosa de conexión y autodescubrimiento.",es,0,120,3,123,0.0,[],"['conectarse', 'dominantes', 'autodescubrimiento']"
13,"La Templanza, en su esencia, es un símbolo de equilibrio y paciencia, un reflejo de la capacidad del Aire para mediar y equilibrar las tensiones del pensamiento. En este contexto, la Templanza invita a reflexionar sobre la importancia de mantener un equilibrio entre la claridad mental y la capacidad de comprensión, sugiriendo que la sabiduría no reside en la arrogancia ni en la ignorancia, sino en la capacidad de aceptar y procesar las diversas influencias del Aire. La Templanza nos enseña a ser pacientes con nuestras ideas, a no precipitarnos en juicios y a permitir que el Aire, con su aliento vital, nos guíe hacia una comprensión más profunda de la realidad.",es,0,111,1,112,0.0,[],['precipitarnos']
14,"La Tierra, en su estado de plenitud, es un reflejo de la estabilidad y la solidez que nos rodea. Sus colinas y ríos, sus montañas y lagos, son testigos de la inmovilidad que nos sostiene. Sin embargo, esta inmovilidad no es vacía, sino que es la base fértil donde brotan nuestras ideas y emociones, transformándose en formas tangibles. La Tierra nos enseña a nutrir y sostener la vida, invitándonos a reflexionar sobre cómo gestionamos nuestros recursos y cómo alineamos nuestras aspiraciones espirituales con nuestras acciones diarias. En este contexto, la carta de Tierra nos invita a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un equilibrio y sostenibilidad que refleje nuestros valores más profundos.",es,0,117,2,119,0.0,[],"['transformándose', 'invitándonos']"
15,"La Tierra, en su papel de elemento material y de recursos, nos invita a reflexionar sobre la interconexión entre nuestro espíritu y la materia. Como el cuerpo físico es el reflejo de nuestras emociones y creencias, la carta de Tierra nos sugiere que debemos considerar cómo nuestras acciones y decisiones se materializan en el mundo tangible. La alineación entre nuestras aspiraciones espirituales y nuestras prácticas diarias es crucial, y la carta nos desafía a evaluar nuestra relación con el dinero, la salud y el medio ambiente, buscando un equilibrio sostenible que refleje nuestros valores más profundos.",es,0,96,0,96,0.0,[],[]
16,"La Reina de Espadas en el contexto de Tierra invita a reflexionar sobre la estabilidad y la manifestación física. Ella representa la alineación entre nuestras aspiraciones espirituales y nuestras prácticas diarias, pidiendo que evaluemos nuestra relación con el dinero, la salud y el medio ambiente. La carta nos desafía a buscar un equilibrio y una sostenibilidad que refleje nuestros valores más profundos, invitando a considerar cómo nuestras creencias y emociones se materializan en el mundo tangible.",es,0,76,0,76,0.0,[],[]
17,"La Reina de Oros, en su papel de guía y protectora, invita a explorar las profundidades del subconsciente, donde las emociones y sentimientos fluyen como un río. Su presencia simboliza la sabiduría que brota de las aguas profundas, revelando secretos internos y verdades olvidadas. La Reina nos recuerda que, aunque las emociones pueden ser turbulentas, son cruciales para nuestro desarrollo espiritual, permitiéndonos conectarnos con nuestro verdadero ser y la sabiduría intuitiva que nos guía. Ella nos invita a sumergirnos en nuestro mundo emocional, explorando y comprendiendo mejor nuestras propias sensaciones. La carta de Agua, como un espejo, refleja nuestras emociones, sugiriendo la introspección para identificar las emociones dominantes y su impacto en la vida diaria. La Reina nos anima a evaluar cómo estas emociones influyen en nuestras decisiones y en nuestras interacciones con los demás, invitándonos a honrar la sensibilidad emocional como una herramienta de conexión y autodescubrimiento.",es,0,142,6,148,0.0,[],"['permitiéndonos', 'conectarnos', 'sumergirnos', 'dominantes', 'invitándonos', 'autodescubrimiento']"
18,"El Fuego, con su energía ardiente, impulsa la acción y el cambio, mientras que el Diez de Copas simboliza la calma y la aceptación. En este contexto, la carta sugiere que aunque la fuerza interior puede ser potente, también es importante encontrar equilibrio y permitir que las cosas fluyan naturalmente. La calma del Diez de Copas nos recuerda que, aunque la voluntad y el impulso son cruciales, también es necesario aceptar lo que está fuera de nuestro control. La carta nos invita a encontrar un equilibrio entre la acción y la quietud, permitiendo que la vida fluya de manera natural, sin forzar demasiado.",es,0,103,0,103,0.0,[],[]
19,"La Tierra, en su estado de copas, simboliza la estabilidad y la manifestación tangible de nuestras emociones y creencias. En este contexto, invita a reflexionar sobre cómo interactuamos con el mundo material, gestionamos nuestros recursos y alineamos nuestras aspiraciones espirituales con nuestras prácticas diarias. La carta nos desafía a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,73,0,73,0.0,[],[]
20,"El Fuego, la chispa divina que impulsa la acción, arde en tu interior, transformando lo viejo en lo nuevo. Tus deseos auténticos, como si fueran brasas, se alinean con un propósito superior, quemando lo que no sirve. Tus acciones y decisiones, como un hacha, se manifiestan con determinación, desgarrando la coraza del pasado para revelar la belleza del futuro. La purificación es tu camino, un viaje hacia la reconstrucción de ti mismo y tu vida, donde cada paso es un paso hacia la autenticidad.",es,1,83,0,84,0.012,['si'],[]
21,"La carta de As de Copas en el contexto de Tierra invita a explorar la alineación entre nuestros deseos espirituales y las acciones cotidianas. Simboliza la transformación de nuestras creencias en realidad tangible, invitando a reflexionar sobre cómo gestionamos nuestros recursos y interactuamos con el mundo material. La Tierra, representada por la carta, es un símbolo de solidez e inmovilidad, pero también de capacidad para sostener y nutrir la vida. La carta nos desafía a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,99,0,99,0.0,[],[]
22,"El Paje de Bastos, en su danza fluida y energética, se alinea con el flujo incesante de emociones. Sus brazos abiertos y su mirada penetrante reflejan la intuición y la empatía que el Agua simboliza. En este contexto, el Paje de Bastos invita a explorar las profundidades emocionales, donde las emociones turbulentas pueden revelar verdades ocultas y ofrecer sabiduría intuitiva. La carta sugiere una introspección para identificar las emociones dominantes y su impacto en la vida diaria, animando a evaluar cómo estas emociones influyen en las decisiones y las interacciones con los demás. El Paje de Bastos es un llamado a honrar la sensibilidad emocional como herramienta de conexión y autodescubrimiento, invitando al buscador a sumergirse en su mundo emocional para comprender mejor su verdadero ser.",es,0,123,3,126,0.0,[],"['dominantes', 'autodescubrimiento', 'sumergirse']"
23,"La carta de La Fuerza en el contexto de Tierra invita a explorar la interconexión entre el espíritu y la materia, mostrando cómo nuestras creencias y emociones materializan en formas tangibles. La Tierra simboliza la estabilidad y la capacidad de sostener la vida, invitando a reflexionar sobre cómo gestionamos nuestros recursos y cómo nuestra relación con el mundo material refleja nuestros valores más profundos. La carta desafía al consultante a evaluar su enfoque equilibrado y sostenible en relación con el dinero, la salud y el medio ambiente, promoviendo un crecimiento personal y una alineación entre aspiraciones espirituales y prácticas diarias.",es,0,100,0,100,0.0,[],[]
