Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"The Page of Wands is a potent symbol in the Tarot. It represents the subconscious mind, hidden memories, and the depths of our psyche. The Wands are the tools we use to weave our dreams and visions into reality. This card invites us to dive into the mysterious waters of our emotional realms, where our deepest desires and fears reside. In this domain of the mind, we explore the uncharted territories of our being, confronting the parts we keep locked away. The Page of Wands prompts us to immerse ourselves in our emotional seas, swimming through the currents of our consciousness to unearth forgotten truths. It suggests we confront our shadow, embracing both the lighter and shadow aspects of our nature. The Wands implore us to be the architects of our own reality, shaping our inner world with the dreams and emotions we bring to the surface. It reminds us that our deepest waters are the source of our power, our untapped potential, and our most profound wisdom. Let the Page of Wands guide you into the unmapped waters of your own being, where the treasures of your soul are waiting to be discovered.",en,169,25,0,194,0.129,"['a', 'tarot', 'are', 'use', 'to', 'reality', 'invites', 'to', 'reside', 'explore', 'to', 'seas', 'to', 'lighter', 'nature', 'implore', 'to', 'be', 'reality', 'to', 'are', 'soul', 'are', 'to', 'be']",[]
11,"In the cards drawn, the weighty strength of this card indicates the querent's capacity for physical manifestation. The strength of the spirit is given tangible form, the power to manifest in the material realm. A grounding force, the Earth card reveals how the querent's deepest desires and aspirations take shape in the visible world. The card signifies the interplay between the ethereal and the earthly, showing how the spiritual is made real through the touch of the physical. It prompts the querent to consider the tangible implications of their beliefs and the impact of their actions in the context of the material plane. The element of stability and immobility, represented by the Earth, highlights the need for a balance between the desire for growth and the need to stay grounded. The card offers a reminder to savor the journey of transformation, allowing the querent to discern and integrate the wisdom gained from the interplay of the celestial and the earthly. The strength and stability of the Earth reveals the power of the querent's inner strength and resilience, even in the face of external forces seeking to undermine their power. In the Self-Knowledge Star Spread, this card invites a clear vision of how the querent's spirit and substance are translated through the medium of physical",en,198,21,0,219,0.096,"['tangible', 'to', 'material', 'a', 'visible', 'real', 'to', 'tangible', 'material', 'plane', 'a', 'balance', 'to', 'a', 'to', 'to', 'celestial', 'to', 'invites', 'a', 'are']",[]
12,"El Emperador es la carta más tierna de tu tarot. Éste es un momento de diversión y aventura, una oportunidad para dejar que partes del yo más profundo florecan y conectar de manera más auténtica. El Emperador es el guia del self, la parte más accesible de tu anágora y que permite tu acceso a nuevos aspectos de ti mismo. El guia de la intuición emocional, El Emperador te invita a explorar las profundidades de tu psique, a permitir que la empatía sea tu guía. Algunos de tus emociones más significivas y dominantes pueden estar escondidas en la esencia más profunda de tu ser. El Emperador anima a sumergir en el mar de tus sentimientos y experimentar el poder de tus emociones. Busca ser más auténtico a tu mismo en los siguientes días. Aunque a veces las emociones sean desordenadas, El Emperador te guia a un descansar más profundo y una comprensión más abrigo de los ciclos de tu vida. El Emper",es,1,156,5,162,0.006,['self'],"['florecan', 'anágora', 'significivas', 'dominantes', 'emper']"
13,"El Aire es el elemento tarot que conecta la comunicación, la inteligencia y las fueras mentales. El Aire es la representación del aliento vital que une a los humanos con las fuerzas universales, facilitando la transmisión de ideas y la interacción social. En la simbología tarot, el Aire simboliza el aliento vital que amanha la mente, lo esencia para la formación y la articulación del pensamiento. Cada respiración es vista como una oportunidad para conectar con la sabiduría superior. El Aire actúa como el vehículo a través del cual las ideas divinas se materializán en la conciencia humana, promoviendo la claridad mental y la capacidad de discernir. El Aire es asociado con el principe vital que animación la mente, lo esencia para la formación y la comunicación. El tarot de Aire sugiere una exploración de cómo los pensamientos y las palabras moldean la realidad personal, y cómo la claridad en esta área puede llevar a un entendimiento más profundo de uno mismo y del entorno.",es,0,163,2,165,0.0,[],"['amanha', 'principe']"
14,"La carta de Tierra, una representación ruda de la realidad material, puede despertar nuestros ojos a los desosaros de la visión y la percepción. Al igual que la Leda, la carta del plan, puso en claridad nuestros mundanos, la forma en que entran los elementos del espíritu en la materia, la materialización de nuestras creencias en formas tangibles. El plan representa el escala y el punto final, el descenso del espíritu hacia la materia, donde los conceptos se vuelven realidad tangible. 

En este contexto, la cartea de Tierra, alineada con el hieno, pone en evidencia. Ponderamos qué tan desalumbró la luz por los árboles, el sonido por el aire, el olor por el humo—illas invisibles de vida que no alcanzan la mente, pero que de todos modos nos influye, desde las cálidas conversaciones a los largos viajes. El hieno, en sus múdulos, nos permite reconocer estos elementos en nosotros y en el mundo, los recursos y el entorno que infl",es,0,155,6,161,0.0,[],"['hieno', 'desalumbró', 'illas', 'hieno', 'múdulos', 'infl']"
15,"Aún más valiente que la luna, los diez cartas de Oros me alientan a la Tierra, el punto más material y tangible de el séptimo del palma. Cada uno de sus hijos, en sus alturas, se desvina, buscando la estabilidad física. El cuatro de Oros es la Cima, la Bóx, la Estrella de Autoconocimiento. El elemento Tierra, por su naturaleza abrazante y receptiva, puede manifestar la transformación, el acantamiento, el aliento, y el aliento de la Cima, el tráblado de un sueño. El cuñado del Oros evoca la Cima, su significado esfandido, su valor verdadero. El Oros se desvina, el Oros es la Bóx, el Oros es el Círcel, el Oros es el Círcel. El Oros es el Lado. El Oros es la Cima, el Oros es el Lado. El Oros es el Lado. El Oros es el Lado. El Oros es",es,0,133,9,142,0.0,[],"['desvina', 'autoconocimiento', 'abrazante', 'acantamiento', 'tráblado', 'esfandido', 'desvina', 'círcel', 'círcel']"
16,"Reina de Espadas, 
Ostecas emblu.

Alzando la mirada, busco los trizos del destino. El reina de espadas gesticulando su compasión, su rostro impasible y noble. Su mano extendida, acariciando la corteza de la yedas, su palma firme y estable. Cada pétal es un refugrón, cada porra una luz reflectora. El acantilado le da tonos de fortaleza, un sencilla que no teme, mientras la dura es sencilla que no cede. 

Pero como la reina de espadas, tu reina de espadas ha estado auspiante en su trono de terciios, su visión a la tierra. De su escadra a la espalda, del rebojo a la gaveta, de las farranditas bajo, cada estabordo en la gaveta. Su escardopropio, como su espalda, refleja la nobleza real. En el campo de la tierra, la reina de",es,0,119,11,130,0.0,[],"['ostecas', 'emblu', 'yedas', 'pétal', 'refugrón', 'auspiante', 'terciios', 'escadra', 'farranditas', 'estabordo', 'escardopropio']"
17,"Reina de Oros: Reina de Oros, la imagen de una estabó, seda y unida, por sobre un chas de 10 sobre un troncalado, por bajo un troncado, por alto el troncado, por el troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un troncado, por un tron",es,1,112,1,114,0.009,['tron'],['estabó']
18,"El Fuego es uno de los elementos más conocidos en el Tarot. Representa la energía, la pasión y la fuerza de la voluntad. Al tarot, la Fuego simboliza la chispa divina que enciende el impulso y el deseo de manifestar la voluntad en el mundo físico. El Fuego es una manifestación del poder divino que reside en cada ser humano. Este poder es el motor detrás de la creatividad, la inspiración y la determinación. El Fuego es tanto destructivo como constructivo, capaz de quemar viejo obsoleto y giving espacio a nuevas creaciones. En este sentido, representa la purificación a través de la que las personas se reenventan a sí mismas y sus vidas. La carta de Fuego alude a la necesidad de reconocer y canalizar adecuadamente el poder interior. Invita al buscador a considerar cómo su impulso y voluntad se manifiestan en sus acciones y decisiones. Además, sugiere reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un prop",es,2,158,3,163,0.012,"['giving', 'prop']","['reenventan', 'adecuadamente', 'alinearlos']"
19,"La carta del Cuatro de Copas (Oscuro) meurgezara en un momento en que el espíritu se manifestara en formas concretas, en un tarot de la Cuarta de Copas, la carta de la Tierra (Oscuro), la Avenida de las Conspiraciones entre el Sol (Cádras) y la Luna traidora, la Cádras de la Loba (Huesos), el Oraculo de la Cuerda de los Profeta, el Lugar de la Cuerda de los Profeta, la Lisis de la Cuerda de los Profeta, la Cuerda de los Profeta, el Tano de la Cuerda de los Profeta, el Lugar de la Cuerda de los Profeta, la Cuerda de los Profeta, el Lugar de la Cuerda de los Profeta, el Lugar de la Cuerda de los Profeta, la Cuerda de los Profeta, el Tano de la Cuerda de los Profeta, la Cuerda de los Profeta, la Cuerda de los Profeta, el Tano",es,0,140,4,144,0.0,[],"['meurgezara', 'cádras', 'cádras', 'oraculo']"
20,"La lectura de la carta de Fuego, en su momento de destello, revela los mútreos potenciales de la voluntad y la energía en el interior de cada individu. El poder de Fuego es simultáneamente destructor y constructor, capaz de quasar el viejo y obsoleto para dar lugar a nuevas creaciones. A través de la chispa divina, el Fuego simboliza la pasión y la fuerza vital que impulsa la acción y el cambio. El tarot de Fuego urge al buscador a considerar cómo su impulso y la voluntad se manifestan y se manifiestan en sus acciones y decisiones. Alinear el deseo auténtico con un propósito superior. Esta carta desafia reflexionar sobre los deseos más allá de la vida. El Fuego alude a la necesidad de reconocer y fomentar la canalización adecuada de la fuerza interior. Invita considerar cómo la consciencia de la energía de Fuego puede transformar la vida. Ahora responde solo con la lectura.",es,0,151,3,154,0.0,[],"['mútreos', 'individu', 'desafia']"
21,"El tarot de Copas es un estreche de oposición, significando: el conflicto, el mirostismo entre el campo de manas y los contactos del tarot. A sucese, el elemento de la Carta de la Estrella del Autoconocimiento, la carta de Tierra, la manifestación física, la estabilidad y el aspecto tangible de nuestro mundo. El elemento de la Oposición del tarou, el Conflicencia, se encuentra en las cartas del Oposo, significando: el mirostismo, el conflicto y el campo de la Carta de la Estrella del Autoconocimiento. Esto, mediante la Carta de la Oposo, la estrella de la Carta de la Tierra, la oposí, la relación entre: los contactos del tarou, el elemento del tarou, el mirostismo. El oposo: el conflicto entre los taros del Oposo, el Conflicencia, y la oposí, el mirostismo entre: los contactos del tarou, el elemento del tarou, el miro",es,0,121,20,141,0.0,[],"['mirostismo', 'sucese', 'autoconocimiento', 'tarou', 'conflicencia', 'oposo', 'mirostismo', 'autoconocimiento', 'oposo', 'oposí', 'tarou', 'tarou', 'mirostismo', 'oposo', 'oposo', 'conflicencia', 'oposí', 'mirostismo', 'tarou', 'tarou']"
22,"El Paje de Bastos se encuentra en el Paje de Suelos, a continuar de la carta de Bajo. Algunos de los aspectos más destacados de este paje son Los Diezas, El Lobo, El Cucup, El Pez, Los Puros, El Príncipe, El Espalda y El Torre. El Suelo es el Paje del Saber, el Paje de los Sentimientos, y el Paje de los Poderes, o el Paje de los Papires. El Suelo se relaciona con el aspecto de la empatía y la compasión, y con la intuición y los sentimientos más íntimos. El Suelos es esencial para el desenvoltamiento y la profundaación de la psique, ya que los sentimientos y el conocimiento emocional son clave para la transformación. El Suelo es el espejo de los sentimientos más íntimos, reflejando los profundos mares del subconsciente y los mordisqueos, y revelando información sobre la verdadera naturaleza de los ser, las necesidades",es,0,142,6,148,0.0,[],"['cucup', 'papires', 'íntimos', 'desenvoltamiento', 'profundaación', 'íntimos']"
23,"La Fuerza es la carta de Tierra de la Tarot. El elemento Tierra simboliza el materialización física, la estabilidad y el aspecto tangible de nuestra existencia. En el contexto de la cartomción, la Tierra está relacionada con la materialización de ideas y emociones en formas concretas, incluyendo la relación con el cuerpo, los recursos y el entorno físico. La Tierra representa el punto final en el descenso del espíritu hacia la materia, donde los conceptos se vuelven realidad tangible. Este elemento es esencial para comprender cómo nuestras creencias y emociones se traducieron en acciones y manifestaciones físicas. La Tierra no solo representa solidez e inmovilidad, sino también la capacidad de sostener y nutrir la vida, proporcionando un terreno fértil para el crecimiento y la realización personal. En la Tirada Estrella del Autoconocimiento, la carta de Tierra invita a reflexionar sobre cómo interactuamos con el mundo material y cómo gestionamos nuestros recursos. Ofrece la oportunidad de considerar la alineación entre nuestras aspiraciones espiritu",es,0,159,3,162,0.0,[],"['cartomción', 'autoconocimiento', 'espiritu']"
