Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"In the realm of flickering flames, the Page of Wands stands at the edge of a tranquil pool, eyes reflecting the dance of light upon the water's surface. The wands held aloft, their tips ablaze with the fervor of new beginnings, pierce the veil between earthly ambition and the fluid depths below. Here, in the space where fire meets water, the Page learns the language of emotion, the subtle ripples and currents that carry whispers of the soul's desires. Each spark that lands upon the water sends out circles of light, a symbol of intention cast into the subconscious, where dreams are nurtured and shaped by the tides of feeling. The Page's journey is one of balance, where the fiery drive is tempered by the empathetic understanding of the heart's true yearnings. In this sacred communion, the Page discovers the alchemy of transformation, where the heat of passion meets the cool embrace of empathy, giving rise to a new understanding of self and the world around.",en,151,18,1,170,0.106,"['a', 'tranquil', 'eyes', 'dance', 'light', 'fervor', 'fluid', 'here', 'soul', 'light', 'a', 'are', 'balance', 'true', 'embrace', 'rise', 'to', 'a']",['empathetic']
11,"In the quietude of the earth's embrace, the Strength within you is not merely a force to be tamed but a gentle, steadfast presence. It is the lion lying down with the lamb, the serenity that comes from knowing the stability of your foundation. Your strength is in the fertile soil, in the roots that anchor you, and in the seeds that you plant with intention. It is the resilience of the tree that bends in the storm but does not break, the quiet power in the stillness of the mountain. The earth's resources are your sustenance, a reflection of the abundance you carry within. Embrace the nurturing embrace of the earth, for it is there you will find the balance between the tangible and the ethereal, the material and the spiritual. In this harmony, your strength will not only sustain you but will also become a source of life for others, a testament to the enduring connection between the inner and the outer worlds.",en,147,20,0,167,0.12,"['quietude', 'embrace', 'a', 'to', 'be', 'a', 'down', 'comes', 'anchor', 'break', 'are', 'a', 'embrace', 'embrace', 'balance', 'tangible', 'material', 'a', 'a', 'to']",[]
12,"En el dominio de las olas, el Emperador se erige, una figura de estructura y autoridad, cuya presencia tranquiliza las aguas agitadas. Su sceptra, cargado con anillos, promete la eternidad de los ciclos y la armonía entre lo establecido y lo fluido. Bajo su sombra, las corrientes encuentran un punto de referencia, y las profundidades revelan sus secretos a los que están dispuestos a sumergirse. La sabiduría de su mirada penetra a través de las capas de la emoción, ofreciendo un camino a través de las tormentas internas. El Emperador, en su imperio de sentimientos, no domina, sino que guía con mano firme pero compasiva, recordándonos que incluso en la más oscura de las noches, la estrella de la razón y la compasión puede guiar nuestro camino hacia la serenidad.",es,0,127,3,130,0.0,[],"['sceptra', 'sumergirse', 'recordándonos']"
13,"En el delicado equilibrio entre el viento que susurra los secretos del universo y el alma que escucha, se teje la trama de la existencia. La Templanza, en su danza con el Aire, invita a contemplar la efímera naturaleza de la forma y la materia. Cada respiración es un hilo en el tejido de la realidad, un suspiro que puede desatar o contener las fuerzas que mueven el mundo. En este espacio aéreo, las ideas se despliegan como estelas en el cielo nocturno, guiándonos a través de la noche de la incertidumbre hacia la aurora de la comprensión. La Templanza, guardiana de este santuario, nos enseña a medir cada palabra, a saborear cada pensamiento, y a renunciar a aquellos que vuelan lejos de nuestro camino. En este intercambio, la sabiduría se funde con la voluntad, y el conocimiento se convierte en luz que ilumina nuestro camino, guiándonos con la gracia de un viento que nos susurra los secretos del alma.",es,0,158,2,160,0.0,[],"['guiándonos', 'guiándonos']"
14,"En el huerto de la existencia, las raíces de tus deseos se entrelazan con la tierra fértil, prometiendo un ciclo de abundancia. La lluvia de las circunstancias se une al sol de tus esfuerzos, y cada gota, cada rayo, es un susurro de la naturaleza que invita a la creación. Aquí, en este entorno de pleno material, tu espíritu se encuentra en diálogo con lo concreto, tejiendo entre las sombras y la luz, entre el aire y la tierra, una danza de equilibrio y armonía. La tierra te ofrece su abrazo, un santuario de posibilidades, donde cada paso resuena con la promesa de la manifestación. En este plano, recuerda que cada semilla que plantas con intención, cada grano de ambición que siembras con cariño, tiene el potencial de florecer en un jardín de realidades tangibles. La tierra te insta a ser fiel a tus raíces, a nutrir tus sueños con la constancia de las estaciones y a recibir con gratitud cada fruto de tus labores. En este intercambio, encuentras la sabiduría para transformar tus visiones en formas que pueden ser sentidas, vistas y compartidas, en un ciclo que celebra la unión entre lo eterno y lo efímero.",es,0,197,0,197,0.0,[],[]
15,"En el huerto de la existencia, las raíces de nuestras intenciones se entrelazan con la tierra fértil de la realidad. El Diez de Oros emerge, un ciclo completo de transformación, donde lo etéreo se ancla en la solididad de lo material. Aquí, cada hoja que cae es un susurro de abandono, un entregar al suelo que, con su compostaje, promete un brote más rico, más resiliente. El ciclo de la vida se honra, y en su honor, cada gesto, cada decisión, cada pensamiento toma forma, cobra peso. La tierra, testigo de nuestras metamorfosis, nos recibe con brazos abiertos, lista para nutrir nuestro crecimiento y sostener nuestras aspiraciones. En este encuentro, el consultante se encuentra en un umbral, donde la sabiduría de la naturaleza invita a abrazar la plenitud de lo tangible, a reconocer que cada grano de arena, cada dólar, cada caloría es un lienzo para la expresión de lo divino que reside en cada uno de nosotros. La Tierra, en su inmensa generosidad, ofrece su cintura para que podamos, con manos de tierra, moldear el legado que deseamos dejar imprimido en el mundo.",es,0,183,1,184,0.0,[],['solididad']
16,"En el encanto de la tierra, la Reina de Espadas se alza, majestuosa y firme. Su corona, forjada de experiencias y lecciones aprendidas, resplandece con la sabiduría de lo que ha sido cosechado. Su manto, tejido de decisiones y acciones, envuelve al que la contempla en un abrazo de realidad. La Reina, guardiana de los recursos y la estabilidad, invita a caminarse con precaución y respeto por lo que la tierra nos ofrece. Su mirada, penetrante y comprensiva, refleja el reflejo de un cielo que ha observado el crecimiento y la decadencia, la abundancia y la escasez. En su presencia, se reconoce que cada grano de arena cuenta, que cada gesto de tierra firme es un capítulo en el libro de la existencia. La Reina de Espadas, con su espada desnuda y sin mango, es el equilibrio entre la acción y la introspección, entre la firmeza y la flexibilidad. Ella nos recuerda que la verdadera riqueza reside en la capacidad de transformar nuestras emociones en acciones concretas, y que la tierra, con su infinita generosidad, nos ofrece el lienzo para pintar nuestro legado.",es,0,182,1,183,0.0,[],['caminarse']
17,"En el abrazo de la Reina de Oros, las emociones fluyen como ríos antiguos, sus aguas danzan al ritmo de la luna, reflejando la ebb y flow del alma. Su corona de estrellas, guía a través de las sombras del subconsciente, iluminando los rincones más oscuros donde las verdades más puras y las emociones más intensas se encuentran. En este viaje interior, la Reina nos invita a beber de la copa de sabiduría, a sentir con profundidad y a compartir con empatía. Su presencia es un santuario para los sentimientos, un lugar donde el corazón habla con la serenidad de lo eterno y el espíritu se nutre de las aguas de la introspección. Aquí, cada corazón latido es un susurro del universo, cada lágrima un cristal de conocimiento, cada sonrisa un reflejo de la luz interior. La Reina de Oros nos enseña que en el fluir de nuestras emociones yace la clave para desbloquear el codo del ser.",es,2,156,0,158,0.013,"['ebb', 'flow']",[]
18,"En el jardín del alma, donde las aguas de la vida dan paso a lo eterno, el Diez de Copas en su danza con el Fuego revela un ciclo de renovación. La chispa que arde en su pecho es el alma del cambio, un faro que guía a través de las olas de la incertidumbre. Cada gota que cae es un suspiro de la voluntad, un acuerdo con el destino que se despliega en el teatro de la existencia. El fuego que enciende con su esencia es el hilo dorado que conecta lo mortal con lo inmortal, un puente entre lo que es y lo que puede ser. En este acto de creación, el ser humano se convierte en coautor de su propia historia, escribiendo página tras página con la tinta ardiente de su propósito. La purificación es un viento que sopla a través de los rincones más oscuros, quemando lo que no sirve, dejando al descubierto la esencia pura de la voluntad. Aquí, en el cruce del agua y el fuego, se encuentra el alquimista de su destino, listo para transformar lo líquido en lo sólido, la visión en realidad, el sueño en luz.",es,0,194,1,195,0.0,[],['tras']
19,"En el huerto de la existencia, las copas brotan con tenacidad, nutridas por la tierra que les da cuerpo y sustancia. Sus raíces se entrelazan con las promesas de las semillas plantadas en el suelo de las expectativas. Aquí, cada gota de lluvia es un beso de posibilidad, cada rayo un estigma de cambio. Las copas se alzan, desafiando el cielo con sus pétalos de deseos, mientras que sus frutos maduros prometen el dulzor de la realización. La tierra, fértil y compasiva, recoge sus lágrimas y sus sudor, ofreciendo un abrazo de raíces y ramas que sostienen el peso de los sueños. En este entorno, cada gota de sangre derramada en su suelo se convierte en un brote de resiliencia, recordándonos que la materia es el lienzo donde se pintan los más íntimos retratos de nuestra esencia. Aquí, la tierra no es simplemente un fondo, sino el corazón mismo de la creación, donde cada emoción se convierte en forma, cada pensamiento en raíz, y cada deseo en fruto. En este jardín de la realidad, cada paso es un corte, cada elección una poda, y cada gesto de apertura un floramiento. La tierra te invita a sentir la textura de tu propia esencia, a abrazar la densidad de tu ser y a reconocer que cada manifestación de tu ser interno es un reflejo de la tierra que te nutre.",es,0,225,3,228,0.0,[],"['recordándonos', 'íntimos', 'floramiento']"
20,"En el crepúsculo de su ser, la chispa divina encenderá el fuego de su voluntad. Con cada llamarada, sus deseos cobran forma, y la pasión que arde en su pecho se transforma en acción. Este fuego no consume, sino purifica, quemando las capas de lo que ya no sirve para revelar el esplendor de su esencia. En este acto de renacimiento, el buscador se encuentra a sí mismo, en la intersección de lo que es y lo que aún puede ser. Aquí, la fuerza de su voluntad es la llave que abre las puertas a nuevas posibilidades, y cada paso que da es un canto a la vida, un himno a la existencia que resuena en el cosmos. La transformación es su aliada, y la purificación, su camino. En este viaje, el fuego es su guía, iluminando el camino hacia la autenticidad y la verdad de su propósito.",es,0,148,0,148,0.0,[],[]
21,"En el encaje de la tierra firme, donde las raíces se entrelazan con la promesa de la lluvia, el As de Copas emerge, un flujo ininterrumpido de emociones que se convierten en forma. Es el momento en que el corazón palpita con la fuerza de la vida misma, cada latido un acorde en el sinfonía de la existencia. En este arco iris de sentimientos, el individuo se encuentra en la encrucijada de lo que es y lo que podría ser, donde cada gota de esperanza se transforma en un lago de posibilidades. La tierra, fértil y generosa, cría sus sueños, y el cielo, vasto y infinito, los recibe con una aceptación sin límites. Aquí, en el cruce de cielo y tierra, el As de Copas nos recuerda que cada emoción es un semilla, y que la tierra de nuestro ser es el lienzo donde estas semillas pueden florecer en formas inesperadas y maravillosas.",es,0,153,0,153,0.0,[],[]
22,"En el silencio de las profundidades, el Paje de Bastos navega con gracia, susurrando secretos a las corrientes ocultas. Su presencia es un suspiro que despliega velos, revelando lo que ha estado oculto en las sombras del corazón. Con cada paso, sus huellas dan forma a las olas, moldeando un camino a través de las emociones turbulentas. Este mensajero del agua es un puente entre lo consciente y lo desconocido, entre lo dicho y lo no dicho. En su mano, una hoja de bastos, símbolo de la fuerza de la voluntad y la conexión con la tierra, se balancea, recordando que incluso en las más profundas de las emociones, hay un punto de apoyo firme. El Paje de Bastos invita a sumergirse, a explorar con la intuición y a emerger con una comprensión más clara de los mares internos. En este viaje, las emociones son tanto el barco como el mar, guiándonos a través de las aguas de la experiencia humana.",es,0,159,2,161,0.0,[],"['sumergirse', 'guiándonos']"
23,"En el abrazo firme de la tierra, cada grano de arena es un susurro de fuerza, cada río un canto de perseverancia. La tierra, en su inmensa compasión, nutre y sostiene, es el cimiento que da forma al formless, el eco que resuena en el silencio de nuestras dudas. Aquí, en la textura de la vida cotidiana, se teje la trama de tu ser, con hilos de tierra y cielo, de raíces y ramas. La fuerza que fluye a través de ti es más que una mera potencia física; es la determinación que mantiene el ritmo de tu corazón, la resiliencia que se despliega en cada desafío, la paciencia que brota en cada gesto de amor y cuidado. En este momento, te invita la tierra a abrazar tu poder, a reconocer que cada paso que das en este plano material es un acorde en la sinfonía de tu existencia, un verso en el poema de tu vida. La tierra te asegura que, aunque el viento cambie y las olas se agiten, tu esencia está anclada en la fuerza que te da vida y te permite vivir.",es,1,185,0,186,0.005,['formless'],[]
