Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"The Page of Wands, a fiery spark of inspiration, dances upon the surface of the emotional sea. Its energy, raw and untamed, ripples through the depths, stirring up hidden currents of feeling. This card invites you to embrace the passion that flows within, to let it guide you towards new beginnings and creative expression. The Page of Wands in the realm of emotions suggests a time of heightened sensitivity and intuition. Trust the whispers of your heart, for they hold the key to unlocking your true potential. Allow yourself to be swept away by the tide of inspiration, knowing that it will lead you to shores of self-discovery and transformation. In the presence of this card, emotions are not to be feared, but rather celebrated as a source of wisdom and guidance. The Page of Wands in the water element reminds you to stay connected to your feelings, to let them flow freely and inform your choices. Embrace the ebb and flow of your emotional landscape, for it is in the depths of your heart that you will find the courage to create and manifest your dreams.",en,163,25,0,188,0.133,"['a', 'dances', 'sea', 'invites', 'to', 'embrace', 'to', 'a', 'time', 'trust', 'to', 'true', 'to', 'be', 'to', 'are', 'to', 'be', 'as', 'a', 'to', 'to', 'to', 'embrace', 'to']",[]
11,"The earth beneath your feet, solid and unyielding, yet teeming with life. Roots dig deep, seeking nourishment, while branches reach high, yearning for the sun. You stand at the crossroads of spirit and matter, where ideas take form and emotions find expression in the tangible world. The strength within you is not force, but resilience - the ability to bend without breaking, to weather the storms of life and emerge stronger. Embrace the earth, for it is the fertile ground from which all things grow. Tend to your body, your resources, your environment with care and intention. For in the dance between the physical and the ethereal, you will find the strength to manifest your deepest desires.",en,103,13,0,116,0.112,"['solid', 'stand', 'ideas', 'tangible', 'to', 'to', 'emerge', 'embrace', 'to', 'body', 'care', 'dance', 'to']",[]
12,"El agua fluye, incesante, a través de las profundidades de la psique. Sus corrientes revelan secretos ocultos, verdades que yacen enterradas en las capas más íntimas del ser. Sumergirse en las aguas de la emoción es un viaje de autodescubrimiento, una oportunidad de conectar con la sabiduría intuitiva que habita en el corazón. Las emociones, aunque a veces turbulentas, son un mapa que guía hacia el verdadero yo. Al navegar por las aguas de la empatía, se establece una conexión más profunda con los demás, una comprensión mutua que trasciende las palabras. La invitación es a bucear en el océano de los sentimientos, a explorar las corrientes de la sensibilidad emocional. Solo así se puede navegar con confianza hacia el futuro, guiado por la brújula de la autenticidad.",es,0,126,2,128,0.0,[],"['sumergirse', 'autodescubrimiento']"
13,"El aliento de la comprensión fluye a través de la mente, iluminando los senderos del intelecto. Las ideas se entrelazan en una danza armoniosa, buscando el equilibrio en la diversidad de perspectivas. La sabiduría respira en cada inspiración, infundiendo claridad a la conciencia. Las palabras, como el viento, transportan el mensaje del corazón, conectando almas en un lenguaje universal. La comunicación se vuelve un arte sagrado, un intercambio de esencias que trasciende las barreras del tiempo y el espacio. En este intercambio, la mente se expande, alcanzando nuevas alturas de comprensión. La respiración se vuelve un ritual de conexión divina, un recordatorio constante de la presencia de lo sagrado en cada momento. La Templanza, en su danza eterna, invita a la armonía y la moderación en el flujo de pensamientos y emociones, guiando hacia un estado de gracia y equilibrio.",es,0,140,0,140,0.0,[],[]
14,"La semilla ha sido plantada en la tierra fértil de la abundancia. El potencial crece en la oscuridad, alimentado por la fe y el trabajo constante. Pronto, las raíces se fortalecerán y el brote emergerá, rompiendo la superficie en busca del sol. La vida se manifestará en su forma más tangible, lista para enfrentar los desafíos del crecimiento. El camino no será fácil, pero cada obstáculo superado fortalecerá el espíritu y enriquecerá la experiencia. Con perseverancia y sabiduría, la planta florecerá, ofreciendo su belleza y frutos al mundo. Este es el ciclo de la vida, el viaje desde la idea hasta la realidad, desde la semilla hasta el árbol. La tierra es el escenario donde se desarrolla esta transformación mágica, el lienzo en blanco donde el espíritu da forma a su visión. En este terreno fértil, las posibilidades son infinitas y el futuro está lleno de promesas.",es,0,147,0,147,0.0,[],[]
15,"La abundancia se manifiesta en formas tangibles, pero su verdadera esencia radica en la satisfacción interior. El éxito material no es más que un reflejo de la riqueza emocional y espiritual que habita en tu corazón. Cultiva la gratitud por lo que tienes y confía en que el universo proveerá lo necesario para tu crecimiento. La estabilidad y la prosperidad no son meros accidentes, sino el resultado de una conexión profunda con la fuente de toda abundancia. Permite que la sabiduría de la tierra te guíe hacia una vida próspera y armoniosa, donde tus esfuerzos se vean recompensados con la justa medida. Recuerda que el verdadero tesoro no se mide en monedas, sino en las experiencias que enriquecen tu alma y te acercan a tu propósito más elevado.",es,0,128,0,128,0.0,[],[]
16,"La tierra firme bajo tus pies, un terreno fértil para el crecimiento. Las semillas de tus sueños buscan enraizarse en la realidad tangible. El espíritu desciende hacia la materia, las ideas se vuelven acciones. Pero cuidado con las trampas del materialismo y la avaricia. Mantén el equilibrio entre lo físico y lo etéreo. Cultiva la abundancia con humildad y gratitud. Enraíza tus valores en la tierra, pero no te quedes apegado a ella. El verdadero tesoro es el que llevas dentro. Recuerda que la verdadera riqueza no se mide en posesiones, sino en experiencias y conexiones. La tierra te sustenta, pero no te define. Eres más que tu cuerpo y tus recursos. Confía en tu propio potencial y déjate guiar por la sabiduría interior. La tierra es tu aliada, no tu ama. Cultiva tu jardín con amor y reverencia, y verás cómo florece la belleza en tu vida.",es,0,146,2,148,0.0,[],"['enraizarse', 'déjate']"
17,"El agua fluye, incesante, reflejando la luz y las sombras de su alrededor. Su superficie, a veces calma y otras agitada, es un espejo de las emociones que bullen en su interior. Sumergirse en sus profundidades requiere coraje, pero también promete revelaciones. El agua limpia, purifica, lava las heridas del alma. Es un elemento mutable, adaptable, que se ajusta a cualquier forma que lo contenga. Al igual que las emociones, el agua puede ser fuente de vida o de devastación, dependiendo de cómo se maneje. La empatía es su don, la capacidad de sentir lo que otros sienten, de conectar a través del corazón. El agua invita a la introspección, a explorar los recovecos más íntimos del ser, a enfrentar los miedos y las dudas que acechan en la oscuridad. Pero también es un llamado a la compasión, a la capacidad de entender y apoyar a los demás en su propio viaje emocional. El agua es un maestro paciente, que enseña a través de la experiencia y la reflexión. Su sabiduría está en su fluir constante, en su capacidad de adaptarse y de renovarse. Al igual que el agua, las emociones son parte integral de la existencia humana, y aprender a navegar por sus corrientes es clave para el crecimiento y la transformación personal.",es,0,210,4,214,0.0,[],"['sumergirse', 'íntimos', 'adaptarse', 'renovarse']"
18,"La energía creadora fluye a través de ti, una fuerza vital que te impele hacia adelante. Sientes el impulso de manifestar tus deseos en el mundo físico, de dar forma a tus sueños con la fuerza de tu voluntad. Pero ten cuidado, pues el fuego también puede quemar y destruir. Es necesario que canalices esta energía con sabiduría, que la dirijas hacia la purificación y la transformación. Deja que la llama interior te consuma lo viejo y obsoleto para dar paso a algo nuevo y mejor. Reinvéntate a ti mismo, alinea tus acciones con un propósito superior. La chispa divina que habita en ti te guía hacia el crecimiento y la evolución. Confía en tu poder interior y úsalo de manera consciente para crear la vida que anhelas.",es,0,126,2,128,0.0,[],"['reinvéntate', 'úsalo']"
19,"La abundancia se derrama en tu vida, pero ¿la aprecias realmente? Las cuatro copas rebosan de un líquido que parece agua, pero que podría ser cualquier otra cosa. ¿Te has detenido a saborear cada gota, a sentir su frescor en tu piel? El líquido se derrama, desperdiciándose, mientras tú sigues con la mirada perdida en el horizonte. ¿Qué buscas más allá de lo que ya tienes? ¿No ves que la respuesta está justo frente a ti, en la generosidad de la tierra que te sustenta? Abre los ojos y los sentidos, deja que la abundancia te inunde. Pero no te ahogues en ella. Recuerda que todo fluye y cambia, que nada es permanente. Guárdate un poco para el futuro, para los momentos de sequía. Y sobre todo, no olvides compartir. El verdadero tesoro no es lo que tienes, sino lo que das.",es,0,140,2,142,0.0,[],"['desperdiciándose', 'guárdate']"
20,"La chispa divina arde en tu interior, una fuerza vital que te impele hacia adelante. Es la energía de la voluntad, el impulso creativo que te motiva a manifestar tus deseos en el mundo físico. Pero ten cuidado, pues el fuego también puede destruir lo que ya no sirve, quemando lo viejo para dar paso a lo nuevo. Es la purificación necesaria para la transformación. Reflexiona sobre tus verdaderos anhelos y alinea tus acciones con un propósito superior. Usa tu poder interior de forma consciente y deliberada, y permite que el fuego de tu espíritu te guíe hacia el crecimiento y la renovación.",es,0,102,1,103,0.0,[],['anhelos']
21,"La copa rebosa de abundancia, su contenido se derrama en la tierra fértil. Las semillas de tus sueños encuentran terreno propicio para echar raíces y florecer. El agua de la inspiración riega el campo de tus posibilidades, alimentando el crecimiento de tus metas. La tierra acoge y sustenta, transformando el potencial en realidad tangible. El espíritu se manifiesta en la materia, la idea se vuelve forma. La copa se vacía y se llena de nuevo, en un ciclo perpetuo de creatividad y abundancia. La tierra te invita a plantar las semillas de tu futuro, a nutrir tus sueños con el agua de la fe y la perseverancia. Confía en el proceso de la vida, en la capacidad de la tierra para dar frutos. Déjate llevar por el flujo de la abundancia, sabiendo que todo lo que das, vuelve multiplicado. La copa y la tierra son uno, en una danza eterna de intercambio y transformación.",es,0,153,1,154,0.0,[],['déjate']
22,"El paje de bastos, con su energía vital y su entusiasmo, se sumerge en las aguas de su propio ser. Sus emociones fluyen como un río, a veces turbulentas, a veces tranquilas, pero siempre en movimiento. Él aprende a navegar por las corrientes de su corazón, a sentir la profundidad de sus sentimientos y a expresarlos con sinceridad. El paje de bastos se conecta con su intuición, permitiendo que sus instintos lo guíen a través de las aguas desconocidas de su psique. Él sabe que las emociones son un mapa hacia su verdadero yo, y está dispuesto a explorarlas sin miedo. Con cada experiencia emocional, el paje de bastos crece y se vuelve más sabio, aprendiendo a bailar con la corriente de su propio ser. Él comparte su sensibilidad con los demás, creando conexiones profundas y empáticas. El paje de bastos es un maestro de las aguas emocionales, y su viaje lo lleva a lugares de autodescubrimiento y transformación.",es,0,156,3,159,0.0,[],"['expresarlos', 'explorarlas', 'autodescubrimiento']"
23,"La fuerza radica en la quietud, en la calma que precede a la tormenta. Es la semilla que espera el momento propicio para germinar, el embrión que se nutre en el vientre materno. La manifestación física es el resultado de un proceso invisible, un viaje desde lo intangible hacia lo tangible. La tierra es el escenario donde se representa la obra, el lienzo donde el artista pinta su realidad. Cada paso, cada decisión, cada emoción se traduce en una marca indeleble en el tapiz de la existencia. La fuerza es la capacidad de sostenerse firme ante las adversidades, de mantenerse enraizado en la tierra mientras las olas del cambio azotan la costa. Es la fe inquebrantable en el propio potencial, la convicción de que el espíritu puede moldear la materia a su antojo. La tierra es el testigo silencioso de nuestra transformación, el escenario donde la fuerza se manifiesta en acciones concretas y resultados tangibles. En la quietud de la tierra, encontramos la fuerza para enfrentar cualquier desafío, para dar forma a nuestro destino con la firmeza de un titán. La fuerza es la semilla de la que brota el futuro, el embrión de lo que está por venir. En la tierra, encontramos la fuerza para crecer, para florecer y para transformar el mundo a nuestra imagen y semejanza.",es,0,217,2,219,0.0,[],"['sostenerse', 'mantenerse']"
