Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"A ripple begins, a dark pool reflecting a distant shore.  The current pulls, insistent and slow, revealing a hidden current within yourself.  A gentle pressure builds, a yearning for the depths, a quiet knowing that echoes beneath the surface.  Fragments of remembered warmth, perhaps lost or obscured, surface with a hesitant grace.  

The water shifts, revealing a landscape of possibilities, both comforting and challenging.  It speaks of a profound connection – a resonance with the shared experience of others, a mirroring of their joys and sorrows.  

There’s a pull towards acceptance, a surrender to the ebb and flow of feeling.  It’s a moment to observe, to let the currents guide you, without resistance.  A quiet invitation to trust the wisdom held within your own emotional landscape – a space of profound understanding waiting to be unveiled.",en,110,26,0,136,0.191,"['a', 'a', 'a', 'a', 'a', 'a', 'a', 'echoes', 'a', 'a', 'a', 'a', 'a', 'a', 'a', 'to', 'a', 'to', 'observe', 'to', 'a', 'to', 'trust', 'a', 'to', 'be']",[]
11,"A rooted presence, a quiet defiance against the shifting sands.  The earth yields, yet holds a fierce core.  It is the foundation upon which you build, the bedrock of your being.  A gentle pressure, a persistent pull towards stability, demanding you anchor yourself to what matters.  Observe the slow, deliberate growth – the subtle shifts in color, the deepening of the soil.  There’s a recognition of limitations, a quiet acceptance of the inevitable.  Let the earth’s embrace offer a space for reflection, a moment to gather your resources – both internal and external – and to nurture the seeds of your dreams.  It speaks of a profound connection to the tangible, a willingness to weather the storms with unwavering resolve.",en,95,24,0,119,0.202,"['a', 'a', 'a', 'core', 'a', 'a', 'anchor', 'to', 'observe', 'color', 'a', 'a', 'inevitable', 'embrace', 'a', 'a', 'to', 'to', 'a', 'to', 'tangible', 'a', 'to', 'resolve']",[]
12,"El Emperador se alza en la quietud, un gigante de la intuición.  Sus manos, pesadas con la sabiduría del tiempo, se extienden hacia un abismo de posibilidades.  Un río de emociones, turbulento y profundo, fluye a través de él, un torrente de sentimientos que se desprenden de la superficie.  

Observa cómo el agua se desliza, no con fuerza, sino con una lenta y deliberada exploración.  No busca la claridad, sino la aceptación de la totalidad.  El Emperador se encuentra en un estado de receptividad, un espacio donde las emociones, como las olas, se elevan y se desvanecen, revelando la forma en que se manifiesta la verdad interior.  

Es un llamado a la escucha, a la comprensión de las raíces de la propia experiencia.  El agua te invita a navegar por las profundidades de tu ser, a reconocer la fuerza que reside en la empatía y a encontrar tu lugar en el flujo de la vida.",es,0,155,0,155,0.0,[],[]
13,"El Aire te invita a navegar un mar de posibilidades, un espacio donde la armonía se encuentra con la expresión.  Es un llamado a la paciencia, a la observación silenciosa y a la delicada danza entre la intención y la acción.  La Templanza no es la ausencia de conflicto, sino la capacidad de encontrar el equilibrio en la confrontación.  Es la búsqueda de la verdad en la confusión, la aceptación del cambio como un flujo constante.  Un delicado puente entre lo que es y lo que podría ser, un espacio donde la voz interior se escucha con la mente abierta.  Permite que las ideas fluyan, pero no te dejes arrastrar por ellas.",es,0,112,0,112,0.0,[],[]
14,"El Tres de Bastos emerge como un corazón de tierra, un anhelo latente que se manifiesta en la forma de un camino recién descubierto.  La tierra, en su inmensidad, teje un tapiz de posibilidades, pero también de la necesidad de un firme fundamento.  Un impulso de acción, un deseo de dar forma a lo que te atrae, se siente como una raíz que busca la conexión con el mundo exterior.  La manifestación de tus sueños se encuentra en la tierra, pero no es una simple posesión, sino un proceso de construcción.  La tierra te invita a observar la relación entre tus aspiraciones y la realidad tangible, a discernir si estás nutriendo tu espíritu con la misma energía que el mundo que te rodea.  Un momento para evaluar la armonía entre lo que deseas y lo que tienes, y para encontrar la fuerza para dar forma a tu camino.",es,1,147,0,148,0.007,['si'],[]
15,"El Diez de Oros se abre con un brillo que se filtra a través de la tierra, un resplandor que se extiende hacia el horizonte.  Es la manifestación de un anhelo profundo, una promesa de abundancia que se materializa lentamente.  La tierra se extiende, pero no con fuerza bruta, sino con una paciencia infinita.  Un camino de recursos, de la que se puede extraer un sustento, pero también una profunda necesidad de equilibrio.  La carta te invita a observar la conexión entre tus deseos y la realidad tangible que te rodea.  Es un llamado a la reflexión sobre cómo tus recursos, tanto físicos como emocionales, se manifiestan en tu vida.  La tierra te ofrece la oportunidad de ver cómo tus aspiraciones se traducen en acciones, pero también en la necesidad de mantener una relación armoniosa con el mundo que te rodea.",es,0,141,0,141,0.0,[],[]
16,"La Reina de Espadas se alza, un faro de decisión en la quietud.  Un peso de la tierra se siente en tu interior, un anhelo latente por la manifestación de tus sueños.  La forma en que te relacionas con el mundo físico, con los recursos que te rodean, es un espejo de tu propia fuerza.  La Tierra te llama a la estabilidad, pero también a la necesidad de un equilibrio delicado.  Observa cómo tus emociones se manifiestan en la materia, cómo tus deseos se materializan en la realidad.  La Reina te invita a examinar la conexión entre tu espíritu y el mundo tangible, a discernir si tus aspiraciones se sostienen en la tierra firme o si requieren un cuidado especial.  Un camino de integración, donde la materia y la esencia se entrelacen en armonía.",es,2,132,0,134,0.015,"['si', 'si']",[]
17,"La Reina de Oros se despliega como un cristal en la oscuridad, un reflejo de un océano profundo.  Sus manos, adornadas con oro, sostienen un peso inmenso, no de riqueza material, sino de la sabiduría que se encuentra en el corazón.  Observa cómo la luz se filtra a través de la superficie, revelando la complejidad de la forma que se encuentra debajo.  Es una invitación a desentrañar los secretos que se esconden en la profundidad de tu ser, a reconocer la fuerza que reside en la intuición y la empatía.  La Reina te observa, no con juicio, sino con una paciencia infinita, esperando que te permitas ser absorbido por la corriente de tus emociones.  Un viaje hacia la comprensión de tu propia esencia, un reconocimiento de la sabiduría que reside en la quietud de tu interior.",es,0,136,0,136,0.0,[],[]
18,"El fuego se alimenta de la pasión, un torrente que se libera y se transforma.  Un destello de luz que emerge de la oscuridad, un impulso que se alza y se eleva.  La energía se despliega, un baile de creación y destrucción, un camino de purificación.  La chispa interior, un espejo que refleja la voluntad, se manifiesta en la acción.  Observa cómo el fuego consume lo viejo, dejando espacio para lo nuevo.  La búsqueda de la autenticidad se revela en la danza de la voluntad, un llamado a la manifestación consciente.  El camino es tuyo, un fuego que te impulsa a crear tu propio destino.",es,0,105,0,105,0.0,[],[]
19,"El Cuatro de Copas se abre como un jardín en flor, un espacio donde la semilla de la esperanza se encuentra con la tierra firme.  Las copas, con sus formas delicadas y su brillo, son la promesa de un futuro que se construye con cuidado.  La tierra, aunque un poco herida, ofrece la oportunidad de cultivar la belleza en la materia.  Un flujo constante de energía, un río de posibilidades que se desliza a través de la superficie.  Pero, ¿qué tipo de raíces se están formando?  ¿Qué tipo de frutos se están cosechando?  La carta te invita a mirar más allá de la apariencia, a sentir la conexión profunda con el suelo que te sostiene y a reconocer la fuerza que reside en la transformación de lo tangible en algo más.",es,0,131,0,131,0.0,[],[]
20,"El fuego se desata, un torbellino de potencial latente.  Una danza de acero y sombra, un grito silencioso que se eleva hacia la inmensidad.  La espada, un punto de inflexión, anuncia un cambio inevitable, un corte limpio que libera lo que ya no sirve.  El impulso, un torrente furioso, se dirige hacia un destino que, aunque incierto, promete una transformación profunda.  Observa cómo la energía se manifiesta, no como un mero movimiento, sino como la semilla de una nueva creación.  El fuego no solo consume, sino que también construye,  desmantelando lo que ya no es necesario para dar paso a lo que es.  Pregúntate: ¿qué es lo que realmente te impulsa?  ¿Qué es lo que te hace vibrar?",es,0,117,1,118,0.0,[],['pregúntate']
21,"El agua se desvanece, dejando un vacío en la superficie.  Un peso se siente en la tierra, una sombra que se extiende hacia el horizonte.  La forma se revela, no en un lugar, sino en la forma de un espejo roto, reflejando fragmentos de un sueño que se desvanece.  La tierra se abre, revelando la promesa de un nuevo comienzo, pero también la fragilidad de la estabilidad.  Un camino se abre, un sendero de posibilidades, pero el peso de las decisiones se siente en la palma de la mano.  La conexión se desvanece, dejando solo la necesidad de encontrar el equilibrio entre lo tangible y lo intangible.",es,0,107,0,107,0.0,[],[]
22,"El Paje de Bastos se abre como un espejo líquido, un reflejo de un océano profundo que se encuentra en tu interior.  Las olas de tu ser se desplazan con una fuerza incesante, revelando la profundidad de tus sentimientos, tanto los que te embriagan como los que te guían.  Un torrente de intuición fluye, un río que te lleva a la raíz de tus propias respuestas.  La empatía es el faro que te guía a través de la niebla, permitiéndote ver la belleza en las experiencias de los demás, incluso en sus momentos más dolorosos.  El Paje de Bastos te invita a dejar que el agua te lleve, a sumergirte en las profundidades de tu ser, a reconocer la sabiduría que reside en la fluidez de tus emociones.  Es un llamado a la honestidad con tu corazón, a aceptar la totalidad de tu experiencia.",es,0,142,2,144,0.0,[],"['permitiéndote', 'sumergirte']"
23,"El sol se despliega sobre un paisaje de piedra, un silencio profundo que se siente en la piel.  La fuerza se manifiesta en la forma de las rocas, en la estructura de la tierra que sostiene todo.  Un río de energía fluye a través de la superficie, buscando su cauce.  La tierra te observa, no con juicio, sino con una paciencia infinita.  Un peso se siente en la parte inferior, un anhelo por la estabilidad que se encuentra en la conexión con lo tangible.  La fuerza se encuentra en la capacidad de moldear la realidad, de dar forma a la materia, pero también en la sabiduría de reconocer que la verdadera riqueza reside en la armonía entre el interior y el exterior.  Un camino se abre, un sendero de recursos y de la propia esencia.",es,0,135,0,135,0.0,[],[]
