Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"In the realm of your inner flame, the Page of Wands stands at the edge of a tranquil pool, the surface of his reflection a canvas of swirling currents. He is the dreamer who walks the tightrope between the fiery hearth of ambition and the fluid depths of the soul. His gaze is fixed upon the horizon, where the dance of light and water converge, a testament to the harmony of passion and emotion. The Page invites you to plunge into the waters of your subconscious, to navigate the streams of your feelings with the curiosity of a child and the wisdom of a sage. Let the ebb and flow of your inner tides guide you to the shores of self-awareness, where the embers of your heart speak in a language understood only by the soul. In this journey, remember that the emotions which you navigate are not storms to be weathered but rivers that lead to the ocean of understanding. Embrace the fluidity of your feelings, for in their depths lies the map to your truest self.",en,154,25,0,179,0.14,"['a', 'tranquil', 'a', 'he', 'fluid', 'soul', 'dance', 'light', 'converge', 'a', 'to', 'invites', 'to', 'to', 'a', 'a', 'to', 'a', 'soul', 'are', 'to', 'be', 'to', 'embrace', 'to']",[]
11,"In the quietude of the Earth's embrace, the Strength card whispers of a serene dominion over the tangible, a gentle assertion of will that coaxes the dormant into bloom. Here, in the fertile soil of the material realm, the lion's fierce heart tames not through dominance but through understanding, a harmonious dance of spirit and flesh. The Strength you possess is not in the grip of might but in the tender grasp of nurturance, where each resource is a seed to be cherished, each breath a chance to weave the ethereal into the fabric of the earthly. In this dance, you are both the dancer and the dance, a symphony of intention and action, where every step is a note in the grand composition of your life's journey. Embrace the earthly with a gentle hand, for in your care, the world finds its balance, and within you, the strength of the earth becomes a wellspring of boundless potential.",en,131,29,1,161,0.18,"['quietude', 'embrace', 'a', 'serene', 'tangible', 'a', 'here', 'material', 'a', 'dance', 'tender', 'a', 'to', 'be', 'a', 'chance', 'to', 'dance', 'are', 'dance', 'a', 'a', 'note', 'grand', 'embrace', 'a', 'care', 'balance', 'a']",['nurturance']
12,"En el baño de la luna, el Emperador se encuentra en la orilla del lago, su mirada refleja en el agua que murmura con los secretos de la noche. Su presencia estable, la tierra bajo sus pies firme y fecunda. Sus manos, tiendan la red de un imperio que se extiende más allá de las olas que besan sus anzuelos. El agua, cuna de los sentimientos, se mece con la brújula de su corazón, guiándolo a través de las corrientes de la emoción, donde cada corriente es un hilo que teje la trama de tu ser. En este viaje subterráneo, el Emperador es el guardián de la empatía, un faro que ilumina los abismos del subconsciente, permitiendo que las olas de la intuición te acercen y te deslices en el baño de sus reflejos. Aquí, en la confluencia del poder y la emoción, se encuentra el equilibrio entre el dominio y la fluidez, entre la estructura y la corriente, entre el ser y el sentir. Sumérgete, explorador, en las profundidades de tu propio lago, y descubre las verdades que yacen en las profundidades de tu propio imperio.",es,0,183,4,187,0.0,[],"['anzuelos', 'guiándolo', 'acercen', 'sumérgete']"
13,"En un viento que susurra los secretos del cosmos, tu mente se eleva, despejada de nubes terrenales. Cada inspiración te acerca a las alturas donde el pensamiento se funde con la luz divina. Aquí, la palabra no es meramente un sonido que se disipa en el aire, sino un puente entre lo material y lo etéreo. La Templanza te guía, invitándote a respirar con paciencia, a meditar con precisión, a hablar con sabiduría. En este equilibrio, las ideas que fluyen a través de ti se purifican, se ennoblecen, se vuelven un reflejo de la armonía del universo. Recuerda que cada pensamiento es un hilo en el tejido de la realidad, cada palabra, un cimbalta en el edificio de tu existencia. En la danza de la comunicación, te invitan a ser el coreógrafo, a dirigir con gracia y firmeza, a crear un espacio donde la verdad y la belleza se encuentran en el silencio entre las oraciones.",es,0,154,2,156,0.0,[],"['invitándote', 'cimbalta']"
14,"En el entrecruce de la tierra firme y el flujo de la vida, tu presencia se asienta con la certeza de las raíces. La tierra te abraza con sus brazos de abajo, ofreciendo un sustrato para la manifestación de tus sueños. Aquí, cada paso resuena con la estabilidad de lo que ya has construido, y cada respiración se sincroniza con el ritmo de lo que aún esperas sembrar. En este momento, la tierra te invita a sentir el peso de tu propia realidad, a reconocer las riquezas que yacen debajo de tus pies y a abrazar la tierra con las manos de un creador, no solo un receptor. La creación es un diálogo con lo tangible, un baile entre lo material y lo etéreo. En este vínculo, hallarás las claves para nutrir tus aspiraciones con la riqueza de la tierra, y en ese nutrimento, encontrarás el poder para elevar tus emociones y pensamientos hacia lo inmaterial. La tierra te aconseja: no busques solo en lo visible, sino también en lo que se oculta a tus pies, pues ahí yace el sembrado de tus futuros abrazos.",es,0,185,0,185,0.0,[],[]
15,"En el tejido de la realidad, las promesas de ayer se tejen en el hilo dorado de ahora, y cada nodo es un fruto maduro de deseos y sueños. La tierra, con sus brazos abiertos, recibe los semillas de los deseos más arraigados, y en su cálido abrazo, los nutre hasta que sus raíces se entrelazan con las venas del mundo material. Aquí, en este encuentro de lo etéreo y lo tangible, el Diez de Oros emerge como un mapa de las rutas que conectan el espíritu con la riqueza de la existencia. Observa cómo cada paso resuena con la sólide certeza de lo que se ha sembrado, y recuerda que cada grano de oro que se cosecha en la tierra de lo concreto, es un testimonio de la visión que una vez se hizo realidad en el dominio de lo intangible. En este momento, la tierra te invita a reconocer el valor de lo que has construido, a apreciar la estabilidad de lo que ha tomado raíz y a sentir la riqueza de lo que está a punto de brotar.",es,0,180,1,181,0.0,[],['sólide']
16,"En el encanto de la tierra, la Reina de Espadas se alza, una figura de autoridad y dominio. Su presencia es una promesa de estructura y orden, un faro de realidad en un mar de posibilidades. Ella no solo goberna, sino que nutre y protege, su cuerpo una extensión de la tierra fértil que da vida y sostiene. Su mano tiende hacia el suelo, ofreciendo las frutas de la diligencia y la paciencia, y su mirada fija nos recuerda que la materia es un lienzo donde nuestras emociones se despliegan en paisajes de concreto y color. En este encuentro, la tierra nos invita a sentir las raíces de nuestras aspiraciones, a sentir cómo las ideas se hunden en la realidad, y a reconocer que cada paso sobre este terreno es un canto a la creación y un homenaje a la perseverancia. La Reina nos enseña que la riqueza no es solo de oro, sino de la tierra que nos nutre y de los recursos que gestionamos con sabiduría y respeto.",es,0,169,1,170,0.0,[],['goberna']
17,"En el abrazo de la Reina de Oros, las corrientes del sentir se tejen con la gracia de lo eterno. Su presencia es un santuario donde las olas del emocionario te llevan a las profundidades de tu ser, donde cada corazón latido resuena con la sabiduría de lo oculto. Sumérgete en esta danza de aguas, permitiendo que tus sentimientos te guíen a través de los mares de tu subconsciente. Aquí, en el fondo de tus emociones, descubrirás las corrientes que forman el tejido de tu alma, y en ese conocimiento, encontrarás la clave para desentrañar los misterios que yacen en las profundidades de tu espíritu. La Reina de Oros es la guardiana de este viaje, ofreciéndote su mano para que navegues con confianza entre las islas de tu intuición y las marismas de tu empatía. En este viaje, cada gota que caiga sobre ti es un susurro de tu interior, cada río que fluya a tu lado es un camino hacia la comprensión de lo que te hace humano y divino. Honra tu flujo emocional, pues en él reside la poesía de tu existencia.",es,0,180,4,184,0.0,[],"['emocionario', 'sumérgete', 'ofreciéndote', 'marismas']"
18,"En el jardín del alma, el Fuego danza con gracia, entre las copas que susurran secretos. Cada chispa es un suspiro de vida, un deseo que se alza con fervor, buscando la luz que desvela caminos ocultos. El Diez de Copas en su esplendor, es el héroe de su propia odisea, navegando entre las aguas emocionales con la voluntad de un faro. Su energía es el viento que impulsa la vela hacia horizontes inexplorados, donde cada emoción es un maestro, cada pasión, un camino. En este viaje, el Fuego no es destructor, sino transformador, purificando lo que se ha endurecido con el tiempo, permitiendo que lo nuevo brote de las cenizas de lo antiguo. El buscador debe abrazar este Fuego, permitiendo que su voluntad sea una llama que ilumine su camino, guiándolo a través de pruebas y desafíos, hacia la realización de su propia esencia.",es,0,144,1,145,0.0,[],['guiándolo']
19,"En el entrecruce de la humedad y la tierra, un jardín se esconde, donde cada gota de lluvia encuentra su lugar en la cuna de la raíz. Aquí, el crecimiento no es solo de las plantas, sino de las almas que aprenden a nutrirse de la simplicidad de lo físico. Las copas, en su delicado equilibrio, se inclinan hacia abajo, besando con sus pétalos la tierra, ofreciendo fruto de lo que han capturado del cielo. En este momento, recuerda que la estabilidad no es solo la de las raíces, sino también la de los corazones que mantienen viva la conexión entre lo etéreo y lo tangible. La tierra te abraza, te sostiene, y te invita a cosechar lo que has sembrado con tus emociones y tus manos. En este plano material, cada paso resuena con la promesa de una realidad que honra tu esencia.",es,0,143,1,144,0.0,[],['nutrirse']
20,"En el corazón del alma, un viento ardiente sussurra, prometiendo un viaje a través de las llamas de la transformación. Cada respiración es un incendio que consume lo que no sirve, purificando el camino hacia lo que es verdaderamente esencial. En este fuego, las sombras se disuelven y la luz se afirma, revelando un camino iluminado por el deseo de lo que se quema por desejar. Aquí, la voluntad se forja en el calor de la pasión, y cada paso es una danza con las llamas de lo que se atreve a ser. El viaje es un acto de creación, donde cada elección es una chispa que puede encender un nuevo mundo. En este abrazo ardiente, el buscador se encuentra con su propia fuerza, una y al mismo tiempo, capaz de desgarrar y de construir. La carta de Fuego es un llamado a la acción, a la determinación, y a la aceptación de la energía que reside en el núcleo de nuestra ser. En este fuego, se encuentra la esencia de la voluntad, un poder que, manejado con sabiduría, puede transformar el mundo.",es,0,181,2,183,0.0,[],"['sussurra', 'desejar']"
21,"En el abrazo de la tierra, tu raíz se entrelaza con los sueños de la tierra misma. Cada paso resuena con la promesa de la creación, cada respiración te conecta con la red de vida que te nutre. En este encuentro, el as de copas emerge como un flujo constante, una fuente de inspiración que te recuerda que el amor y la emoción son las piedras angulares de la realidad que te rodea. Este arcanum te invita a abrazar la plenitud de tu existencia, a reconocer que cada emoción que fluye a través de ti es un reflejo de la tierra que te amorosamente sostiene. En este momento, la tierra te ofrece su mano, deseosa de compartir con ti los frutos de tu labor, los recursos de tu entorno y el amor de tu corazón. Recibe estos regalos con gracia y sabiduría, y deja que tu presencia en el mundo sea un testimonio de la belleza y la riqueza que fluye desde lo material hacia lo divino.",es,1,166,0,167,0.006,['arcanum'],[]
22,"En el encantador baile de las corrientes emocionales, el Paje de Bastos navega con gracia y curiosidad. Su presencia es un susurro de aguas cristalinas, reflejando los contornos de un mundo donde las profundidades se entretejen con la superficie. En este viaje, cada olas es un sentimiento, cada corriente, una intuición. El Paje, con su mirada llena de cuento, invita a sumergirse en las aguas de lo desconocido, donde cada gota es un fragmento de sabiduría oculta, cada maraña, un enigma del subconsciente. Su mano tiende hacia lo desconocido, prometiendo ser el guía a través de los ríos de lo emocional, donde cada emoción es un río que nos lleva a entender mejor el flujo de nuestra esencia. En este viaje, el Paje nos recuerda que cada sentimiento es un mensaje, cada llanto y sonrisa, una letra en el poema de nuestra existencia. Honra tu corazón, que en sus sentimientos yacientes, reside la clave para desentrañar los misterios de tu ser.",es,0,159,2,161,0.0,[],"['sumergirse', 'yacientes']"
23,"En el tejido de la realidad, la Fuerza se manifiesta como la tenaz raíz que nutre y sostiene. Es el cimarrón que emerge a través de la tierra, desafiando las adversidades, con la inquebrantable determinación de convertir visión en forma. En este entorno de Tierra, cada paso resuena con la resonancia de lo que está a punto de brotar, y cada elección se siente en el hueso, con la sólide certeza de lo que se ha sembrado. La Fuerza aquí es el hilo dorado que te guía a través de la densidad, recordándote que cada obstáculo es un preludio de la resistencia que necesitas para erigir un mundo que refleje tus deseos más sinceros. En este plano material, la Fuerza te invita a abrazar la tenacidad de la vida misma, a reconocer que tienes el poder de transformar lo etéreo en lo concreto, y a recordarte que cada gesto, cada palabra y cada pensamiento contribuye a la realidad que te rodea. En este momento de reflexión, la Fuerza te recuerda que eres el arquitecto de tu propio universo, y que cada elemento de tu creación debe ser tejido con la fuerza de tus convicciones y la calidez de tu espíritu.",es,0,197,3,200,0.0,[],"['sólide', 'recordándote', 'recordarte']"
