Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
11,"In the realm of the tangible, where spirit takes root and blossoms into form, a dance of balance unfolds. The strength to nurture and sustain, to tend to the fertile soil of our existence, lies within our grasp. Yet, the path to alignment is not always straight, for the winds of change and the shifting sands of time test our resolve. In this crucible of growth, we are called to examine our connection to the earth, to the resources that flow through us and around us. To stand tall, we must first bend, yielding to the wisdom of the seasons, the ebb and flow of life's great river. For in the strength of our roots, in the depth of our connection to the earth, lies the power to weather any storm and rise anew, transformed by the fire of our own making.",en,121,22,0,143,0.154,"['tangible', 'a', 'dance', 'balance', 'to', 'to', 'to', 'to', 'time', 'test', 'resolve', 'are', 'to', 'examine', 'to', 'to', 'to', 'stand', 'to', 'to', 'to', 'rise']",[]
12,"En las profundidades del ser, donde el agua de las emociones fluye sin descanso, se encuentra el manantial de la verdad interior. Sumergirse en estas aguas turbulentas requiere coraje y humildad, pero es allí donde se revelan los secretos del corazón. El espejo del agua refleja la esencia oculta, invitando a explorar los recovecos del alma. En este viaje introspectivo, las emociones se transforman en faro que ilumina el camino hacia la autenticidad. El agua, en su fluir constante, conecta lo individual con lo universal, permitiendo que la empatía fluya como un río que une a los corazones. En este océano de sentimientos, la sabiduría intuitiva emerge como una perla preciosa, guiando hacia la comprensión de uno mismo y del mundo. Honrar la sensibilidad emocional es honrar la propia humanidad, y en ese reconocimiento reside la clave para desbloquear el potencial interior.",es,0,141,1,142,0.0,[],['sumergirse']
13,"El aire es el aliento que da vida a la mente, el hálito que conecta lo humano con lo divino. Cada inspiración, una oportunidad para respirar la sabiduría universal, para dejar entrar la claridad y expulsar la confusión. En este flujo constante, las ideas se materializan en pensamiento, el discernimiento se afina, y la comunicación se vuelve un acto sagrado. Las palabras, como el viento, moldean la realidad, y en su danza etérea, revelan la verdad del ser.",es,0,78,0,78,0.0,[],[]
14,"En el vasto lienzo de la existencia, la Tierra emerge como un lienzo tangible donde las ideas y emociones encuentran su forma definitiva. Es el punto de encuentro entre lo abstracto y lo concreto, donde lo intangible se vuelve palpable. La Tierra, como una madre nutricia, sostiene y da vida, proporcionando un terreno fértil para el crecimiento y la manifestación de nuestro ser más auténtico. En este espacio, la solidez y la inmovilidad se convierten en una invitación a la reflexión, a considerar cómo nuestras creencias y acciones se traducen en el mundo físico. Es un desafío constante a encontrar el equilibrio entre nuestras aspiraciones más elevadas y nuestra relación con el dinero, la salud y el medio ambiente que nos rodea. La Tierra nos invita a alinear nuestros valores más profundos con nuestras prácticas diarias, promoviendo una existencia sostenible y auténtica.",es,0,142,0,142,0.0,[],[]
15,"La tierra, madre nutricia, nos invita a arraigarnos en la realidad tangible. En su abrazo sólido y fértil, nuestras ideas germinan y crecen, cobrando forma en el mundo material. Ella nos recuerda que nuestras creencias y emociones, como semillas, encuentran en la acción su terreno de cultivo. En su equilibrio, la tierra nos enseña a valorar lo que nos sostiene y nos nutre, a honrar nuestros recursos y a cultivar la salud de nuestro cuerpo y nuestro entorno. En su quietud, nos invita a encontrar la estabilidad y la solidez necesarias para enfrentar los desafíos del camino. La tierra nos desafía a alinear nuestras aspiraciones más elevadas con nuestras prácticas diarias, a encontrar la armonía entre lo espiritual y lo físico, entre lo que soñamos y lo que construimos con nuestras manos. En su abrazo, encontramos la fuerza para manifestar nuestros deseos y la sabiduría para hacerlo con sostenibilidad y respeto por la vida que nos rodea.",es,0,155,2,157,0.0,[],"['arraigarnos', 'hacerlo']"
16,"La Reina de Espadas, en su trono de piedra, sostiene con firmeza la espada de la verdad. Su mirada penetrante escruta el horizonte, más allá de las apariencias, buscando la esencia oculta. Ella es la guardiana de los secretos, la protectora de los misterios que yacen en las profundidades de la tierra. Con su mano izquierda, acaricia suavemente el suelo, sintiendo la vida que late bajo la corteza. Ella sabe que la realidad no se limita a lo que se ve, sino que se extiende en todas direcciones, como las raíces de un árbol que se abren paso en la oscuridad. La Reina de Espadas nos invita a cavar profundo, a desenterrar las semillas de nuestro potencial, a cultivar la sabiduría que yace dormida en nuestro interior. Ella nos recuerda que la verdad no siempre es fácil de encontrar, pero que, como la tierra, es paciente y está dispuesta a esperar hasta que estemos listos para recibirla.",es,0,156,1,157,0.0,[],['recibirla']
17,"La Reina de Oros, con su mirada serena y su corona adornada con flores, nos invita a sumergirnos en las profundidades de nuestro ser. Como un espejo que refleja la esencia de nuestro interior, nos muestra el camino hacia la comprensión de nuestras emociones más íntimas. En su mano sostiene una copa rebosante de agua, símbolo de la abundancia de sentimientos que yacen en nuestro corazón. Ella nos enseña a valorar la sensibilidad como una fuente de sabiduría y conexión con el mundo que nos rodea. La Reina de Oros nos recuerda que el flujo de nuestras emociones es un río que nos lleva hacia la autodescubrimiento y la empatía. Al igual que el agua, nuestras emociones son fluidas y cambiantes, pero siempre nos guían hacia la verdad de nuestro ser. Ella nos invita a nadar en las corrientes de nuestro corazón, a explorar las profundidades de nuestro espíritu y a dejar que nuestras emociones nos guíen hacia la comprensión y la conexión con nosotros mismos y con los demás.",es,0,167,3,170,0.0,[],"['sumergirnos', 'autodescubrimiento', 'cambiantes']"
18,"En las profundidades de tu ser arde un fuego sagrado, una llama eterna que ilumina tu camino y enciende tu voluntad. Esta fuerza divina, oculta en lo más íntimo de tu alma, es la chispa que da vida a tus sueños y alimenta tu determinación. Como un alquimista del espíritu, puedes transformar lo viejo en nuevo, purificar lo que ya no te sirve y dar paso a la creatividad. Deja que el fuego de tu interior te guíe, que tu impulso y tu deseo se alineen con un propósito superior. Canaliza tu poder con conciencia y deliberación, y así, el fuego de tu ser te llevará hacia el crecimiento y la transformación.",es,0,112,0,112,0.0,[],[]
19,"En el vasto océano de la existencia, la Tierra emerge como una isla sólida y fértil, un refugio donde lo intangible encuentra forma. Aquí, las ideas germinan y crecen, alimentadas por la energía de nuestras emociones. La Tierra es el lienzo sobre el cual pintamos nuestra realidad, la arcilla que modelamos con nuestras manos. En este espacio, la materia y el espíritu se entrelazan, danzando al ritmo de nuestra voluntad. La Tierra nos invita a contemplar nuestra relación con lo tangible, a examinar cómo nuestras creencias y deseos se traducen en acciones y manifestaciones físicas. Es un llamado a la responsabilidad, a alinear nuestros valores más profundos con nuestras prácticas diarias. En esta isla, la salud, el dinero y el entorno se convierten en oportunidades para cultivar la armonía y la sostenibilidad, para honrar la vida que fluye a través de nosotros y nos rodea. La Tierra es un recordatorio de que somos parte de un todo, y que nuestras elecciones tienen el poder de nutrir o despojar este vasto jardín en el que habitamos.",es,0,175,0,175,0.0,[],[]
20,"En las llamas del cambio, la voluntad se forja como una espada afilada, cortando lo caducado para dar paso a lo nuevo. La energía arde con intensidad, purificando el camino hacia la transformación. El fuego interior, esa chispa divina, clama por ser encendida, por iluminar la senda hacia la manifestación de los deseos más profundos. La purificación es necesaria, la reinvención, inevitable. En este viaje, la determinación es la brújula que guía hacia el propósito superior, mientras la creatividad se desata como un torrente de posibilidades. La fuerza vital, esa llama eterna, invita a canalizarla con consciencia, a dejar que la pasión encienda la voluntad, a permitir que la acción se convierta en la expresión de la propia esencia. En este fuego, la purificación es la antesala del renacimiento, la destrucción, el preludio de la creación.",es,0,134,2,136,0.0,[],"['reinvención', 'canalizarla']"
21,"En el vasto océano de la existencia, el As de Copas emerge como una isla verde y fértil, un oasis donde lo espiritual y lo tangible se encuentran en perfecta armonía. Aquí, las semillas de la inspiración germinan en flores exuberantes, y cada gota de agua sagrada nutre la tierra, dando vida a sueños que antes eran solo un susurro en el viento. En este lugar, el corazón se abre como una flor al sol, y el amor fluye como un río imparable, regando los campos de la creatividad y la abundancia. El As de Copas invita a sumergirse en las profundidades del ser, a conectar con la fuente de la vida que late en cada célula, y a permitir que la belleza y la compasión broten de manera natural, como el agua que surge de una fuente cristalina. En este espacio sagrado, el espíritu y la materia se funden en una danza eterna, y cada paso en la tierra es un acto de adoración, un canto a la vida que palpita en cada rincón del universo.",es,0,175,2,177,0.0,[],"['exuberantes', 'sumergirse']"
22,"En las profundidades del ser, donde el agua fluye y se remueve, yace el manantial de nuestras emociones más auténticas. Sumergirse en este mar interior es un viaje hacia la esencia misma, un encuentro con la verdad que late en el corazón. El agua, espejo de lo oculto, revela secretos y desvela misterios, invitándonos a explorar los recovecos del alma. En su fluir, encuentra la empatía, el puente que une a los corazones, permitiendo la comprensión y la conexión más allá de las palabras. Honrar las emociones, como el agua que nos sostiene, es honrar la propia naturaleza, el camino hacia la sabiduría y la plenitud. En este océano de sentimientos, la introspección es la brújula que nos guía, iluminando el camino hacia la autenticidad y la comprensión.",es,0,126,2,128,0.0,[],"['sumergirse', 'invitándonos']"
23,"La Fuerza, como una brisa que susurra a través de los campos, nos invita a explorar la tierra bajo nuestros pies. Enraizados en la materia, nos recuerda la solidez de nuestras creencias y la fertilidad de nuestras emociones. Esta carta nos desafía a considerar cómo nuestras aspiraciones más elevadas se traducen en acciones tangibles, cómo nuestras manos moldean la arcilla de la existencia. La Fuerza nos invita a encontrar el equilibrio entre lo espiritual y lo físico, a honrar la tierra que nos sostiene y nos nutre. En su presencia, nos damos cuenta de que somos tanto el sembrador como la semilla, el jardinero y el suelo fértil. La Fuerza nos recuerda que en la tierra de nuestras vidas, cada paso que damos tiene el poder de dar forma a nuestro entorno y a nosotros mismos.",es,0,136,0,136,0.0,[],[]
