Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"The air holds the scent of rain on warm earth; a new impulse trembles beneath the surface, shimmering like sunlight on rippling water. A tremor of eagerness, barely formed, reaches out with trembling fingers towards the horizon’s embrace. Not a thunderous crash of waves, but the quiet splash of discovery—a ripple expanding outward from a single point of wonder. There is an openness here, a vulnerability like petals unfolding; a whisper of possibility carried on the breeze before the storms arrive and the currents shift. A seedling pushes upward from fertile ground, trusting instincts over maps, guided by an inner compass toward unknown shores. The echoes of yesterday fade into the gentle murmur of tides to come.",en,100,19,0,119,0.16,"['rain', 'a', 'impulse', 'a', 'tremor', 'fingers', 'embrace', 'a', 'crash', 'a', 'a', 'single', 'here', 'a', 'a', 'a', 'echoes', 'to', 'come']",[]
11,"A quiet resilience blooms from deep within; muscle memory etched into bones. There’s a patient restraint, the slow accumulation of grains forming hillsides; not brute force, but steady persistence against shifting soil. A gentle dominion over the palpable, a quiet affirmation of stamina where fragility once resided. A harnessing of instinct, a grounded heart listening to the rhythm of the world’s breath; a steadfast presence radiating outward from a core of unwavering fortitude. There is a quiet confidence in the weight of things held close – not possessions necessarily, but the essence of endurance itself. It is the unwavering gaze into the heart of creation’'s foundation. The sun warms stone; life finds a way.",en,99,17,0,116,0.147,"['a', 'bones', 'a', 'brute', 'a', 'palpable', 'a', 'once', 'a', 'a', 'to', 'a', 'a', 'core', 'fortitude', 'a', 'a']",[]
12,"La estructura se levanta sobre cimientos de piedra y la luz se filtra through windows high above. There is a stillness, a strength, but beneath the exterior lies a current almost imperceptible. The air hangs heavy with the scent of ancient forests and the echoes of unspoken vows. There is a promise of stability and order, but the shadows stretch long and cool across the polished floors hinting at depths yet explored. An invitation to witness endurance; to observe the unwavering gaze directed toward horizons unseen. It is a declaration of presence, etched in granite and whispered on the breeze. The water sighs against the shore of this dominion.",es,83,25,1,109,0.761,"['through', 'windows', 'high', 'above', 'there', 'is', 'stillness', 'strength', 'but', 'beneath', 'the', 'lies', 'current', 'almost', 'the', 'air', 'with', 'the', 'scent', 'of', 'ancient', 'forests', 'and', 'the', 'of', 'unspoken', 'vows', 'there', 'is', 'promise', 'of', 'stability', 'and', 'order', 'but', 'the', 'shadows', 'stretch', 'long', 'and', 'cool', 'across', 'the', 'polished', 'floors', 'hinting', 'at', 'depths', 'yet', 'explored', 'an', 'invitation', 'witness', 'endurance', 'the', 'unwavering', 'gaze', 'directed', 'toward', 'horizons', 'unseen', 'it', 'is', 'declaration', 'of', 'presence', 'etched', 'in', 'granite', 'and', 'whispered', 'on', 'the', 'breeze', 'the', 'water', 'sighs', 'against', 'the', 'shore', 'of', 'this', 'dominion']",['hangs']
13,"Un balanceo suave, como la brisa que acaricia la superficie del water. El flujo se encuentra en la quietud y la quietud en el movimiento; un equilibrio que se mantiene por la simple persistence del estar. Se siente la necesidad de unificar lo disperso, de encontrar la corriente que une las islands de la mente. una alquimia del aire que transforma la turbulencia en una melodía serena, donde cada respiración es un susurro que se funde en la vastidad del cosmos y se retorna como una eco interior, un reflejo en el mirror del soul.",es,4,90,1,95,0.042,"['water', 'persistence', 'islands', 'mirror']",['vastidad']
14,"El aroma a resin se eleva desde las ruinas del primer sol, un faro que se resiste a la aridez plateada del horizonte. Las vigas se alzan, un esqueleto de promesas en la vasto extensión ocre donde los frutos más maduros se desprenden sin resistencia. Las llamas danzantes no dan calor, sino una quietud penetrante, una invitación a contemplar el futuro que se construye sobre los cimientos expuestos a los elementos. Es la quietud después del torbellino, la visión desde la altura antes del precipicio final, un recordatorio de que la resistencia con frecuencia se encuentra en la aceptación del ciclo natural. Y que la verdadera riqueza se encuentra en la capacidad de contemplar la desolación y vislumbrar la floración que vendrá.",es,1,120,1,122,0.008,['resin'],['danzantes']
15,"El peso del metal antiguo se sentía como un crepúsculo que se extendía sobre campos y sauces. Unaquietud profunda se instaba a la quietud y la abundancia se diluyó en la quietud del declive. Las risas se desvanecían en la brisa y la profusión se convertía en un susurro de gratitud por lo que ya había sido. El sol poniente pintaba de dorado los contornos del vasto campo y la quietud se extendía como una bendición sobre la tierra y sus inhabitants. Una sensación de finalización se posaba sobre todo, como una canción que se desvanecía en el aire",es,1,97,1,99,0.01,['inhabitants'],['unaquietud']
16,"El airé que se alza sobre la piedra, una mirada que desvela lo que se ha construido y lo que debe ser deshecho para que la estructura se mantenga en equilibrio. Una cuna de hojas y espinas donde el acero reluce y la vista es clara. La verdad se escucha en el silencio y se siente en la quietud del terreno, donde la sombra se extiende y la luz define los bordes de lo real. Un recordatorio de que la solidez no está en lo que se tiene sino en la capacidad de discernir lo que se debe soltar para que las raíces se alisen y la savia fluya sin obstáculos hacia lo que está por venir. Un respiro profundo antes de dar un paso sobre la tierra firme. un susurro que se eleva sobre los cimientos del ser.",es,0,139,0,139,0.0,[],[]
17,"Un resplendor cálido se extiende desde un punto central, impregnando todo a su alrededor con una quietud profunda y una solidez tangible. Las corolas se abren y se orientan hacia la luz, donde la promesa de abundancia se materializa en un susurro suave y constante. La tierra y el agua se entrelazan en una danza silenciosa de acceptance y nurturing. Se siente la presencia de una bondad que se manifestación en la materialidad del mundo y en la interioridad del ser. Una quietud que no es estática sino un fluir constante y tranquilo, un refugio donde la gentileza se convierte en fuerza y la vulnerabilidad en un manantiales de vitalidad y resilience. La nostalgia se diluye en un manantial de serenity y paz interior. Una quietud que se siente como un abrazo y un hogar.",es,4,131,0,135,0.03,"['acceptance', 'nurturing', 'resilience', 'serenity']",[]
18,"El reflection se extiende sin límites, un mirror que contiene todas las posibilidades de la existencia contenta y sin restricciones. Se siente la echoes de risas y canciones en la brisa, un eco que se extiende por los valleys y sobre las peaks más altos. Una quietude profunda se instala como una promesa y una bendición, un oasis en el desierto del deseo. Una plenitude que se siente como una gran circularidad donde todo está conectado y todo está bien. Una mirada a lo que ya es y una inmersión en la current del flow donde la felicidad es un estado natural y no un destino a buscar. La luz se refleja en el water y se diluye en un infinite horizon donde la solitude se convierte en un encuentro con lo divino y lo humano se funde en una sola entity. Es la quietud del final y el inicio de todo a la vez. Un ciclo completo y una posibilidad sin límites.",es,10,153,0,163,0.061,"['reflection', 'mirror', 'valleys', 'peaks', 'current', 'flow', 'water', 'infinite', 'horizon', 'entity']",[]
19,"El agua se ha calmado y la vista se diluye en una orilla familiar. Un cansancio sin nombre y una quietud que no se siente como descanso, sino como una pausa prolongada en el fluir del instante. Se contemplan ofrendas sin valor, objetos que han perdido su brillo y que se amontonan en el lecho de la nostalgia. El aroma a tierra húmeda se mezcla con la melancía de los días ya vividos, un recordatorio de que la riqueza se encuentra en la simple acceptance de lo que es y en la búsqueda de un nuevo punto de apoyo, una nueva forma de sentir el latido del mundo que nos rodea. Un espacio vazio se abre a los pies, inviting a la quietud y a la contemplación del horizon distant.",es,4,124,2,130,0.031,"['acceptance', 'inviting', 'horizon', 'distant']","['melancía', 'vazio']"
20,"El crepúsculo se desvanece en un susurro de cenizas, un recordatorio que la intensidad más vibrante a veces se diluye en la ruina más humilde. Las structures se desmoronan en fragmentos de recuerdos y suenas con eco de un pasado que se niega a ser forgotten. Una desolación que se extiende como una sombra sobre el terreno y donde la solitude se convierte en un paisaje interior y las promesas se desvanecen como la niebla matinal. A través de este despojo se vislumbra una quietud que invita a la contemplation y a la acceptance de lo que fue y a la posibilidad de que algo nuevo pueda surgir de las ruinas. Una quietud que contiene la seeds de una nueva creacion en el terreno y donde el silencio se convierte en una melodia y el pasado en una lesson que se aprende para construir un futuro más fuerte y resiliente.",es,7,142,1,150,0.047,"['structures', 'forgotten', 'contemplation', 'acceptance', 'seeds', 'melodia', 'lesson']",['creacion']
21,"Un sorbo de luz que se derrama sobre un lecho de hierba humeda; el eco de risas en el interior de una casa, una cancion que se eleva desde la fuente del ser. la quietud que se siente al recibir un regalo sin pedir nada a cambio; un refugio en el donde los rios se encuentran y se entrelazan en un solo arroyo de profunda harmonia. El brillo de la morning que se refleja en la superficie de un lago calmo, un susurro de contentamiento que se extiende como una red de roots y ramitas entrelazadas en un bosque antiguo y inmenso. Una bendición que se siente en la piel como una suave brisa de la evening.",es,4,109,4,117,0.034,"['harmonia', 'morning', 'roots', 'evening']","['humeda', 'cancion', 'ramitas', 'entrelazadas']"
22,"Una brisa fresca lleva un susurro desde la orilla: una promesa sin mapas, una búsqueda que comienza en la corriente y se extiende hacia horizons neblinosos. Una spark new se enciende en el heart de la mar, un impulso hacia lo desconocido pero lleno de possibilities latentes. Hay una inocencia en el movimiento, una curiosidad que se desata como una ripple en la surface del agua, una energia que se expande sin saber a donde llegará exactamente, solo que debe avanzar hacia lo que está por venir. El aroma a algas y a tierra húmeda se mezcla con la expectativa de encontrar algo nuevo y valioso in el camino. Una puerta se abre en la distance y se invita a entrar sin miedo a lo que pueda encontrarse dentro.",es,9,118,2,129,0.07,"['horizons', 'spark', 'new', 'heart', 'possibilities', 'ripple', 'surface', 'in', 'distance']","['energia', 'encontrarse']"
23,"Una feridad dormida se estira en el interior profundo de las canteras y los bosques cubiertos de musgo. La encadenación es solo una sugerencia, un recordatorio de la quietud que yace latente en la base de la voluntad. La suave mano que se extiende no domina, sino que ofrece un susurro a la bestia que se encuentra en todos nosotros: un recordatorio de que la verdadera fuerza reside en la capacidad de contener la tempestad, de permitir que la energía se canalize sin ser consumida por ella. La tierra se siente bajo los pies, un ancla en el torbellino del ser. La luz filtra a través de las hojas y las crevices, dando forma a las sombras y revelando la texture del universo interior. Un respiro tranquilo en el centro del torbellino, un eco de coraje y un susurro de paz en la arena del tiempo.",es,3,142,1,146,0.021,"['canalize', 'crevices', 'texture']",['bosques']
