Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"A ripple begins, a dark pool reflecting a distant shore.  The current pulls, insistent and unknown, urging a journey into the shadowed depths.  Within that stillness, a nascent understanding begins to bloom – a recognition of the echoes held within your own heart.  The surface whispers of forgotten joys and lingering sorrows, a landscape of feeling both familiar and startlingly new.  It seeks to unveil the currents that shape your being, revealing the strength and vulnerability intertwined.  Let the water guide you, not with a forceful current, but with a gentle surrender.  Observe the shifting patterns, the subtle shifts in the reflection – a chance to glimpse the truth hidden beneath the surface.  It is a call to listen to the language of your soul, a quiet invitation to embrace the full spectrum of your emotional landscape.",en,109,26,0,135,0.193,"['a', 'a', 'a', 'a', 'a', 'to', 'a', 'echoes', 'a', 'familiar', 'to', 'a', 'a', 'observe', 'a', 'chance', 'to', 'a', 'to', 'listen', 'to', 'soul', 'a', 'to', 'embrace', 'full']",[]
11,"A rooted presence, a quiet defiance against the shifting winds.  The earth yields, yet holds a fierce, unwavering core.  It is the foundation upon which you build, the bedrock of your being.  A gentle pressure, a persistent pull towards stability, demanding you acknowledge the tangible weight of your desires.  Observe the slow, deliberate growth – not a frantic surge, but a patient unfolding.  The earth whispers of cycles, of seasons both inward and outward.  It asks you to examine the resources you offer, the nourishment you provide, and the spaces you cultivate.  A quiet understanding of your own resilience, a recognition of the strength that resides within the groundedness of your soul.  Let the soil nurture your aspirations.",en,100,17,0,117,0.145,"['a', 'a', 'a', 'core', 'a', 'a', 'tangible', 'observe', 'a', 'surge', 'a', 'to', 'examine', 'a', 'a', 'resides', 'soul']",[]
12,"El Emperador se despliega como un vasto océano interior, un reflejo de la inmensidad de las emociones que fluyen a través de ti.  Un peso de la historia se siente en su superficie, un legado de experiencias que te moldean.  La intuición te guía a través de la corriente, revelando las raíces de tus sentimientos más profundos, a veces dolorosos, a veces vibrantes de alegría.  

El Emperador te invita a dejar que el agua te lleve, a navegar por las profundidades de tu ser.  Observa cómo las olas de tu pasado se mezclan con las corrientes de tu presente, creando un paisaje de sensaciones.  Aprende a discernir entre la verdad que resuena en tu corazón y las ilusiones que te envuelven.  

Este encuentro es un llamado a la aceptación de tu totalidad, a la comprensión de cómo tus emociones, aunque turbulentas, son la clave para comprenderte a ti mismo y para conectar con el mundo que te rodea.",es,0,156,2,158,0.0,[],"['vibrantes', 'comprenderte']"
13,"El Aire te invita a navegar un río de silenciosa contemplación.  Un delicado equilibrio entre la voz interior y la escucha externa, un camino donde la verdad se revela a través de la paciencia.  Es un espacio para la creación, no para la imposición.  La Templanza es un faro en la tormenta de la ambición, un recordatorio de que la fuerza reside en la moderación.  Observa cómo las palabras se convierten en semillas, germinando en la comprensión.  El aire te guía hacia la armonía, un espacio donde la intuición florece y la verdad se revela con la calma.",es,0,98,0,98,0.0,[],[]
14,"El Tres de Bastos se abre con una profunda resonancia de tierra, un abrazo silencioso de la realidad.  Una semilla de esperanza, cuidadosamente plantada, germina en la superficie, pero la tierra, en su sabiduría, exige paciencia.  El camino es un viaje de construcción, un esfuerzo constante para dar forma a lo que se desea.  La energía fluye, pero la estabilidad se encuentra en la conexión con el cuerpo, con la propia esencia.  Un momento de entrega, un reconocimiento de los recursos disponibles, pero con la firme convicción de que la manifestación no es un mero acto, sino una danza entre el espíritu y la materia.  La tierra te invita a observar, a sentir la raíz de tus deseos, y a construir un futuro que sea, en última instancia, un reflejo de tu alma.",es,0,133,0,133,0.0,[],[]
15,"El Diez de Oros se abre con un corazón de oro que se desvanece lentamente, dejando tras de sí un vacío de posibilidades.  Un peso de la tierra se siente en el pecho, una necesidad de materializar lo intangible en algo tangible.  La manifestación se desvanece, dejando un espacio vacío que necesita ser llenado.  La tierra, aunque sólida, se siente desolada, buscando un equilibrio entre lo que se posee y lo que se necesita.  La carta invita a mirar hacia abajo, a reconocer la conexión entre el cuerpo, las emociones y el entorno.  Es un llamado a la paciencia, a la aceptación del flujo y a la reflexión sobre cómo se utiliza el poder de la tierra para nutrir el espíritu.  Un momento de pausa para evaluar la relación entre tus sueños y la realidad que te rodea.",es,0,137,1,138,0.0,[],['tras']
16,"La Reina de Espadas se despliega como un espejo de la tierra, un peso que se siente en el suelo.  Una fuerza que se alza, pero no con la exuberancia de la vida, sino con la firmeza de la roca.  Es la manifestación de un anhelo que se ha moldeado en la materia, un deseo que se ha forjado en la tierra.  La Reina observa, con una mirada que no juzga, pero que sí comprende la necesidad de un equilibrio.  Su presencia es un llamado a la paciencia, a la observación de las raíces que sustentan nuestros sueños, y a la aceptación de la tierra que nos da sustento.  Es un recordatorio de que la verdadera manifestación no es un salto, sino un lento y constante crecimiento, un proceso de construcción que requiere respeto y una conexión profunda con el mundo que nos rodea.",es,0,144,0,144,0.0,[],[]
17,"La Reina de Oros se despliega como un espejo roto, mostrando fragmentos de un pasado que aún no se ha desvanecido.  Un peso de silencio, una carga de recuerdos, se acumula en su corona, un tesoro de emociones que se aferran a la superficie.  La luz que emana de ella no es la de la claridad, sino la de la contemplación, un anhelo por comprender la raíz de la propia voz.  

Se siente como una invitación a navegar por las profundidades de la propia alma, a desentrañar las melodías ocultas que resuenan en el subconsciente.  La Reina no busca la solución, sino la exploración.  Es un recordatorio de que la verdad reside en la aceptación de la totalidad, incluso de las partes más dolorosas.  Un camino hacia la autoconciencia, donde la intuición guía el paso.",es,0,135,0,135,0.0,[],[]
18,"El fuego se desata, un torbellino de potencial latente.  Una danza de energía que se libera, dejando tras de sí un remolino de posibilidades.  La fuerza que te impulsa, un río caudaloso que busca su cauce, se encuentra en un momento de transición.  

Observa cómo el fuego consume lo que ya no sirve, no es una destrucción, sino una purificación.  El impulso que te guía, un destello de luz en la oscuridad, se manifiesta en un camino que aún no has recorrido.  

El fuego te llama a la conciencia de tu propia esencia, a la chispa que reside en tu interior.  Pregúntate: ¿qué es lo que realmente deseas manifestar?  ¿Qué fuego te impulsa a avanzar, y cómo se alinea con la verdad que llevas dentro?",es,0,123,2,125,0.0,[],"['tras', 'pregúntate']"
19,"El Cuatro de Copas se abre como un jardín en flor, un espacio donde la semilla de la esperanza se encuentra con la tierra firme.  Las copas, con sus formas delicadas y su brillo, son la promesa de un nuevo comienzo, un momento de abundancia que se manifiesta en la forma de una flor que se abre a la luz.  Pero la tierra, aunque fértil, no es un lienzo vacío.  Hay una tensión, una necesidad de equilibrar la energía de la manifestación con la estabilidad del interior.  El Cuatro de Copas sugiere que la manifestación de tus sueños requiere un cuidado profundo, una atención a los recursos que te rodean y una conexión con la tierra que te sustenta.  Es un llamado a observar la relación entre tus aspiraciones y la realidad tangible, a discernir si la energía que deseas está siendo cultivada con cuidado y si la armonía entre el cuerpo, las emociones y el entorno te permite florecer plenamente.",es,2,159,0,161,0.012,"['si', 'si']",[]
20,"El fuego se desata, un torbellino de acero que se abre paso a través de la quietud.  Un destello de poder, una promesa de transformación.  La espada, un golpe limpio, revela la necesidad de dejar atrás lo que ya no sirve.  El impulso, una llama que arde con intensidad,  busca su camino,  pero la sombra de la duda se cierne.  

Observa cómo la energía se libera,  desprendiendo  fragmentos de lo que fue.  No se trata de destrucción, sino de un re-enmarcado,  de la posibilidad de construir algo nuevo a partir de lo que se ha deshecho.  El fuego,  en su danza,  te invita a  reconocer la fuerza que reside en tu interior,  a  guiar esa llama con  intención y  con  la certeza de que tu voluntad es la clave para  un futuro más brillante.",es,0,135,0,135,0.0,[],[]
21,"El agua se desvanece, dejando un vacío en la tierra.  Un peso silencioso se siente en la superficie, una carga de lo que se ha logrado.  La tierra se abre, revelando un camino que se extiende hacia lo desconocido, pero no es un camino de fácil acceso.  Es un sendero de sedimentación, de la sabiduría que se acumula con el tiempo, de la paciencia que se encuentra en la espera.  La sombra se extiende, un reflejo de lo que se ha mantenido, de lo que se ha guardado.  Un eco de lo que se ha perdido, y un anhelo de la plenitud que se encuentra en la aceptación del presente.",es,0,110,0,110,0.0,[],[]
22,"El paje de bastos se desliza sobre un mar de agua, un reflejo de la propia profundidad.  Sus manos, firmes pero delicadas, sostienen un cristal que brilla con la luz de la intuición.  El agua, en su fluir constante, teje un tapiz de recuerdos, tanto los que has vivido como los que aún te acechan.  Observa cómo la corriente te lleva a un lugar donde la verdad se esconde, un espacio donde la empatía es la brújula.  El paje te invita a navegar por las aguas de tu ser, a reconocer la fuerza de tus emociones, sin juzgarlas, sino como un espejo que revela la esencia de tu alma.  La pregunta que te plantea es: ¿qué forma toma tu corazón en este momento?",es,0,122,1,123,0.0,[],['juzgarlas']
23,"La Fuerza se despliega como un río de piedra, un abrazo silencioso que se extiende desde el suelo hasta el cielo.  Es la promesa de un camino que se construye con cada paso, con cada semilla plantada en la tierra.  Un peso de experiencia, un legado de resistencia, que se manifiesta en la forma de un árbol que se alza contra el viento.  La Fuerza no es una explosión, sino la lenta, constante creación de un refugio.  Es la capacidad de transformar la sombra en luz, la necesidad en abundancia, la vulnerabilidad en fortaleza.  Observa cómo la tierra se adapta a tu impulso, cómo la energía se filtra y se transforma en algo tangible, algo que te define.  La Fuerza te invita a comprender la conexión entre tu interior y el mundo exterior, a sentir la fuerza que reside en la tierra que te sostiene.",es,0,145,0,145,0.0,[],[]
