Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"In the realm of emotions and feelings, the Page of Wands appears. This symbolic card represents the depths of the subconscious, mirroring the hidden aspects of one's psyche. The Page of Wands encourages the seeker to delve into their emotional world, exploring the intricacies of their feelings. The Water card, as an element, reflects the importance of emotions as a source of information about the self and needs.

Emotions, though often turbulent, are essential for spiritual growth. They serve as a mirror, reflecting the seeker's true self and offering intuitive wisdom. The Water card invites the individual to immerse themselves in their emotional landscape, understanding the impact of dominant emotions on daily life. It also encourages examining how these emotions influence decision-making and interactions with others.

The Page of Wands suggests that emotional sensitivity should be honored as a tool for connection and self-discovery. This card urges introspection to identify dominant emotions and their influence on personal experiences. It encourages evaluating how these emotions shape interactions and decision-making. The Page of Wands reminds us that emotions are essential for understanding ourselves and others, fostering deeper connections through empathy.

In essence, the Page of Wands represents the profound power of emotions in guiding personal growth and development. It encourages embracing emotional sensitivity as a means to connect with oneself and others, fostering understanding and empathy. The seeker is invited to delve into their emotional depths, exploring the hidden aspects of their psyche, ultimately leading to a richer understanding of their true self and needs.",en,230,28,0,258,0.109,"['to', 'as', 'as', 'a', 'are', 'serve', 'as', 'a', 'true', 'invites', 'individual', 'to', 'be', 'honored', 'as', 'a', 'urges', 'to', 'personal', 'are', 'personal', 'as', 'a', 'to', 'to', 'to', 'a', 'true']",[]
11,"In the realm of the Earth card, where the tangible aspects of our existence take form, there lies a symbolic tale. The Strength tarot card, often associated with the element of Earth, weaves a narrative that intertwines the materialization of ideas and emotions into concrete realities. This card represents the final descent of spirit into matter, where concepts become tangible reality.

The Strength card, when paired with the Earth card, invites introspection on how we interact with the material world and manage our resources. It challenges the querent to evaluate their relationship with money, health, and the environment, encouraging a balanced and sustainable approach that aligns with their deepest values.

The Strength card symbolizes the ability to harness one's inner strength, guiding them through the challenges presented by the Earth card. It suggests that by understanding the connection between our spiritual aspirations and our daily practices, we can find harmony within the material world. This harmony allows for growth, nurturing, and sustainability, fostering a life filled with personal fulfillment.

In essence, the Strength card and Earth card together paint a picture of navigating the material plane, where the physical manifestation of our emotions and beliefs play a crucial role. It encourages introspection, reflection, and balance, ensuring that our actions align with our deepest values, fostering growth and fulfillment in the material world.",en,195,27,1,223,0.121,"['tangible', 'a', 'tale', 'tarot', 'a', 'ideas', 'concrete', 'final', 'tangible', 'reality', 'invites', 'material', 'to', 'a', 'to', 'can', 'material', 'a', 'personal', 'a', 'material', 'plane', 'a', 'crucial', 'role', 'balance', 'material']",['sustainability']
12,"La carta del Emperador en el contexto de la carta de Agua (Emociones y Sentimientos) nos indica que debemos sumergirnos en nuestro mundo emocional, explorando y comprendiendo mejor nuestros propios sentimientos. Esta carta nos invita a la introspección para identificar las emociones dominantes y su impacto en la vida diaria. Además, nos anima a evaluar cómo estas emociones influyen en las decisiones y en las interacciones con los demás. Honrar la sensibilidad emocional como herramienta de conexión y autodescubrimiento es el mensaje que esta carta nos envía.",es,0,84,3,87,0.0,[],"['sumergirnos', 'dominantes', 'autodescubrimiento']"
13,"La carta de Aire en el Tarot representa el aliento vital que conecta a los humanos con las fuerzas universales, facilitando la transmisión de ideas y la interacción social. Esta carta es esencial para la formación y articulación del pensamiento, y es un elemento vital en la simbología del Tarot. La necesidad de una comunicación clara es un tema central en esta carta, ya que los pensamientos y las palabras moldean la realidad personal y pueden conducir a un entendimiento más profundo de uno mismo y del entorno.",es,0,88,0,88,0.0,[],[]
14,"La carta Tres de Bastos en el contexto de la Tierra (Plano material y Recursos) nos indica que debemos examinar cómo interactuamos con el mundo material y cómo gestionamos nuestros recursos. Esta carta nos pide que reflexionemos sobre nuestras aspiraciones espirituales y cómo se relacionan con nuestras prácticas diarias. Esta carta nos desafía a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,78,0,78,0.0,[],[]
15,"La carta del Diez de Oros en el contexto de la Tierra (Plano material y Recursos) nos indica que estamos en el punto final del descenso del espíritu hacia la materia, donde las ideas y emociones se convierten en realidad tangible. Esta carta nos pide reflexionar sobre cómo interactuamos con el mundo material y cómo gestionamos nuestros recursos. La Tierra es esencial para comprender cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. En este contexto, la Tierra nos invita a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,108,0,108,0.0,[],[]
16,"La carta de Reina de Espadas en el contexto de la Tierra (Plano material y Recursos) nos indica que debemos examinar cómo interactuamos con el mundo material y cómo gestionamos nuestros recursos. Esta carta nos pide que reflexionemos sobre nuestras aspiraciones espirituales y cómo se relacionan con nuestras prácticas diarias. La Tierra es el punto final en el descenso del espíritu hacia la materia, donde los conceptos se vuelven realidad tangible. Esta carta nos desafía a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,100,0,100,0.0,[],[]
17,"La carta de Reina de Oros en el contexto de Agua (Emociones y Sentimientos) nos indica que debemos explorar y comprender nuestros sentimientos profundos. Esta carta nos invita a sumergirnos en nuestro mundo emocional, para identificar las emociones dominantes y su impacto en nuestra vida diaria. Además, nos pide evaluar cómo estas emociones influyen en nuestras decisiones y en nuestras interacciones con los demás. La Reina de Oros nos recuerda que debemos honrar la sensibilidad emocional como herramienta de conexión y autodescubrimiento.",es,0,79,3,82,0.0,[],"['sumergirnos', 'dominantes', 'autodescubrimiento']"
18,"La carta de Diez de Copas en el contexto de Carta de Fuego (Impulso y Voluntad) nos indica que estamos en un momento de intensa energía, pasión y fuerza de voluntad. Esta carta nos recuerda que el fuego es la chispa divina que enciende la motivación y el deseo de manifestar nuestra voluntad en el mundo físico. El fuego es una manifestación del poder divino que reside en cada ser humano, y es el motor detrás de la creatividad, la inspiración y la determinación.

La energía del fuego es tanto destructiva como constructiva, capaz de quemar lo que es viejo y obsoleto para dar espacio a nuevas creaciones. En este sentido, representa la purificación a través de la cual las personas pueden reinventarse a sí mismas y sus vidas. La carta de Fuego nos invita a reconocer y canalizar adecuadamente nuestro impulso y voluntad en nuestras acciones y decisiones. Además, nos pide reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior.

Esta carta desafía al individuo a usar su poder interior de forma consciente y deliberada, fomentando el crecimiento personal y la transformación. En resumen, la carta de Diez de Copas en el contexto de Carta de Fuego nos pide que exploremos nuestras motivaciones profundas, canalicemos nuestra energía y fortalezcamos nuestra voluntad para crear una vida más significativa y auténtica.",es,0,224,3,227,0.0,[],"['reinventarse', 'adecuadamente', 'alinearlos']"
19,"La carta Cuatro de Copas en el contexto de la Tierra (Plano material y Recursos) nos indica que estamos en el punto final del descenso del espíritu hacia la materia, donde las ideas y emociones se convierten en realidad tangible. Esta carta nos pide reflexionar sobre cómo interactuamos con el mundo material y cómo gestionamos nuestros recursos. La Tierra es esencial para comprender cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. En este contexto, la Tierra nos invita a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,107,0,107,0.0,[],[]
20,"La carta de Fuego, representada por el Diez de Espadas, es una fuerza vital que impulsa la acción y el cambio. Esta energía es la chispa divina que enciende la motivación y el deseo de manifestar la propia voluntad en el mundo físico. El Fuego es una manifestación del poder divino que reside en cada ser humano, siendo la energía destructiva y constructiva. Esta carta alude a la necesidad de reconocer y canalizar adecuadamente la fuerza interior, invitando al buscador a reflexionar sobre cómo su impulso y voluntad se manifiestan en sus acciones y decisiones. Además, sugiere que el individuo use su poder interior de forma consciente y deliberada, fomentando el crecimiento personal y la transformación.",es,0,115,1,116,0.0,[],['adecuadamente']
21,"La carta de As de Copas en el contexto de la Tierra (Plano material y Recursos) nos indica que estamos en el punto final del descenso del espíritu hacia la materia, donde las ideas y emociones se convierten en realidad tangible. Esta carta nos pide reflexionar sobre cómo interactuamos con el mundo material y cómo gestionamos nuestros recursos. La Tierra es esencial para comprender cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. En este contexto, la Tierra nos invita a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,108,0,108,0.0,[],[]
22,"La carta del Paje de Bastos en el contexto de la Carta de Agua (Emociones y Sentimientos) nos indica que debemos sumergirnos en nuestro mundo emocional, explorando y comprendiendo nuestros sentimientos más íntimos. Esta carta nos invita a la introspección para identificar las emociones dominantes y su impacto en nuestra vida diaria. Además, nos anima a evaluar cómo estas emociones influyen en nuestras decisiones y en nuestras interacciones con los demás. La carta de Agua nos pide honrar la sensibilidad emocional como herramienta de conexión y autodescubrimiento.",es,0,83,4,87,0.0,[],"['sumergirnos', 'íntimos', 'dominantes', 'autodescubrimiento']"
23,"La carta de Tierra en la Tirada Estrella del Autoconocimiento nos invita a examinar cómo interactuamos con el mundo material y cómo gestionamos nuestros recursos. Esta carta nos desafía a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestros valores más profundos. En este contexto, la Tierra nos recuerda que somos parte de la naturaleza y que debemos mantener una relación sostenible con ella para garantizar nuestro bienestar y el de nuestro entorno.",es,0,84,1,85,0.0,[],['autoconocimiento']
