Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"The waves rise and fall like whispers in the depths, carrying secrets that ripple across the soul's mirror. A spark of inspiration dances on the water's surface, yet its true fire lies hidden beneath, where the current pulls you deeper into the unknown. The path you tread is both a journey and a reflection, each step echoing with the rhythm of your heart's hidden dialogue. What flows from you is not just a wave, but a story, and the world will see in its turbulence the truth you have yet to voice. Let the current guide you, for it knows the way your emotions carve through the shadows, and what you find there will shape the shore you call home.",en,112,11,0,123,0.089,"['rise', 'soul', 'a', 'dances', 'true', 'a', 'a', 'dialogue', 'a', 'a', 'to']",[]
11,"The path before you is solid and unyielding, like the foundation of a ancient structure, where every step is measured and every burden is carried with care. The earth beneath your feet is not just a place to stand but a mirror to your own substance, where the intangible becomes visible and the fleeting, permanent. You hold the power to shape and be shaped by the world, each action a seed that grows or a stone that is laid. There is no rush, for time and effort weave together like roots, and what you build must stand in both storm and calm. The richness of the world is yours to tend, not to hoard but to nourish, and in the giving, you find the true measure of your presence.",en,107,22,0,129,0.171,"['solid', 'a', 'care', 'a', 'place', 'to', 'stand', 'a', 'to', 'intangible', 'visible', 'to', 'be', 'a', 'a', 'no', 'time', 'stand', 'to', 'to', 'to', 'true']",[]
12,"Bajo la luz de la luna, un rey de piedra se yergue, su corona de roble y nieve, testigo de un mar que no cesa de susurrar. Las olas que se alzan a sus pies no temen a su firmeza, pues en su quietud hallan orden, y en su profundidad, un espejo que devuelve cada riza y cada sombra. No es un wall que detiene el flujo, sino un manos que guían, recordando que la fuerza del río no se mide en su furia, sino en cómo nutre, cómo une, cómo se deja traversar sin perder su esencia. En cada ola que se alza, hay un eco de lo que una vez fue oculto y, al ser revelado, se transformó en luz.",es,1,120,1,122,0.008,['wall'],['traversar']
13,"La templanza fluye como un río sereno, equilibrando la mente y el spirit, mientras el aire carry los ecos de la sabiduridad. Cada respiro teje un hilo invisible entre lo pensado y lo comunicado, y en la armonía de esa danza, las ideas toman forma y se dejan carry por el viento, ligera y transparente. La claridad emerge como un espejo, reflejando la pureza del pensamiento y la grace con la que las palabras se entran en el gran diálogo del ser.",es,4,77,1,82,0.049,"['spirit', 'carry', 'carry', 'grace']",['sabiduridad']
14,"Bajo el peso de la tierra, las raíces se entrelanzan, tejiendo un manto verde que se extiende hasta donde la mirada puede reach. Cada sendero de arena se desvanece con el viento, pero el roble ancient sigue en pie, recordando que la solidez es la base del crecimiento. El río carries su canción de sabiduría, y las sombras del bosque susurran secretos que solo se revelan al paso lento. Lo que se siembra en la tierra, crece con el tiempo y la paciencia, y cada semilla carries la promesa de un futuro que se nutre desde dentro.",es,4,92,1,97,0.041,"['reach', 'ancient', 'carries', 'carries']",['entrelanzan']
15,"Bajo el peso de lo que se cose, la tierra se despoja de su manto y reveals the seeds of time. Each pebble in the path is a whisper, and the road is lined with the echoes of what has been sown. The wind carries the scent of roots, and the stones, though heavy, guide. There is a quiet solidity in what endures, and in the cracks, new life finds its way. The world, as it is, is both a mirror and a cradle.",es,57,27,0,84,0.679,"['reveals', 'the', 'seeds', 'of', 'each', 'pebble', 'in', 'the', 'path', 'is', 'whisper', 'and', 'the', 'road', 'is', 'lined', 'with', 'the', 'of', 'what', 'been', 'sown', 'the', 'wind', 'carries', 'the', 'scent', 'of', 'roots', 'and', 'the', 'stones', 'though', 'guide', 'there', 'is', 'quiet', 'solidity', 'in', 'what', 'and', 'in', 'the', 'new', 'life', 'finds', 'its', 'way', 'the', 'world', 'it', 'is', 'is', 'both', 'mirror', 'and', 'cradle']",[]
16,"Bajo la sombra de la noche, la reina se yalta con la luz de las estrellas, tejiendo su destino en la tierra. Su corona, pesada con sabiduría, se inclina ante lo concreto, recordando que cada semilla es un promesa y cada piedra, un paso. El viento carry su susurro, pero ella se afianza, sabiendo que la tormenta y la calma son dos faces de la misma truth. Su manos, callosas, acunan la promesa de la cosecha, mientras su corazón late al ritmo de la tierra. No hay camino sin polvor, ni amor sin perdida, pero en la solididad de lo known, finds el valor para seguir. La tierra no promete respuestas, pero ofrece un espejo donde ver who se es cuando el cielo y la tierra se find.",es,6,119,3,128,0.047,"['carry', 'truth', 'known', 'finds', 'who', 'find']","['yalta', 'polvor', 'solididad']"
17,"Bajo la luz de la luna, la reina se yerge en un bosque de hojas doradas, su presencia como un susurro en la brisa. Las raíces se entrelzan con el agua, y su corazón late al ritmo de las olas. No es un trono lo que ofrece, sino un espejo, donde el agua refleja no solo su imagen, sino las sombras que danzan en el lago de su alma. Cada gota es una promesa, cada ola una promesa, y en la profundidad de su ser, la verdad se desvela como un secreto guardado por la marea. No hay que temer la corriente, pues ella es la guía, y la sabiduría fluye como el río hacia el mar.",es,0,115,2,117,0.0,[],"['yerge', 'entrelzan']"
18,"Bajo el manto de la noche, las copas se alzan como vasos sagrados, repletos de un líquido que brilla con la luz de las estrellas. El fuego danzante en su interior pintan sombras fugaces en las paredes, recordando que cada gota es un eco de la vida que fluye y se renova. La mesa está generosa, pero los ojos que la contemplan sienten que hay un banquete más grande que lo material; las copas no se llenan solo de vino, sino de promesas y sueños. El calor del fuego acune la promesa de un invierno que purifica, y en su quietud, se escucha el susurro de una verdad: lo que se ha completado, como el año que se cierra, deja espacio para un nuevo ciclo donde la pasión y la voluntad tejen su propia historia.",es,0,134,1,135,0.0,[],['renova']
19,"En las aguas quietas de la Cuatro de Copas, el silencio se cubre de sombras, como hojas fluyendo suavemente en un lago sin waves. La copas, plenas y cerradas, guardan un secreto: la plenitud del vacuo, la dulzura del desapego. El elemento Tierra, como la arcilla, moldea la realidad, recordando que todo lo sólido se desvanece en el tiempo. La estabilidad se truece en fluidez, y la posesión, en release. El cuerpo y los recursos, como el suelo, nutren y dejan ir, en un balance misterioso entre tener y soltar. La manifestación material se convierte en un espejo, donde la esencia del ser brilla a través de lo tangible, invitando a ver más allá de lo que se puede tomar.",es,2,117,1,120,0.017,"['waves', 'release']",['truece']
20,"En la quietud de la noche, las somillas se desprenden, leaving behind a landscape stripped bare. The embers of passion still smolder, their light a fragile guide in the darkness. Yet, in this emptiness, there is freedom—room to breathe, to rise again, to weave new paths from the ashes. The heat of will still dances in the shadows, a silent promise that even the coldest wind cannot extinguish the spark within.",es,52,19,1,72,0.722,"['leaving', 'behind', 'landscape', 'stripped', 'the', 'embers', 'of', 'passion', 'still', 'smolder', 'their', 'fragile', 'guide', 'in', 'the', 'darkness', 'yet', 'in', 'this', 'emptiness', 'there', 'is', 'freedom', 'room', 'breathe', 'again', 'weave', 'new', 'paths', 'from', 'the', 'ashes', 'the', 'heat', 'of', 'will', 'still', 'in', 'the', 'shadows', 'silent', 'promise', 'that', 'even', 'the', 'coldest', 'wind', 'cannot', 'extinguish', 'the', 'spark', 'within']",['somillas']
21,"Bajo la luz de la luna, las copas se llenan hasta el borde, su contenido fluyendo como secretos susurrados entre la tierra y el cielo. La humedad del suelo abona el camino, y cada gota traza mapas efímeros en la piel del mundo. Lo que se derrama no es pérdida, sino ofrenda, y el barillo se mezcla con la tierra, nutriendo lo invisible. El cuerpo, este vasto reciprocio, guarda la promesa de transformar lo eterno en pedregón, y el soul, sedento, bebe de la fuente que no cesa de renacer. En el silencio entre lo que se dice y lo que se hace, la vida cultiva sus raíces, y la copas, siempre llenas, nos recallan que la abundancia es solo un paso en el gran circular de la existencia.",es,0,124,5,129,0.0,[],"['barillo', 'reciprocio', 'pedregón', 'sedento', 'recallan']"
22,"En las profundidades del agua, donde las emociones fluyen como secretos susurrados, un joven portador de bastos se detiene, escuchando la voz de su corazón. La intuición brota como burbujas en un lago sin fondo, revelando verdades ocultas bajo la superficie. Cada ola de sentimiento lo guía, como un faro en la bruma, hacia la comprensión de su propio ser. La empatía, como un puente invisible, une sus emociones con las de los demás, y en el vaivén de las olas, descubre la sabidría que fluye entre lo visible y lo oculto.",es,0,92,0,92,0.0,[],[]
23,"La fuerza emerge como un río sereno, fluyendo entre las ropas que se desprenden de la verdad, revelando la esencia ocana que se oculta bajo la appearance. La tierra, como un vasto campo, acoge esta energía, transformando la resistencia en creatividad, y la estabilidad en cuna de sueños concretos. Cada paso sobre su superficie es un diálogo entre lo tangible y lo etéreo, recordando que la manifestación es solo un paso en el gran ciclo de ser.",es,1,75,1,77,0.013,['appearance'],['ocana']
