Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"The Page of Wands invites you to explore the depths of your emotions, to immerse yourself in your inner world. It calls for introspection, to identify and understand your dominant emotions, how they influence your daily life, and your decision-making processes. The card suggests evaluating the impact of these emotions on your interactions with others, fostering deeper connections and understanding. Embrace your emotional sensitivity as a tool for connection and self-discovery, allowing the flow of emotions to guide you on your journey.",en,75,9,0,84,0.107,"['invites', 'to', 'explore', 'to', 'to', 'embrace', 'as', 'a', 'to']",[]
11,"In the context of the Earth card, the reading invites you to reflect on the balance between your spiritual aspirations and your daily practices. It challenges you to evaluate your relationship with money, health, and the environment, promoting a balanced and sustainable approach that reflects your deepest values. The card symbolizes the tangible aspect of your existence, including your physical environment and the resources you manage. It invites you to consider how your beliefs and emotions translate into actions, providing fertile ground for personal growth and fulfillment. The final point of the descent of spirit into matter is represented by the Earth card, where concepts become concrete reality. This element is essential for understanding how our ideas and emotions manifest into tangible forms.",en,109,14,0,123,0.114,"['invites', 'to', 'balance', 'to', 'a', 'tangible', 'invites', 'to', 'personal', 'final', 'concrete', 'reality', 'ideas', 'tangible']",[]
12,"El Emperador, en su papel de gobernante y creador, simboliza la sabiduría y la autoridad que se obtiene a través de la introspección y la comprensión profunda de las emociones. Su poder reside en la capacidad de canalizar y transformar las emociones turbulentas en algo más constructivo, como una fuente vital de información sobre el verdadero ser y las necesidades de uno. La carta de Agua, como un espejo, refleja estas emociones y profundidades ocultas, permitiendo a las personas conectarse con sus propios sentimientos más íntimos y la sabiduría intuitiva que ofrecen. La introspección y la toma de decisiones basada en emociones pueden ser herramientas poderosas para la autodescubrimiento y la conexión con otros.",es,0,111,3,114,0.0,[],"['conectarse', 'íntimos', 'autodescubrimiento']"
13,"La Templanza, en su papel como carta del Tarot, simboliza la necesidad de equilibrar y perfeccionar las funciones mentales y la comunicación. En el contexto de Aire, este equilibrio se refuerza como una oportunidad para conectar con la sabiduría superior y promover la claridad mental. La carta invita a explorar cómo los pensamientos y palabras moldean la realidad personal, sugiriendo que la claridad en esta área puede conducir a un entendimiento más profundo de uno mismo y del entorno.",es,0,79,0,79,0.0,[],[]
14,"La Tierra, en este contexto, simboliza la conexión entre el espíritu y la materia, la materialización de ideas y emociones en formas tangibles. Invita a reflexionar sobre cómo interactuamos con el mundo material, sobre cómo gestionamos nuestros recursos y cómo alineamos nuestras aspiraciones espirituales con nuestras prácticas diarias. Te invita a evaluar tu relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje tus valores más profundos.",es,0,75,0,75,0.0,[],[]
15,"La Tierra, en este contexto, simboliza la manifestación tangible de nuestras emociones y creencias, incluyendo la relación con el cuerpo, recursos y el entorno físico. La carta de Tiros invita a reflexionar sobre cómo interactuamos con el mundo material y cómo gestionamos nuestros recursos. La lectura sugiere que debemos evaluar nuestra relación con la salud, el dinero y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,73,0,73,0.0,[],[]
16,"La carta de la Reina de Espadas en el contexto de Tierra invita a reflexionar sobre la materialización tangible de nuestras emociones y creencias. Ella representa la estabilidad y la manifestación física, como el cuerpo y los recursos del mundo material. La Reina de Espadas simboliza la capacidad de sostener y nutrir la vida, ofreciendo un terreno fértil para el crecimiento y la realización personal. Ella invita a evaluar la alineación entre aspiraciones espirituales y prácticas diarias, promoviendo un enfoque equilibrado y sostenible que refleje valores profundos.",es,0,87,0,87,0.0,[],[]
17,"La Reina de Oros, en su papel de regente del Tarot, simboliza la sabiduría y la autoridad. Su presencia en el contexto de Agua invita a explorar las profundidades emocionales y a conectar con la intuición. La carta sugiere que debemos honrar la sensibilidad emocional como herramienta de conexión y autodescubrimiento, invitando a la introspección para identificar emociones dominantes y su impacto en la vida diaria.",es,0,64,2,66,0.0,[],"['autodescubrimiento', 'dominantes']"
18,"La carta de la Diez de Copas en este contexto simboliza la energía vital que impulsa la transformación. Es como una llama que se enciende en el corazón de cada ser humano, encendiendo la motivación y la determinación para manifestar su voluntad en el mundo físico. Esta energía, tanto destructiva como constructiva, permite que se queme lo que es viejo y obsoleto, dando espacio a nuevas creaciones y permitiendo el reinado de cada individuo. La carta invita a reflexionar sobre los deseos auténticos que impulsan nuestras acciones y cómo alinearlos con un propósito superior, fomentando el crecimiento personal y la transformación.",es,0,100,1,101,0.0,[],['alinearlos']
19,"La Tierra, en este contexto, simboliza la necesidad de equilibrar nuestras emociones y creencias con la realidad tangible. Invita a reflexionar sobre cómo gestionamos nuestros recursos, incluyendo dinero, salud y medio ambiente, para promover un enfoque equilibrado y sostenible.",es,0,39,0,39,0.0,[],[]
20,"La carta de Fuego, en su manifestación como el impulso y la voluntad, invita a explorar la fuerza vital que impulsa la acción y el cambio. La energía del Fuego es tanto destructiva como constructiva, permitiendo la purificación y la reinversión. Algunos deseos auténticos y genuinos pueden ser el motor detrás de estas acciones y decisiones, y alinearlos con un propósito superior puede fomentar el crecimiento personal y la transformación.",es,0,69,1,70,0.0,[],['alinearlos']
21,"La carta de As de Copas simboliza la manifestación de emociones y ideas en formas concretas. En el contexto de la Tierra, esta carta invita a reflexionar sobre cómo nuestras emociones y pensamientos se materializan en acciones y manifestaciones físicas. La carta de Copas representa la manifestación de emociones y ideas en formas tangibles, como el dinero, la salud y el medio ambiente. La lectura sugiere que debemos evaluar nuestra relación con estos recursos y cómo gestionamos nuestras emociones y pensamientos para promover un enfoque equilibrado y sostenible.",es,0,88,0,88,0.0,[],[]
22,"La carta del Paje de Bastos en el Tarot, en el contexto de emociones y sentimientos, invita a explorar las profundidades ocultas del subconsciente. Como un espejo, el Agua refleja nuestras emociones y nos permite conectarnos con nuestra verdadera naturaleza. La introspección es fundamental para identificar las emociones dominantes y su impacto en la vida diaria. Además, anima a evaluar cómo estas emociones influyen en la toma de decisiones y en las interacciones con los demás, sugiriendo la importancia de honrar la sensibilidad emocional como herramienta de conexión y autodescubrimiento.",es,0,87,3,90,0.0,[],"['conectarnos', 'dominantes', 'autodescubrimiento']"
23,"La Fuerza, en su papel como carta del Tarot, simboliza la manifestación tangible de la energía y la determinación. En el contexto de la Carta de Tierra, esta energía se transforma en una fuerza que sostiene y nutre la vida, haciendo que sea tangible y tangible. La Fuerza invita a reflexionar sobre cómo interactuamos con el mundo material, cómo gestionamos nuestros recursos y cómo alineamos nuestras aspiraciones espirituales con nuestras prácticas diarias.",es,0,72,0,72,0.0,[],[]
