Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
13,"La Templanza es un mensaje de equilibrio y moderación. Sugiere una atención sostenida hacia el mundo interior, y la necesidad de una sabiduría cautelosa en el camino de la comprensión. La carta de Aire aporta un respiramiento profundo, un aliento nuevo, un viento que hace girar la pieza desde el lado del interior. En el momento de la consulta, es oportuno buscar una clara conexión con el pensamiento, la comunicación y la inteligencia, y considerar cómo estas funciones mentalmente pueden ofrecer nuevas perspectivas.",es,0,82,1,83,0.0,[],['respiramiento']
14,"""Aguas que no se mueven quedan limpias. La vida con sucesividad nos trae momentos. Si quiero ser limpio, limpio. Si quiero ser lleno, lleno. Si quiero ser mudo, mudo. La vida me ofrece el cielo y la tierra. La tierra siempre está aquí en todo momento. 
En este momento a la tierra y en la tierra hemos de ver nuestra vida. La tierra en nuestro cuerpo. La tierra en nuestro hogar. La tierra en el espacio.
""Yo no tengo hambre o sed, ni nada que diga mi cuerpo. 
¡Casa de mi casa, ¡mi casa de mi casa! 
¡Casa en la que ves la luz y la tierra! 
Casa que ama la tierra en la materia y la luz en el espíritu! 
Casa que es mi casa y la casa de mi herencia eterna. """,es,3,129,1,133,0.023,"['si', 'si', 'si']",['sucesividad']
15,"Un buen lugar para encontrar la seguridad y el apoyo es en medio de nuestra práctica cotidiana. Allí se encontrará nuestro sustrato, nuestra base de apoyo y comprensión. Asegúrate de que las cosas materiales estén alineadas con lo que quiere manifestar en su vida.",es,0,43,1,44,0.0,[],['asegúrate']
16,Reina de Espadas. Es la soberanía de los espíritus de fuego. La fuerza. Los deslizamientos de las siete espadas en la Tierra. Derechos naturales. Fuego.,es,0,24,1,25,0.0,[],['espíritus']
17,Las sentimientos te submergen en el flujo emocional.,es,0,7,1,8,0.0,[],['submergen']
18,Un cambio está por venir.,es,0,5,0,5,0.0,[],[]
19,"Los arraigados pilares de nuestro ser, nuestra tierra firme.",es,0,9,0,9,0.0,[],[]
20,"Las esporas del fuego, a través de la que florece la voluntad.",es,0,12,0,12,0.0,[],[]
21,"Una cosechadora de un fruto delicado y sutil, que crece solo en lugares privilegiados.",es,0,14,0,14,0.0,[],[]
22,"La carta de Agua invita a navegar por las profundidades emocionales, descubriendo secretos que el subconsciente oculta.",es,0,17,0,17,0.0,[],[]
23,"La fuerza: La fuerza es el poder vital que nos nutre y nos apoya en el camino de la realidad. Es el elemento que nos permite sobrellevar las adversidades y seguir adelante en el camino de la transformación. La fuerza es el elemento que nos ayuda a mantener la estabilidad en la vida cotidiana, a superar las dificultades y a alcanzar nuestros objetivos. La fuerza es el elemento que nos enseña a conectar con el cuerpo y con el medio ambiente, a recibir las energías del terreno y a manifestar nuestra voluntad en acciones concretas. La fuerza nos invita a ser valientes y a seguir adelante, a ser sólidos y a sobrellevar las pruebas de la vida. La fuerza nos ayuda a conectar con el fuego interior, con la pasión y con los deseos, y nos ayuda a canalizar nuestro poder en proyectos y acciones significativos que nos lleven a crecer y a transformarnos",es,0,153,1,154,0.0,[],['transformarnos']
