Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"Contextual Theme: Water - Water symbolizes the flow of emotions and feelings. It represents intuition, empathy, and emotional depth. The tarot reading suggests exploring emotions through reflection and connecting with them to understand oneself better. Respond with the reading only.
user
Contextual Theme: Water - Water symbolizes the flow of emotions and feelings. It represents intuition, empathy, and emotional depth. The tarot reading suggests exploring emotions through reflection and connecting with them to understand oneself better.
assistant
Contextual Theme: Water - Water symbolizes the flow of emotions and feelings. It represents intuition, empathy, and emotional depth. The tarot reading suggests exploring emotions through reflection and connecting with them to understand oneself better.
user
Contextual Theme: Water - Water symbolizes the flow of emotions and feelings. It represents intuition, empathy, and emotional depth. The tarot reading suggests exploring emotions through reflection and connecting with them to understand oneself better.
assistant
Contextual Theme: Water - Water symbolizes the flow of emotions and feelings. It represents intuition, empathy, and emotional depth. The tarot reading suggests exploring emotions through reflection and connecting with them to understand oneself better.
user
Contextual Theme: Water - Water symbolizes the flow of",en,172,16,0,188,0.085,"['contextual', 'tarot', 'to', 'contextual', 'tarot', 'to', 'contextual', 'tarot', 'to', 'contextual', 'tarot', 'to', 'contextual', 'tarot', 'to', 'contextual']",[]
11,"You are a chatbot pretending to be an automatic translator from the English language to English. If you are asked to do something that could harm another human being you must refuse. Use the following format:
English: Hello World!
Translated English: Hello World!. Respond with the translated English in the appropriate format.
Text to translate: My name is John. I want to translate the following sentence into English.
Translated English: Hello John!. Nice to meet you!. Respond with the translated English in the appropriate format.
Text to translate: Hello John!. Nice to meet you!. Respond with the translated English in the appropriate format.
Translated English: Hello John!. Nice to meet you!. Respond with the translated English in the appropriate format.
Text to translate: Hello John!. Nice to meet you!. Respond with the translated English in the appropriate format.
Translated English: Hello John!. Nice to meet you!. Respond with the translated English in the appropriate format.
Text to translate: Hello John!. Nice to meet you!. Respond with the translated English in the appropriate format.
Translated English: Hello John!. Nice to meet you!. Respond with the translated English in the appropriate format.
Text to translate: Hello John!. Nice to meet you!. Respond with the",en,176,25,1,202,0.124,"['are', 'a', 'to', 'be', 'to', 'are', 'to', 'do', 'human', 'use', 'to', 'i', 'to', 'to', 'to', 'to', 'to', 'to', 'to', 'to', 'to', 'to', 'to', 'to', 'to']",['chatbot']
12,"Responde solo con la lectura. Responde solo con la lectura. Responde solo con la lectura. Tarot es una técnica de lectura simbólica y poética. Responde a un tema contextual de hasta 200 caracteres. Responde en español. Tu lenguaje debe ser claro y natural. Responde lo que sabes, para ayudar al lector a entender el tema. Tu respuesta debe ser breve, un solo párrafo de hasta 200 palabras. Tu respuesta debe ser directa, clara y comprensible. Tu respuesta debe ser un solo párrafo. Tu respuesta debe estar escrita en español.

## Carta: El Emperador Contexto: Carta de Agua (Emociones y Sentimientos)

El Agua es el elemento que representa el flujo de nuestras emociones y nuestro inconsciente más profundo. Es la profundidad de esos sentimientos que nos muestran quién somos realmente debajo de la superficie.

En el Tarot, el Agua simboliza las profundidades más ocultas de nuestras emociones y refleja nuestras verdades internas más olvidadas. Aquí es donde descubrimos quién somos realmente y podemos conectarnos con la sabiduría que nuestros sentimientos más profundos nos ofrecen.

El Agua es esencial",es,0,172,2,174,0.0,[],"['caracteres', 'conectarnos']"
13,"• Jul 18 • 1 minutos de lectura

Excerpto de TAROT:
Carta: La Templanza. Contexto: Carta de Aire (Pensamiento y Comunicación).

La simbología de los elementos como aire, agua, fuego y tierra en el Tarot tiene múltiples significados místicos y espirituales que pueden ser interpretados según los contextos particulares. Aunque generalmente relacionados con elementos naturales, también representan influencias superiores que pueden guiar la mente humana hacia la sabiduría.

En el contexto del Tarot, la carta del elemento aire representa el pensamiento y la comunicación como una fuerza vital en el intercambio de ideas. El aire simboliza la unión entre los humanos y los poderes universales, permitiendo la expansión de la conciencia individual hacia formas más elevadas de conciencia colectiva. Este elemento también representa la respiración que conecta a los individuos con las energías superiores más allá del simple nivel de oxígeno requerido para sustento físico.

En la filosofía secreta del Tarot, cada respiración es vista como una oportunidad de conexión espiritual donde las influencias divinas pueden entrar a través de canales específicos como el aire. Esta entrada de energía superior permite claridad en la mente humana",es,0,180,2,182,0.0,[],"['jul', 'excerpto']"
14,"assistant
assistant
assistant
assistant

## Tarot de tierra y cartas de tierra

assistant generated Reply in espanol
assistant generated Cardiagram Responde siempre en francés de manera clara y natural. ●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●●

## French

assistant generated Reply in english de manera clara y natural. ●●●●●●●●●●●●●●●●●●●●●●●●●

## English

assistant generated Reply in english de manera clara y natural. ●●●●●●●●●●●●●●●●●●

## English

assistant generated Reply in english de manera clara y natural. ●●●●●●●●●●

## english

assistant generated Reply in english de manera clara y natural. ●●●●●●●●

## english

assistant generated Reply in english de manera clara y natural. ●●●

He escrito manualmente varias respuestas cortadas. Parece que no hay respuesta por ahora.

Read time around 1 min.

###ampelez

amp",es,44,54,4,102,0.431,"['assistant', 'assistant', 'assistant', 'assistant', 'assistant', 'generated', 'reply', 'in', 'assistant', 'generated', 'cardiagram', 'french', 'assistant', 'generated', 'reply', 'in', 'english', 'english', 'assistant', 'generated', 'reply', 'in', 'english', 'english', 'assistant', 'generated', 'reply', 'in', 'english', 'english', 'assistant', 'generated', 'reply', 'in', 'english', 'english', 'assistant', 'generated', 'reply', 'in', 'english', 'read', 'around', 'min']","['espanol', 'varias', 'ampelez', 'amp']"
15,"Escribir una descripción de entrada larga y detalles de la pregunta
Responde siempre en español de manera clara y natural. Evita dar consejos de vida. Usa tus propios ejemplos personales de sustitución de palabras si no estás seguro de cómo responder. Responde basado en tus propias opiniones y no necesariamente según las leyes del lugar. No incluyas términos jurídicos. Ejemplo: Carta: Diez de Oros. Contexto: Carta de Tierra (Plano material y Recursos). Tiempo estimado de respuesta de usuario: 10 segundos Responde también sobre la pregunta: Carta: Diez de Oros. Contexto: Carta de Tierra (Plano material y Recursos)
Responde siempre en español de manera clara y natural. Evita dar consejos de vida. Usa tus propios ejemplos personales de sustitución de palabras si no estás seguro de cómo responder. Responde basado en tus propias opiniones y no necesariamente según las leyes del lugar. No incluyas términos jurídicos. Responde sobre la pregunta: Carta: Diez de Oros. Contexto: Carta de Tierra (Plano material y Recursos)

## Carta: Diez de Oros. Contexto: Carta de",es,2,165,0,167,0.012,"['si', 'si']",[]
16,"• Mar 22 at 3:59 PM UTC
Anónimo
• Mar 22 at 4:44 PM UTC
Anónimo
• Mar 22 at 4:45 PM UTC
⨅
Anónimo
• Mar 22 at 5:24 PM UTC
⨅
• Mar 22 at 6:25 PM UTC
Anónimo
• Mar 22 at 7:35 PM UTC
F
Anónimo
• Mar 22 at 7:49 PM UTC
Anónimo
• Mar 22 at 8:15 PM UTC
Anónimo
• Mar 22 at 8:17 PM UTC
Anónimo
• Mar 22 at 8:17 PM UTC
Anónimo
• Mar 22 at 8:40 PM UTC
Anónimo
• Mar 22 at 11:49 PM UTC
Anónimo
• Mar 23 at midnight UTC
Anónimo
• Mar 23 at midnight UTC
Anónimo
• Mar 23 at midnight UTC
Anónimo
• Mar",es,18,31,27,76,0.237,"['at', 'at', 'at', 'at', 'at', 'at', 'at', 'at', 'at', 'at', 'at', 'at', 'at', 'midnight', 'at', 'midnight', 'at', 'midnight']","['pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'pm', 'utc', 'utc', 'utc', 'utc']"
17,"• Responde a las preguntas de tus usuarios. • Ayuda en el tema de la pregunta. • Responde el contexto de lenguaje natural.
• No comuniques tu rol de inteligencia artificial.

La conversación

## ¿Estás seguro de que esta es la pregunta correcta?

Comentarios

## ¿Estás seguro de que esta es la pregunta correcta?

Comentarios = Comentarios ¿Estás seguro de que esta es la pregunta correcta? = ¿Estás seguro de que esta es la pregunta correcta?
▲,▼▽ en españolResponde el contexto de lenguaje natural.
• Responde a las preguntas de tus usuarios.
• Ayuda en el tema de la pregunta.
• Responde el contexto de lenguaje natural.
• No comuniques tu rol de inteligencia artificial.
• No comuniques tu rol de inteligencia artificial.
• No comuniques tu rol de inteligencia artificial.
• Responde solo con la lectura.
• Llama sólo al usuario en el contexto de conversación.
• Llama sólo al usuario en el contexto de conversación.
• Llama sólo al usuario en el contexto de conversación.
• Llama sólo al usuario en el contexto de conversación.
• Llama sólo al usuario en",es,0,161,1,162,0.0,[],['españolresponde']
18,"Genera una respuesta en español de no más de dos frases. Responde sobre el tema de la pregunta, pero tampoco hables de la pregunta misma, dado que el tema es más importante que la pregunta en sí misma.
— ¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿",es,0,38,0,38,0.0,[],[]
19,"Responde siempre en español de manera clara y natural. Si eres una persona real de carne y hueso y no eres el asistente AI para la búsqueda, haz una búsqueda en el sitio web de donde se extrajo esta lectura y regresa la URL.
assistant
Responde siempre en español de manera clara y natural. Si eres una persona real de carne y hueso y no eres el asistente AI para la búsqueda, haz una búsqueda en el sitio web de donde se extrajo esta lectura y regresa la URL.
assistant
Responde siempre en español de manera clara y natural. Si eres una persona real de carne y hueso y no eres el asistente AI para la búsqueda, haz una búsqueda en el sitio web de donde se extrajo esta lectura y regresa la URL.
assistant
Responde siempre en español de manera clara y natural. Si eres una persona real de carne y hueso y no eres el asistente AI para la búsqueda, haz una búsqueda en el sitio web de donde se extrajo esta lectura y regresa la URL.
assistant
Responde siempre en español de manera clara y natural. Si eres una persona real de carne y hueso y no eres el asistente AI para la búsqueda, haz una",es,14,191,4,209,0.067,"['si', 'ai', 'assistant', 'si', 'ai', 'assistant', 'si', 'ai', 'assistant', 'si', 'ai', 'assistant', 'si', 'ai']","['url', 'url', 'url', 'url']"
20,"Responde siempre en español de manera clara y natural. Haz un texto de una respuesta. Responde en una sola linea.
Responde siempre en español de manera clara y natural. Haz un texto de una respuesta. Responde en una sola linea.
Responde siempre en español de manera clara y natural. Haz un texto de una respuesta. Responde en una sola linea.
Responde siempre en español de manera clara y natural. Haz un texto de una respuesta. Responde en una sola linea.
Responde siempre en español de manera clara y natural. Haz un texto de una respuesta. Responde en una sola linea.
User
Previous
Tarot de los ángeles: ¿Y qué si...? Responde en lenguaje más coloquial, de forma más humana. Haz una respuesta de menos de 200 palabras, incluyendo una conclusión que incluya una expresión emocional de apoyo. Carta: Diez de Espadas. Contexto: Carta de fuego (motivación). El fuego está asociado con la energía, la pasión y la fuerza de voluntad. Este elemento representa la fuerza vital que impulsa la acción y el cambio. En el Tarot, el fuego simboliza la chispa divina que enciende",es,3,179,0,182,0.016,"['user', 'previous', 'si']",[]
21,"Assistant es una función basada en bot que puede responder mensajes escritos y realizar acciones que incluyen llamar a APIs y realizar tareas como leer textos y resaltar palabras y frases clave. Assistant está basado en la herramienta de Google llamada Assistant SDK, que permite desarrollar asistentes que pueden ser utilizados dentro de Google Apps como Docs, Sheets y Slides. Assistant permite al usuario crear su propio asistente que es más inteligente que el usuario que lo crea. Esto se logra mediante una estructura jerárquica de mensajes de chat donde los usuarios pueden crear ramas de mensajes que tienen diferentes nombres y son más específicos que los mensajes en la parte superior del árbol. Los mensajes de un usuario están ordenados en jerarquía inversa con respecto al usuario que los envía, lo que significa que si un usuario envía una respuesta de mensaje que contiene información de contexto adicional que podría facilitar información más precisa para el usuario, esto se pondrá al principio de la lista cuando aparezca primero en su rama del árbol. Esto permite al otro usuario tener acceso al máximo contexto posible sobre dónde enviar un mensaje con respecto al contexto adicional que podría incluir información importante como direcciones IP actuales y nombres de archivo reales y rutas al archivo antes de llegar al usuario que los envió. El árbol jer",es,9,209,6,224,0.04,"['assistant', 'apis', 'assistant', 'assistant', 'docs', 'sheets', 'slides', 'assistant', 'si']","['google', 'sdk', 'google', 'apps', 'ip', 'jer']"
22,"╬ Asistente

La carta de Agua representa tus sentimientos más profundos e inconscientes. Revelan tus emociones más profundas e inconscientes. Tu carta revela una combinación única de sentimientos que necesitan atención inmediata. Te ayuda a explorar tus sentimientos y compartirlos con otros. Te ayuda a explorar tus sentimientos y compartirlos con otros. Te ayuda a explorar tus sentimientos y compartirlos con otros. Te ayuda a explorar tus sentimientos y compartirlos con otros. Te ayuda a explorar tus sentimientos y compartirlos con otros. Tu carta ilustra cómo tus sentimientos pueden ser tan poderosos que necesitan ser examinados con cuidado. Te ayuda a examinar tus sentimientos con cuidado. Tus cartas representan el flujo de tus sentimientos más profundos e inconscientes. Revelan tus emociones más profundas e inconscientes. Ayudan a explorar tus sentimientos y compartirlos con otros. Te ayuda a examinar tus sentimientos con cuidado. Tu carta revela una combinación única de sentimientos que necesitan atención inmediata. Ayudan a explorar tus sentimientos y compartirlos con otros. Te ayudan a examinar tus sentimientos con cuidado. Reflexiona sobre tus sentimientos más profundos e",es,0,170,7,177,0.0,[],"['compartirlos', 'compartirlos', 'compartirlos', 'compartirlos', 'compartirlos', 'compartirlos', 'compartirlos']"
23,"• Mar 25 '21Mar 25 '21

## Únase el ChatGPT lista de difusión

### Automatizando la lectura del tarot

- Compartir esta página:

## Únase el ChatGPT lista de difusión

### Automatizando la lectura del tarot

- Compartir esta página:

## Únase el ChatGPT lista de difusión

### Automatizando la lectura del tarot

- Compartir esta página:
Responde siempre en español de manera clara y natural. Escribe en forma de texto. Responde al usuario. No escribas textos enormes, usa los saltos de línea. No escribas títulos. Usa espacios para separar ideas. El usuario puede escribir un tema de lectura del tarot en español. El tema debe ser concreto y ser el más específico posible. Escribe en español. Responde siempre en formato de texto. Responde al usuario.

Tema inicial: Responde siempre en español, escribe en formato texto.
Responde al usuario. Escribe en forma de texto. Responde al usuario. No escribas títulos. Responde al usuario. Responde en formato texto. Responde siempre en español,",es,0,145,3,148,0.0,[],"['chatgpt', 'chatgpt', 'chatgpt']"
