Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"The Page of Wands, a card of transformation and new beginnings, dances upon the currents of emotion, its wands reaching out to touch the depths of the subconscious. Here, it finds a mirror reflecting the hidden depths of the psyche, where secrets and forgotten truths lie waiting to be discovered. The wands, symbolizing the power to shape and create, beckon the seeker to explore these hidden realms, to embrace the flow of emotions that are both turbulent and vital. In this realm, the Page of Wands learns to harness the energy of feelings, to channel them into acts of empathy and connection. It is a call to honor the emotional sensitivity that allows individuals to connect with their true selves and with others on a deeper level. As the wands touch the water, they stir the currents, inviting the seeker to immerse themselves in their emotional world, to explore the depths of their feelings and the wisdom that lies within. This is a journey of self-discovery, a quest to understand the emotions that guide daily life and the decisions that shape interactions. The Page of Wands, in this context, is a symbol of the potential for transformation, a reminder that through the exploration of our emotions, we can unlock new paths of understanding and connection.",en,183,33,0,216,0.153,"['a', 'dances', 'to', 'here', 'a', 'lie', 'to', 'be', 'to', 'to', 'explore', 'to', 'embrace', 'are', 'vital', 'to', 'to', 'a', 'to', 'honor', 'to', 'true', 'a', 'as', 'to', 'to', 'explore', 'a', 'a', 'to', 'a', 'a', 'can']",[]
11,"The Strength card, a symbol of power and resilience, stands tall upon the solid ground of the Earth, its roots deeply anchored in the tangible reality of our existence. Here, it finds a mirror reflecting the stability and resilience of the material world, where concepts are materialized and ideas take form. The wands of Strength, reaching out from the earth, touch the very essence of our physical being, reminding us of our capacity to endure and overcome challenges. In this realm, Strength is not just a display of power but a reflection of our ability to harness and channel our resources into actions that nourish life and foster growth. The card invites us to explore the balance between our spiritual aspirations and our daily practices, to consider how we manage our resources and interact with the material world. It challenges us to evaluate our relationship with money, health, and the environment, encouraging a sustainable approach that aligns with our deepest values. As Strength stands on the Earth, it embodies the potential for transformation, a reminder that through our resilience and resourcefulness, we can create a future that reflects our most profound aspirations.",en,165,27,0,192,0.141,"['a', 'solid', 'anchored', 'tangible', 'reality', 'here', 'a', 'material', 'are', 'ideas', 'to', 'endure', 'a', 'a', 'to', 'invites', 'to', 'explore', 'balance', 'to', 'material', 'to', 'a', 'as', 'a', 'can', 'a']",[]
12,"El Emperador, como un arquero, se encuentra en el río de las emociones, susurro susurro de la intuición que fluye a través de las profundidades ocultas del subconsciente. Sus ojos, reflejando la empatía y la sabiduría, buscan la conexión que impulsa el progreso hacia el interior. Cada disparo, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, el Emperador aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, el Emperador descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,164,0,164,0.0,[],[]
13,"La Templanza, como un arquero, se encuentra en el campo de la comunicación, donde su flecha, simbolizada por el Aire, se dirige hacia el objetivo intelectual. Sus ojos, reflejando la claridad y la reflexión, buscan la conexión que impulsa el progreso hacia el pensamiento. Cada disparo, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, la Templanza aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la Templanza descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,162,0,162,0.0,[],[]
14,"La Tres de Bastos, como un arquero, se encuentra en el campo de la manifestación física, donde su flecha, simbolizada por la Tierra, se dirige hacia el objetivo tangible. Sus ojos, reflejando la firmeza y la determinación, buscan la fuerza que impulsa el progreso hacia el material. Cada disparo, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, la Tres de Bastos aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la Tres de Bastos descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,169,0,169,0.0,[],[]
15,"La Diez de Oros, como un arquero, se encuentra en el campo de la manifestación física, donde su flecha, simbolizada por la Tierra, se dirige hacia el objetivo tangible. Sus ojos, reflejando la firmeza y la determinación, buscan la fuerza que impulsa el progreso hacia el material. Cada disparo, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, la Diez de Oros aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la Diez de Oros descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,169,0,169,0.0,[],[]
16,"La Reina de Espadas, como una arquera, se encuentra en el campo de la manifestación física, donde su flecha, simbolizada por la Tierra, se dirige hacia el objetivo tangible. Sus ojos, reflejando la firmeza y la determinación, buscan la fuerza que impulsa el progreso hacia el material. Cada disparo, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, la Reina de Espadas aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la Reina de Espadas descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,169,0,169,0.0,[],[]
17,"La Reina de Oros, como una arquera, se encuentra en el río de las emociones, susurro susurro de la intuición que fluye a través de las profundidades ocultas del subconsciente. Sus ojos, reflejando la empatía y la sabiduría, buscan la conexión que impulsa el progreso hacia el interior. Cada disparo, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, la Reina de Oros aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la Reina de Oros descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,170,0,170,0.0,[],[]
18,"La Diez de Copas, como un arquero, se encuentra en el campo de la manifestación, donde su flecha, simbolizada por el Fuego, se dirige hacia el objetivo tangible. Sus ojos, reflejando la determinación y la firmeza, buscan la fuerza que impulsa el progreso hacia el material. Cada disparo, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, la Diez de Copas aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la Diez de Copas descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,168,0,168,0.0,[],[]
19,"La Cuatro de Copas, como un arquero, se encuentra en el campo de la manifestación física, donde su flecha, simbolizada por la Tierra, se dirige hacia el objetivo tangible. Sus ojos, reflejando la firmeza y la determinación, buscan la fuerza que impulsa el progreso hacia el material. Cada disparo, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, la Cuatro de Copas aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la Cuatro de Copas descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,169,0,169,0.0,[],[]
20,"La Diez de Espadas, como un arquero, se encuentra en el campo de la manifestación, donde su flecha, simbolizada por el Fuego, se dirige hacia el objetivo tangible. Sus ojos, reflejando la determinación y la firmeza, buscan la fuerza que impulsa el progreso hacia el material. Cada disparo, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, la Diez de Espadas aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la Diez de Espadas descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,168,0,168,0.0,[],[]
21,"La As de Copas, como un faro, se encuentra en el río de la manifestación física, donde su luz, simbolizada por la Tierra, ilumina el camino hacia el material. Sus ojos, reflejando la sabiduría y la orientación, buscan la dirección que impulsa el progreso hacia el tangible. Cada salto, cada acción, es un salto hacia la concretización de las ideas, hacia la materialización de las emociones en formas concretas. En este terreno, la As de Copas aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la As de Copas descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,169,0,169,0.0,[],[]
22,"El Paje de Bastos, como un viajero de la vida, se encuentra en el río de las emociones, susurro susurro de la intuición que fluye a través de las profundidades ocultas del subconsciente. Sus ojos, reflejando el espejo de las emociones, buscan la luz que ilumina las sombras de las experiencias. Cada paso, cada reflexión, es un salto hacia la empatía, hacia la comprensión de las profundidades ocultas de uno mismo y las conexiones que se forman con los demás a través de la empatía. En este río, el Paje aprende a sumergirse, a explorar las profundidades de las emociones, a descubrir las verdades ocultas que reflejan la sabiduría intuitiva y la verdadera naturaleza de uno. Este viaje es un llamado a la introspección, a la autodescubrimiento, a la conexión con uno mismo y con los demás a través de la empatía.",es,0,140,2,142,0.0,[],"['sumergirse', 'autodescubrimiento']"
23,"La Fuerza, como un arquero, se encuentra en el campo de la manifestación física, donde su flecha, simbolizada por la Tierra, se dirige hacia el objetivo tangible. Sus ojos, reflejando la resiliencia y la determinación, buscan la fuerza que impulsa el progreso hacia el material. Cada disparo, cada acción, es un salto hacia la realización de las aspiraciones, hacia la concretización de las ideas en formas concretas. En este terreno, la Fuerza aprende a dominar la materia, a nutrir la vida con el recurso, a crear el espacio para el crecimiento personal. Este viaje es un llamado a la acción, a la manifestación de las creencias en el mundo tangible, a la gestión equilibrada de los recursos materiales y a la alineación entre los valores espirituales y las prácticas diarias. En este campo, la Fuerza descubre la fuerza que impulsa el progreso hacia la realidad tangible, donde las aspiraciones se traducen en acciones concretas y las creencias se materializan en el mundo físico.",es,0,163,0,163,0.0,[],[]
