Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"Moonlight danced upon the tranquil lake, a shimmering ballet of shadow and illumination. The water's surface, once still as glass, now swirled with eddies of emotion, each one a tale waiting to be told. Beneath the moon's ethereal glow, secrets long buried began to surface, rising from the depths of the subconscious like bubbles from a sleeping sea. The Page of Wands materialized from the water's womb, a conduit between worlds, between the conscious and unconscious mind. With one hand, the Page held a lantern, a beacon to guide the seeker through uncharted waters of the psyche. The other hand, extended, yearned to connect, to find solid ground in the swirling tides of feeling. The lantern's light, a golden splash amidst the darkness, illuminated a path to self-knowledge. It whispered of the power within, the spark of intuition that burns constant within the soul. The water, a mirror of the mind, reflected the seeker's essence back - a kaleidoscope of memories, dreams, and hidden longings. Amidst the chaos of thoughts and emotions, the Page offered a tranquil center, a place to pause and ponder. For in the stillness, the seeker may find",en,161,36,0,197,0.183,"['tranquil', 'a', 'ballet', 'once', 'as', 'a', 'tale', 'to', 'be', 'buried', 'to', 'a', 'sea', 'a', 'a', 'a', 'to', 'extended', 'to', 'to', 'solid', 'light', 'a', 'a', 'to', 'soul', 'a', 'a', 'chaos', 'a', 'tranquil', 'center', 'a', 'place', 'to', 'pause']",[]
11,"The Star, Knight, and World cards are in position to reveal a message about the querent's spiritual journey and the path forward. The Star's celestial guidance suggests that the querent is at a crossroads, with the potential for great illumination and purpose ahead, but also the possibility of confusion and inner turmoil. The Knight's arrival indicates a need for action and initiative, to move forward and claim one's power and destiny. The World card's appearance signals a renaissance and the integration of different aspects of the querent's being. The querent must learn to trust their intuition and inner wisdom, for it will guide them through the challenges ahead. The road may be uncertain, but with courage and determination, the querent can navigate the changes and emerge with a greater understanding of themselves and their place in the grand design.",en,129,16,0,145,0.11,"['are', 'to', 'a', 'celestial', 'a', 'a', 'to', 'a', 'to', 'trust', 'be', 'can', 'emerge', 'a', 'place', 'grand']",[]
12,"El agua, que fluye a través de la tierra, reflejando la luz del cielo arqueado. Se escucha el sonido del arroyuelo, constantemente cambando mío modo, como el ritmo de un corazón. El agua no juge, no critica. Simplemente fluye, acariciando cada rincón hasta llegar a la fuente de abajo. Y ahí, en lo más profundo, está la clave. El punto donde la conciencia se hunde en los sentimientos más antiguos y primitivos. El punto en el que la emoción se conoce a sí misma.",es,0,82,2,84,0.0,[],"['arroyuelo', 'juge']"
13,"El tarot de Aire te invita a reflexionar sobre la comunicación y el pensamiento. La carta de Aire te muestra que el elemento aire es fundamental para la mente y la inteligencia. Es el aliento vital que conecta a los seres con los universos más elevados, permitiendo la transmisión de ideas y la interacción social. Cada respiración es una oportunidad para conectarse con la sabiduría superior. Ahora, es hora de escuchar a tu interior y exterior. Explora cómo tus pensamientos y palabras moldean tu realidad personal y tu comprensión del mundo. La claridad en la comunicación interna te guiará hacia un entendimiento más profundo de ti mismo y de tu entorno. Confía en la sabiduría divina que está siempre dentro de ti, esperando que tomes el primer paso en tu camino hacia la iluminación.",es,0,133,1,134,0.0,[],['conectarse']
14,"The Three of Cups reversed
Upon seeing this card, I am drawn into a reverie of the ephemeral nature of life. The Three of Cups, inverted, speaks to the fleeting, momentary quality of human connection and the inevitability of change. Just as the cups have been overturned, so too are our relationships and experiences transitory. The image of three empty vessels evokes a sense of the ephemeral, the intangible, the unattainable. And yet, in the reversal, there is a glimmer of hope - a reminder that the contents of a cup are not lost, but merely dispersed, waiting to be poured out anew. This card whispers of the impermanence of all things and the need to cherish each moment, for it is a rare opportunity to experience the raw beauty of the present.",es,110,22,0,132,0.833,"['the', 'three', 'of', 'cups', 'reversed', 'upon', 'seeing', 'this', 'card', 'drawn', 'into', 'reverie', 'of', 'the', 'ephemeral', 'of', 'life', 'the', 'three', 'of', 'cups', 'inverted', 'speaks', 'the', 'fleeting', 'momentary', 'quality', 'of', 'connection', 'and', 'the', 'inevitability', 'of', 'change', 'just', 'the', 'cups', 'have', 'been', 'overturned', 'our', 'relationships', 'and', 'experiences', 'transitory', 'the', 'image', 'of', 'three', 'empty', 'vessels', 'evokes', 'sense', 'of', 'the', 'ephemeral', 'the', 'the', 'unattainable', 'and', 'yet', 'in', 'the', 'reversal', 'there', 'is', 'glimmer', 'of', 'reminder', 'that', 'the', 'contents', 'of', 'cup', 'not', 'lost', 'but', 'merely', 'dispersed', 'waiting', 'poured', 'out', 'anew', 'this', 'card', 'whispers', 'of', 'the', 'impermanence', 'of', 'all', 'things', 'and', 'the', 'need', 'cherish', 'each', 'moment', 'for', 'it', 'is', 'rare', 'opportunity', 'experience', 'the', 'raw', 'beauty', 'of', 'the', 'present']",[]
15,"<response>
El diez de Oros, la carta de Tierra, invita a reflexionar sobre los recursos y la manifestación física. Esta carta es un llamado a la acción, para examinar cómo estos elementos influyen en nuestras vidas. Puede ser que esté perdiendo el equilibrio entre mi aspiración espiritual y las prácticas diarias. Tal vez haya resistido a la establecer conexión con la materia, o a permitir que este elemento controle mis acciones. El mensaje es de equilibrar, de encontrar una conexión saludable entre lo intangible y lo tangible. Solo mediante esta alineación entre la mente y el cuerpo, podemos manifestar nuestros más altos deseos en el mundo. Una nueva forma de gestión es necesaria. El dinero, la salud, el medio ambiente, ellos son los recursos más importantes en estas cartas. Su relación con ellos debe ser vista de una manera equilibrada, que refleje su verdadero ser. No se debe perseguir el material por su propio fin, sino como un medio para alcanzar la realización interior y conectarse con algo más amplio. El elemento de la Ti",es,0,174,1,175,0.0,[],['conectarse']
16,"La reina de Espadas, terciopelo y cuchilla en la mano derecha, apunta hacia abajo mientras una estrella resplandeciente se desliza por su diestra y baja en el escote izquierdo. Ella está sentada sobre un asiento de terciopelo, vestida con un traje de seda de color naranja que se cierra sobre un vestido de luster en la ropa interior. El escote del vestido cuelga en la cintura, mientras que el escote del sostén se cierra sobre la clavícula. Su pecho se revela a través de la delgada tela sedosa, y el escote se revela debajo de la ropa interior. Un guante de seda de color naranja cubre la mano derecha.

Araña el signo zodiac del león todo el tiempo. Un escote de seda de color naranja se desliza hacia abajo desde la tienda y se cierra en el escote izquierdo de un traje de terciopelo. Un escote de seda de color rojo",es,2,149,0,151,0.013,"['luster', 'zodiac']",[]
17,"El Tarot como espejo de la profunda piscis de las florecidas emociiones y sentimientos más íntimos, el agua simboliza el flujo interno hacia abajo y en el fondo de los seres humanos. En este elemento misterioso, debemos sumergirnos para comprender mejor nuestras verdaderas emociones y sentimientos más allá de las manifestaciones superficiales. El agua nos invita a explorar las profundidades de nuestro yo más esencial y la sabiduría intuitiva que surge de ella. Alzando el paravasaje de la empatia, el agua nos conecta con los demás, permitiendo una comprension más profunda de las experiencias comunes y los sentimientos compartidos. Esta carta de agua llena el vacio interior, llamando a la introspeccion para identificar las emociones dominantes y su impacto en el dia a dia. Al evaluar como estas fuerzas influyen en la toma de decisiones y en las interacciones con otros, el agua nos anima a honrar la sensible emocional como herramienta de la conexión y el autodescub",es,0,146,12,158,0.0,[],"['emociiones', 'íntimos', 'sumergirnos', 'paravasaje', 'empatia', 'comprension', 'vacio', 'introspeccion', 'dominantes', 'dia', 'dia', 'autodescub']"
18,"El fuego arde dentro de ti, impulso y voluntad, ardiente con la pasión de la creación. El fuego es el motor del cambio, la chispa divina que enciende el deseo y la determinación. Mira cómo su energía se manifiesta en tus acciones y decisiones. Los Fuego que consumes y transforma, tanto destruye como construye, para dar lugar a nuevas creaciones. Ahora reflexiona sobre lo que te motiva y qué propósito es el que guía tus pasos. El Fuego te invita a reconocer y canalizar adecuadamente tu poder interior. Tú tienes el fuego dentro, la fuerza divina para transformar tu realidad. Márcate, aprisiona y libera tus deseos auténticos, alineándolos con un propósito mayor. Solo así puedes encender tu fuego y convertirlo en una llama que ilumina tu camino.",es,0,123,4,127,0.0,[],"['adecuadamente', 'márcate', 'alineándolos', 'convertirlo']"
19,"The four of cups, reversed, indicates a significant shift in perspective. This card's message echoes the themes of grounding, stability and manifestation.

In the physical realm, the earth represents the solid foundation upon which our tangible experiences take root. It underscores the importance of anchoring our emotional and spiritual aspirations in concrete, everyday actions. The earth is not just a passive backdrop, but an active force—sustaining life, nurturing growth, providing sustenance. 

Through the lens of the Tarot, the four of cups suggests a re-evaluation of our relationship with material resources and physical well-being. It prompts us to consider how we are using our tools, talents and environment to their fullest potential. Are our daily practices and habits aligning with our deepest values? Are we cultivating a balanced, harmonious relationship between our inner and outer worlds?

At the heart of this card's symbolism lies the concept of manifestation. The earth teaches us that our thoughts, dreams and intentions can be turned into tangible reality. It reminds us to take action, to put our plans into motion. The fertile soil of our minds and hearts must be tilled with purpose and nourished with consistent effort.

Ultimately, the four of cups inverts the notion of what constitutes success",es,185,25,0,210,0.881,"['the', 'four', 'of', 'cups', 'reversed', 'indicates', 'significant', 'shift', 'in', 'perspective', 'this', 'card', 's', 'message', 'the', 'themes', 'of', 'grounding', 'stability', 'and', 'manifestation', 'in', 'the', 'physical', 'realm', 'the', 'earth', 'represents', 'the', 'foundation', 'upon', 'which', 'our', 'experiences', 'take', 'root', 'it', 'underscores', 'the', 'importance', 'of', 'anchoring', 'our', 'emotional', 'and', 'spiritual', 'aspirations', 'in', 'everyday', 'actions', 'the', 'earth', 'is', 'not', 'just', 'passive', 'backdrop', 'but', 'an', 'force', 'sustaining', 'life', 'nurturing', 'growth', 'providing', 'sustenance', 'through', 'the', 'lens', 'of', 'the', 'the', 'four', 'of', 'cups', 'suggests', 'evaluation', 'of', 'our', 'relationship', 'with', 'resources', 'and', 'physical', 'well', 'being', 'it', 'prompts', 'us', 'consider', 'how', 'we', 'using', 'our', 'tools', 'talents', 'and', 'environment', 'their', 'fullest', 'potential', 'our', 'daily', 'practices', 'and', 'habits', 'aligning', 'with', 'our', 'deepest', 'values', 'we', 'cultivating', 'balanced', 'harmonious', 'relationship', 'between', 'our', 'inner', 'and', 'outer', 'worlds', 'at', 'the', 'heart', 'of', 'this', 'card', 's', 'symbolism', 'lies', 'the', 'concept', 'of', 'manifestation', 'the', 'earth', 'teaches', 'us', 'that', 'our', 'thoughts', 'dreams', 'and', 'intentions', 'turned', 'into', 'it', 'reminds', 'us', 'take', 'action', 'our', 'plans', 'into', 'motion', 'the', 'fertile', 'soil', 'of', 'our', 'minds', 'and', 'hearts', 'must', 'tilled', 'with', 'purpose', 'and', 'nourished', 'with', 'consistent', 'effort', 'ultimately', 'the', 'four', 'of', 'cups', 'inverts', 'the', 'notion', 'of', 'what', 'constitutes', 'success']",[]
20,"El Fuego brilla en su potencia, iluminando el camino hacia un deseo mayor.

El fuego simboliza la energía y la voluntad interior que impulsa las acciones y el cambio. Él es el motor del poder divino que reside en cada ser humano, la chispa que enciende la motivación y el deseo de manifestar la voluntad en el mundo físico. El tarot de Fuego invita al buscador a reflexionar sobre la fuerza interior y cómo se manifiesta en sus acciones y decisiones. Sus cartas hablan de una necesidad de reconocer y equilibrar adecuadamente la fuerza interior. Mientras que el fuego puede ser tanto destructiva como constructiva, capaz de quemar lo viejo para dar espacio a la creación de nuevas ideas, la carta de Fuego sugiere centrarse en el deseo auténtico y cómo alinearlos con un propósito mayor. Esta lectura desafía al individuo a usar su poder interior de manera consciente y deliberada, fomentando el crecimiento personal y la transformación. El Fuego es la llama que il",es,0,161,4,165,0.0,[],"['adecuadamente', 'centrarse', 'alinearlos', 'il']"
21,"El despertar de la tierra es la iluminación del espíritu en la materia, donde las verdades internas se materializan alrededor de nosotros. En este momento, la copa de la torre está conectando los reales con la realidad, representando la unificación de la espiritualidad y el materialismo. El elemento de tierra invita a reflexionar sobre nuestro modo de interactuar con el mundo físico y cómo nuestras creencias se traducirán en acciones en la realidad. Este es el lugar para evaluar la alineación entre nuestras aspiraciones más altas y las prácticas cotidianas, asegurándose de que nuestro camino refleje nuestros valores más profundos.",es,0,99,1,100,0.0,[],['asegurándose']
22,"""El paje de bastos de Agua te lluece con los fluidos profundos del subconsciente. Al verse esta carta, sabes que debes hunderte en el lago de tus sentimientos más antiguos y escondidos. Ánimo a explorar esas aguas internas, a revelar los secretos más íntimos de tu alma. El agua es la fuente de tu ser más verdadero y la clave para conectar más profundamente con el corazón de tu ser. Haz frente a tus emociones, úsalas como un espejo que reflejione la luz de tus verdaderos deseos y la sabiduría del alma. No temas a sumergirte en el río de tus sentimientos, ya que ahí encontrarás el camino hacia una comprensión más profunda de ti mismo y de la esencia de la realidad. La carta de Agua te invita a embarcarte en un viaje de auto descubrimiento, a navegar las olas de tu alma y a encontrar tu propio camino hacia la autrealidad.""",es,0,145,8,153,0.0,[],"['lluece', 'hunderte', 'íntimos', 'úsalas', 'reflejione', 'sumergirte', 'embarcarte', 'autrealidad']"
23,"El reino de la Tierra, donde la materia se materializa y los sueños se hacen realidad, te invita a reflexionar sobre la relación entre lo espiritual y lo material. 

El elemento de la Tierra, por su estabilidad y terrenalidad, simboliza el punto en que el ser se entierra en el cuerpo y el entorno físico. Aquí, la ilusión y la fantasía dan paso a la realidad tangible. 

Pregna de potencial, la Tierra alberga el crecimiento y la manifestación. Tus creencias y metas actúan como semillas que se entierran en la tierra y florecieron en el cuerpo y el mundo exterior. 

El equilibrio entre el espíritu y el cuerpo se refleja en el elemento de la Tierra. Te anima a considerar cómo tu alma esalda y tu cuerpo responde. La salud se manifiesta en la nutrición y la circulación sanguíneo.

Pero la Tierra también puede significar obstáculos y limitaciones. Mientras que es natural y necesario, no debes lazar en",es,0,156,2,158,0.0,[],"['pregna', 'esalda']"
