Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"In the depths of the soul's ocean, a gentle current stirs, carrying whispers of the heart's deepest longings. The waters mirror the landscape of the psyche, reflecting the contours of desire and the shadows of fear. To navigate this emotional terrain is to embark on a journey of self-discovery, where each wave reveals a fragment of the true self. The waters connect us to the vast web of human experience, allowing us to empathize with the joys and sorrows of others. In the ebb and flow of emotion, we find the rhythm of our own souls, the pulse that guides us towards authenticity and connection.",en,96,12,0,108,0.111,"['soul', 'a', 'to', 'to', 'a', 'a', 'true', 'to', 'web', 'human', 'to', 'pulse']",[]
11,"In the realm of the tangible, where spirit takes root and blooms, a force of gentle power arises. It is the strength of the earth, the unyielding resilience that nurtures life in all its forms. This force flows through you, an inner wellspring of courage and fortitude. It is the power to stand firm in the face of adversity, to bend but not break, to draw sustenance from the very ground beneath your feet. In this earthly plane, your strength is your greatest resource, a treasure more precious than any material wealth. It is the strength to manifest your dreams, to bring your deepest desires into the light of day. It is the strength to tend to your body as you would the richest soil, to cultivate health and vitality. It is the strength to protect and preserve the world around you, to be a steward of the land and all its inhabitants. In this moment, embrace the strength that lies within you, the power of the earth made manifest in your being. Let it guide you, let it nourish you, let it be your compass as you navigate the material world. For in the end, it is this strength that will see you through, that will allow you to take root and grow, to flourish and thrive in the fertile soil of your own existence.",en,194,32,0,226,0.142,"['tangible', 'a', 'fortitude', 'to', 'stand', 'to', 'break', 'to', 'plane', 'a', 'more', 'material', 'to', 'to', 'light', 'to', 'to', 'body', 'as', 'to', 'to', 'preserve', 'to', 'be', 'a', 'land', 'embrace', 'be', 'as', 'material', 'to', 'to']",[]
12,"El Emperador, con su presencia majestuosa y su mirada penetrante, se encuentra ante un vasto océano de emociones. Las aguas, a veces calmadas y otras agitadas, reflejan las profundidades de su ser, revelando secretos y verdades olvidadas. Sumergirse en este mar de sentimientos es un viaje esencial para conectarse con la propia esencia y la sabiduría intuitiva que yace en su interior. El flujo de las emociones, como el flujo del agua, es vital para el desarrollo espiritual, permitiendo una comprensión más profunda de uno mismo y de los demás a través de la empatía. El Emperador, con su poder y autoridad, debe aprender a navegar por estas aguas, honrando su sensibilidad emocional como una herramienta valiosa para tomar decisiones y conectarse con el mundo que lo rodea. La introspección y la evaluación de las emociones dominantes son fundamentales para comprender su impacto en la vida diaria y en las interacciones con los demás. En este océano de emociones, el Emperador encuentra la clave para gobernar no solo sobre su reino, sino también sobre su propio ser.",es,0,173,4,177,0.0,[],"['sumergirse', 'conectarse', 'conectarse', 'dominantes']"
13,"El aliento de la comprensión, el soplo de la palabra, el susurro de la idea, todo ello se entrelaza en el aire que respiramos. Cada inhalación, una oportunidad para conectarnos con la sabiduría universal, para dejar que las influencias espirituales penetren en nuestra conciencia y nos guíen hacia la claridad mental. El aire, ese elemento etéreo y vital, es el vehículo a través del cual las ideas divinas se materializan en nuestra mente, promoviendo la capacidad de discernimiento y la comprensión profunda de nuestro ser y del mundo que nos rodea. La comunicación, tanto interna como externa, se vuelve esencial en este proceso, ya que nuestras palabras y pensamientos moldean nuestra realidad personal. Explorar cómo nos expresamos, cómo articulamos nuestras ideas y emociones, puede llevarnos a un entendimiento más claro de nosotros mismos y de nuestro lugar en el universo.",es,0,138,2,140,0.0,[],"['conectarnos', 'llevarnos']"
14,"La tierra, madre nutricia, nos ofrece su abrazo cálido y estable. En sus brazos, las semillas de nuestras ideas germinan y crecen, transformándose en realidades tangibles. Ella nos invita a danzar con la materia, a encontrar el equilibrio entre lo etéreo y lo sólido, entre lo espiritual y lo físico. La tierra es el lienzo en el que pintamos nuestra existencia, el escenario donde nuestras emociones y creencias toman forma. Ella nos desafía a ser conscientes de nuestra relación con el mundo material, a gestionar con sabiduría los recursos que nos ofrece. La tierra nos enseña a honrar la vida en todas sus manifestaciones, a encontrar la belleza y la riqueza en lo cotidiano, a construir sobre cimientos sólidos y sostenibles. Ella nos invita a arraigarnos en la tierra, a encontrar la estabilidad y la fuerza necesarias para enfrentar los desafíos del camino, sabiendo que siempre tendremos un hogar al que regresar.",es,0,150,2,152,0.0,[],"['transformándose', 'arraigarnos']"
15,"La tierra, madre nutricia, nos ofrece su abrazo cálido y acogedor. En sus brazos, las semillas de nuestras ideas germinan y crecen, transformándose en realidades tangibles. Ella es la manifestación física de nuestros sueños, el terreno fértil donde nuestras emociones encuentran expresión. La tierra nos invita a bailar con ella, a encontrar el ritmo entre lo espiritual y lo material, a honrar la interconexión sagrada entre nuestro ser interior y el mundo exterior. Ella nos desafía a ser conscientes de cómo nuestras acciones y elecciones moldean nuestro entorno, y a cultivar una relación respetuosa y sostenible con los recursos que nos rodean. La tierra es la maestra paciente que nos enseña a enraizarnos, a encontrar estabilidad y solidez en medio de la corriente de la vida. Ella nos invita a explorar la riqueza que yace bajo nuestros pies, a descubrir los tesoros ocultos en la simpleza de lo cotidiano. La tierra es la prueba palpable de que lo intangible puede hacerse tangible, de que lo etéreo puede encontrar forma y sustancia. Ella es el recordatorio constante de que estamos profundamente conectados con la tierra, y de que nuestra existencia es un baile sagrado con la madre que nos sostiene.",es,0,196,3,199,0.0,[],"['transformándose', 'enraizarnos', 'hacerse']"
16,"La Reina de Espadas, con su mirada penetrante y su postura erguida, nos invita a explorar el mundo tangible que nos rodea. Ella representa la manifestación física de nuestras ideas y emociones, la materialización de lo intangible en formas concretas. La Tierra, su elemento, simboliza la estabilidad y la solidez, la capacidad de sostener y nutrir la vida. La Reina nos desafía a considerar cómo nuestras creencias y valores se traducen en acciones y manifestaciones físicas, cómo nuestras aspiraciones espirituales se reflejan en nuestras prácticas diarias. Ella nos invita a evaluar nuestra relación con el dinero, la salud y el medio ambiente, promoviendo un enfoque equilibrado y sostenible que refleje nuestra esencia más profunda. La Reina de Espadas nos recuerda que, al igual que la Tierra, somos parte integral del ciclo de la vida, y que nuestras decisiones y acciones tienen un impacto en el mundo que nos rodea. Ella nos desafía a ser conscientes de nuestra presencia en este plano material, a honrar nuestra conexión con la Tierra y a manifestar nuestra verdad de manera auténtica y sostenible.",es,0,179,0,179,0.0,[],[]
17,"La Reina de Oros, con su mirada penetrante y su corona adornada, nos invita a sumergirnos en las profundidades de nuestro ser, a explorar los recovecos de nuestro corazón y a descubrir los tesoros ocultos en su interior. Ella es la guardiana de las emociones, la maestra de la intuición y la empatía. Con su presencia, nos guía hacia las aguas turbulentas de nuestro subconsciente, donde las verdades olvidadas y los secretos más íntimos aguardan a ser revelados. La Reina de Oros nos invita a bucear en las corrientes de nuestras emociones, a sentir su flujo y a dejarnos llevar por su corriente. Ella nos enseña a honrar nuestra sensibilidad, a permitir que nuestras emociones nos guíen y nos iluminen. A través de su sabiduría, comprendemos que nuestras emociones son una fuente vital de información, un mapa que nos lleva hacia nuestro verdadero ser y hacia las necesidades más profundas de nuestro corazón. La Reina de Oros nos invita a conectarnos con nosotros mismos y con los demás a través de la empatía, a comprender y a sentir las emociones compartidas, a crear puentes de comprensión y de amor. Ella es la prueba de que, al sumergirnos en las aguas de nuestras emociones, encontramos la sabiduría y la fuerza necesarias para navegar por la vida con autenticidad y conexión.",es,0,214,5,219,0.0,[],"['sumergirnos', 'íntimos', 'dejarnos', 'conectarnos', 'sumergirnos']"
18,"El fuego arde en tu interior, una chispa divina que te impulsa hacia la acción y el cambio. Esta fuerza vital, esta pasión, es el motor que enciende tu creatividad e inspiración, la determinación que te mueve a manifestar tu voluntad en el mundo físico. Pero ten cuidado, pues el fuego también puede ser destructivo, quemando lo viejo y obsoleto para dar paso a nuevas creaciones. Es la purificación que te permite reinventarte, transformarte y renacer. Reflexiona sobre tus deseos auténticos, sobre el propósito que los guía, y canaliza tu poder interior de manera consciente y deliberada. El fuego te invita a crecer, a cambiar, a convertirte en la mejor versión de ti mismo.",es,0,111,3,114,0.0,[],"['reinventarte', 'transformarte', 'convertirte']"
19,"La Tierra, en su quietud, sostiene el peso de nuestras emociones, permitiendo que arraiguen y se manifiesten en formas tangibles. Es el lienzo sobre el cual pintamos nuestra existencia, el escenario donde nuestras creencias y deseos se convierten en acciones y realidades físicas. En este espacio, la estabilidad y la solidez se entrelazan con la capacidad de nutrir y sostener la vida, proporcionando un terreno fértil para el crecimiento y la realización personal. La interacción con el mundo material y la gestión de nuestros recursos nos invitan a reflexionar sobre la alineación entre nuestras aspiraciones más profundas y nuestras prácticas diarias, desafiándonos a encontrar un equilibrio sostenible que refleje nuestros valores más auténticos.",es,0,112,1,113,0.0,[],['desafiándonos']
20,"El fuego arde en tu interior, una fuerza primitiva y salvaje que clama por ser liberada. Es la chispa divina que te empuja hacia adelante, el motor que enciende tus pasiones y te da la voluntad de crear y transformar. Pero ten cuidado, pues el fuego también puede destruir, quemando lo que ya no sirve para dar paso a lo nuevo. Deja que la llama purifique tu ser, que te renueve y te permita reinventarte. Canaliza tu poder interior de manera consciente, alinea tus deseos con un propósito superior y deja que el fuego te guíe hacia el crecimiento y la transformación.",es,0,101,1,102,0.0,[],['reinventarte']
21,"El As de Copas, en su esencia, representa la pureza y la inocencia de las emociones. Es el nacimiento de un sentimiento, el primer latido de un corazón enamorado. En el plano terrenal, esta carta invita a materializar los sueños y a dar forma a las ilusiones. Es el momento de plantar las semillas de la pasión y de ver cómo crecen y se desarrollan en el suelo fértil de la realidad. El As de Copas en la Tierra nos recuerda que las emociones no son abstractas, sino que tienen un peso y una presencia física. Nos invita a sentir el tacto de la mano amada, a saborear el dulce néctar del amor, a escuchar el eco de las palabras pronunciadas con sinceridad. En este contexto, la Tierra se convierte en el escenario donde las emociones cobran vida, donde el amor se hace carne y hueso. Es un llamado a honrar la materialidad de los sentimientos, a no menospreciar la importancia de lo tangible en la experiencia humana. El As de Copas en la Tierra nos recuerda que el amor no es solo un estado del alma, sino también una realidad física que se manifiesta en cada caricia, en cada abrazo, en cada momento compartido. Es una invitación a celebrar la belleza de lo terrenal, a encontrar la divinidad en lo cotidiano, a amar con todo el corazón y con todos los sentidos.",es,0,233,0,233,0.0,[],[]
22,"El Paje de Bastos, con su energía dinámica y enérgica, se encuentra en un viaje de descubrimiento, explorando los misterios del corazón y las profundidades del alma. Como un viajero intrépido, se sumerge en las aguas emocionales, dispuesto a enfrentar las corrientes turbulentas y las profundidades desconocidas. Con su bastón en mano, el Paje se aventura en el mundo de los sentimientos, dispuesto a navegar a través de las olas de la empatía y la intuición. A medida que se adentra en este viaje, el Paje aprende a escuchar su corazón, a confiar en su instinto y a permitir que sus emociones lo guíen hacia la verdad y la comprensión. A través de este proceso de exploración, el Paje descubre la sabiduría oculta en su interior, revelando secretos y verdades que habían estado enterrados en las profundidades de su ser. Con cada paso, el Paje se acerca más a la esencia de su ser, aprendiendo a honrar y valorar la riqueza de sus emociones como una fuente de conexión y crecimiento.",es,0,171,0,171,0.0,[],[]
23,"La Fuerza, como una energía primordial, se manifiesta en el plano físico a través de la Tierra, su expresión más tangible. Esta fuerza, que yace en el corazón de la materia, es la que sostiene y nutre la vida, permitiendo el crecimiento y la transformación. La Tierra, como un terreno fértil, invita a la semilla de las ideas a germinar y a las emociones a tomar forma, creando un puente entre lo espiritual y lo material. En este espacio, la Fuerza se vuelve palpable, manifestándose en acciones y resultados concretos que reflejan la alineación entre nuestros deseos más profundos y nuestra forma de interactuar con el mundo. La Tierra, como una madre nutricia, nos desafía a evaluar nuestra relación con los recursos, invitándonos a un enfoque sostenible y equilibrado que honre nuestra esencia y nuestro propósito en este plano.",es,0,137,2,139,0.0,[],"['manifestándose', 'invitándonos']"
