Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
11,"Strength, a card of empowerment and resilience, symbolizes the overcoming of obstacles through sheer will and determination. It embodies the strength to endure trials and the courage to stand tall against adversity. This card encourages you to harness your inner fortitude, to draw upon the resources within yourself to overcome challenges. Like a mountain climber scaling the final ridge, Strength reminds you that victory is within reach if you persecede with unwavering resolve. This card invites you to embrace your power, to recognize your ability to overcome any obstacle that stands in your way. It is a call to action, urging you to channel your strength into tangible outcomes, to manifest your aspirations into reality. Remember, true strength is not measured by physical prowess but by the ability to endure and triumph over adversity. Embrace this card as a symbol of your indomitable spirit, a reminder that you have the power to overcome any challenge that comes your way.",en,126,32,1,159,0.201,"['a', 'to', 'endure', 'to', 'stand', 'to', 'fortitude', 'to', 'to', 'a', 'final', 'resolve', 'invites', 'to', 'embrace', 'to', 'to', 'a', 'to', 'to', 'tangible', 'to', 'reality', 'true', 'to', 'endure', 'embrace', 'as', 'a', 'a', 'to', 'comes']",['persecede']
12,"El Emperador, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso del Agua, revelando la capacidad de dominar y nutrir la vida. En este espejo, el Agua muestra el Emperador como un catalizador para el equilibrio, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada hoja que el Emperador toca es una nota de la canción de la vida, resonando con la resonancia del Agua. En este mundo de manifestación, el Emperador invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar cómo su voluntad y decisiones se manifiestan en sus acciones y diariamente, desafiando a reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior. El Emperador es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,181,2,183,0.0,[],"['círculos', 'alinearlos']"
13,"La Templanza, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso del Aire, revelando la capacidad de equilibrio y purificación. En este espejo, el Aire muestra la Templanza como un catalizador para el crecimiento, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada hoja que la Templanza toca es una nota de la canción de la vida, resonando con la resonancia del Aire. En este mundo de manifestación, la Templanza invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar cómo su voluntad y decisiones se manifiestan en sus acciones y diariamente, desafiando a reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior. La Templanza es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,179,2,181,0.0,[],"['círculos', 'alinearlos']"
14,"La Tres de Bastos, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso de la Tierra, revelando la capacidad de sustentación y nutrición. En este espejo, la Tierra muestra la Tres de Bastos como un catalizador para el equilibrio, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada hoja que la Tres toca es una nota de la canción de la vida, resonando con la resonancia de la Tierra. En este mundo de manifestación, la Tres invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar cómo su voluntad y decisiones se manifiestan en sus acciones y diariamente, desafiando a reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior. La Tres es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,185,2,187,0.0,[],"['círculos', 'alinearlos']"
15,"La Diez de Oros, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso de la Tierra, revelando la capacidad de materialización y nutrición. En este espejo, la Tierra muestra la Diez de Oros como un catalizador para el equilibrio, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada hoja que la Diez toca es una nota de la canción de la vida, resonando con la resonancia de la Tierra. En este mundo de manifestación, la Diez invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar cómo su voluntad y decisiones se manifiestan en sus acciones y diariamente, desafiando a reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior. La Diez es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,185,2,187,0.0,[],"['círculos', 'alinearlos']"
16,"La Reina de Espadas, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso de la Tierra, revelando la capacidad de gestionar y nutrir la vida. En este espejo, la Tierra muestra la Reina de Espadas como un catalizador para el equilibrio, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada hoja que la Reina toca es una nota de la canción de la vida, resonando con la resonancia de la Tierra. En este mundo de manifestación, la Reina invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar cómo su voluntad y decisiones se manifiestan en sus acciones y diariamente, desafiando a reflexionar sobre las aspiraciones espirituales que motivan estas acciones y cómo alinearlas con un propósito superior. La Reina es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,187,2,189,0.0,[],"['círculos', 'alinearlas']"
17,"La Reina de Oros, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso del Agua, revelando la capacidad de conectar con los sentimientos más íntimos. En este espejo, el Agua muestra la Reina de Oros como un catalizador para el autodescubrimiento, donde las semillas de las experiencias emocionales brotan en la riqueza tangible del mundo físico. Cada hoja que la Reina toca es una nota de la canción de la vida, resonando con la resonancia del Agua. En este mundo de manifestación, la Reina invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar cómo su sensibilidad emocional se manifiestan en sus acciones y decisiones, desafiando a reflexionar sobre las emociones auténticas que motivan estas acciones y cómo alinearlas con un propósito superior. La Reina es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,183,4,187,0.0,[],"['círculos', 'íntimos', 'autodescubrimiento', 'alinearlas']"
18,"La Diez de Copas, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso del Fuego, revelando la capacidad de reinventarse a través de la purificación. En este espejo, el Fuego muestra la Diez de Copas como un catalizador para el crecimiento, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada hoja que la Diez toca es una nota de la canción de la vida, resonando con la resonancia del Fuego. En este mundo de manifestación, la Diez invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar cómo su impulso y voluntad se manifiestan en sus acciones y diariamente, desafiando a reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior. La Diez es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,185,3,188,0.0,[],"['círculos', 'reinventarse', 'alinearlos']"
19,"La Cuatro de Copas, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso de la Tierra, revelando la capacidad de sustentación y nutrición. En este espejo, la Tierra muestra la Cuatro de Copas como un catalizador para el equilibrio, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada hoja que la Cuatro toca es una nota de la canción de la vida, resonando con la resonancia de la Tierra. En este mundo de manifestación, la Cuatro invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar cómo su voluntad y decisiones se manifiestan en sus acciones y diariamente, desafiando a reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior. La Cuatro es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,185,2,187,0.0,[],"['círculos', 'alinearlos']"
20,"La Diez de Espadas, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso del Fuego, revelando la capacidad de purificar y reinventarse. En este espejo, el Fuego muestra la Diez de Espadas como un catalizador para el crecimiento, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada hoja que la Diez toca es una nota de la canción de la vida, resonando con la resonancia del Fuego. En este mundo de manifestación, la Diez invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar cómo su impulso y voluntad se manifiestan en sus acciones y decisiones, desafiando a reflexionar sobre los deseos auténticos que motivan estas acciones y cómo alinearlos con un propósito superior. La Diez es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,182,3,185,0.0,[],"['círculos', 'reinventarse', 'alinearlos']"
21,"La As de Copas, como un faro en la tormenta, refleja la manifestación de la energía en el plano material. Sus círculos, simbolizados por la sabiduría, sostienen el peso de la Tierra, revelando la capacidad de sostener y nutrir la vida. En este espejo, la Tierra muestra la As de Copas como un catalizador para el crecimiento, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada hoja que la As toca es una nota de la canción de la vida, resonando con la resonancia de la Tierra. En este mundo de manifestación, la As invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar la alineación entre nuestras aspiraciones espirituales y nuestras prácticas diarias, desafiando a reflexionar sobre cómo interactuamos con el mundo material y gestionamos nuestros recursos. La As es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,182,1,183,0.0,[],['círculos']
22,"El Paje de Bastos, como un espejo mágico, refleja la profundidad oculta de las emociones, revelando secretos internos que el agua de la intuición ha recopilado. Sus ojos, simbolizados por el jardín de flores, son una ventana al subconsciente, donde las semillas de las experiencias más íntimas brotan. Cada hoja que el Paje toca es una nota de la canción de la vida, una melodía que el agua de las emociones ha aprendido a resonar. En este mundo de flujo y profundidad, el Paje invita a la introspección, a sumergirse en el océano de sentimientos, donde las olas de la empatía se unen con las corrientes de la sabiduría. Es un llamado a explorar las emociones dominantes, a entender su impacto en la vida diaria, y a evaluar cómo estas influencias moldan las decisiones y las interacciones con los demás. En este espejo, el agua de las emociones refleja no solo el yo, sino también la capacidad de conectarse con el otro, a través de la empatía, permitiendo una comprensión más profunda de las experiencias compartidas. El Paje de Bastos es un catalizador para el desarrollo espiritual, un espejo que muestra la verdadera naturaleza y las necesidades íntimas, invitando a la autodescubrimiento a través de la empatía y la conexión con uno mismo y con los demás.",es,0,213,4,217,0.0,[],"['sumergirse', 'dominantes', 'conectarse', 'autodescubrimiento']"
23,"La Fuerza, como un faro en la tormenta, refleja la resistencia y la manifestación de la energía en el plano material. Sus brazos, simbolizados por la fuerza, sostienen el peso de la Tierra, revelando la capacidad de sostener y nutrir la vida. En este espejo, la Tierra muestra la fuerza como un catalizador para el crecimiento, donde las semillas de las aspiraciones espirituales brotan en la riqueza tangible del mundo físico. Cada roca que la Fuerza toca es una nota de la canción de la vida, resonando con la resonancia de la Tierra. En este mundo de manifestación, la Fuerza invita a la introspección, a evaluar cómo nuestras creencias y emociones se traducen en acciones y manifestaciones físicas. Es un llamado a considerar la alineación entre nuestras aspiraciones espirituales y nuestras prácticas diarias, desafiando a reflexionar sobre cómo interactuamos con el mundo material y gestionamos nuestros recursos. La Fuerza es un faro que guía a través de la oscuridad, revelando la fuerza de la vida en el plano tangible, invitando a un enfoque equilibrado y sostenible que refleje nuestros valores más profundos.",es,0,182,0,182,0.0,[],[]
