Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"A ripple begins, a dark pool reflecting a distant shore.  The current pulls, insistent, demanding to be understood.  A hidden current flows within, a persistent melody of feeling.  It seeks to surface, to be seen, to be acknowledged.  The surface whispers of forgotten joys and shadowed sorrows, a landscape of the soul laid bare.  It urges a gentle surrender to the ebb and flow, to allow the depths to breathe.  A quiet invitation to trust the intuition that guides, not to force a path, but to simply *be* within the shifting waters.  Let the reflection deepen, and the truth emerge, not as a fixed point, but as a continuous, evolving understanding.",en,79,32,0,111,0.288,"['a', 'a', 'a', 'to', 'be', 'a', 'a', 'to', 'to', 'be', 'to', 'be', 'a', 'soul', 'bare', 'urges', 'a', 'to', 'to', 'to', 'a', 'to', 'trust', 'to', 'a', 'to', 'be', 'emerge', 'as', 'a', 'as', 'a']",[]
11,"A rooted presence, a quiet defiance against the shifting sands.  The earth yields, yet holds a fierce, unwavering core.  It’s the weight of accumulated experience, the slow, deliberate building of a foundation.  A gentle pressure, a persistent pull towards stability – a recognition of the inherent need for grounding.  Look closely at the surface, at the subtle shifts beneath.  There’s a potential for profound transformation, a blossoming from the depths of what’s been held.  The earth whispers of resilience, of weathering storms both internal and external.  It asks, “What do you nurture within this space?”  Let the slow, steady growth of your own being illuminate the path forward.",en,98,12,0,110,0.109,"['a', 'a', 'a', 'core', 'a', 'a', 'a', 'a', 'look', 'a', 'a', 'do']",[]
12,"El Emperador se despliega como un vasto océano interior, un reflejo de la inmensidad de las emociones que fluyen a través de ti.  Un peso de silencio se alza, una necesidad de ser escuchado, pero no por palabras, sino por la resonancia de tu propia voz.  El agua te invita a navegar por las profundidades, a desentrañar las corrientes que te impulsan, a reconocer la fuerza que reside en la quietud.  

Observa cómo el reflejo se transforma, cómo las sombras se disipan y la luz se intensifica.  El Emperador no es un gobernante, sino un receptáculo, un espacio donde las emociones se acumulan y se liberan.  Es un llamado a la aceptación de tu totalidad, a la comprensión de cómo tus sentimientos moldean tu camino, y a la valentía de abrazar la sabiduría que se revela en la quietud de tu ser.",es,0,142,0,142,0.0,[],[]
13,"El Aire te invita a navegar un mar de posibilidades, un espacio donde la armonía se encuentra con la expresión.  Es un llamado a la paciencia, a la observación silenciosa y a la delicada danza entre la intención y la acción.  Abre tu mente a la posibilidad de que cada palabra, cada pensamiento, sea una semilla que germina en la realidad.  

La Templanza no es la ausencia de conflicto, sino la capacidad de encontrar el equilibrio en la confrontación.  Es la búsqueda de la verdad en la complejidad, la aceptación del cambio como un flujo constante.  Permite que las ideas fluyan libremente, sin la necesidad de forzar la corriente, sino de permitir que el Aire las guíe hacia su destino.  Es un espacio de quietud, donde la claridad emerge de la confusión.",es,0,132,0,132,0.0,[],[]
14,"El Tres de Bastos se abre paso con una fuerza silenciosa, un despertar de la tierra que se extiende desde el interior.  Una semilla de potencial, enterrada bajo la superficie, comienza a brotar con una audacia inesperada.  La manifestación se presenta como un camino de construcción, un acto de dar forma a la realidad a través de la acción.  La tierra se extiende, no con la ambición de dominar, sino con la aceptación de la entrega.  Un momento de conexión profunda con el cuerpo, con los recursos disponibles y con el entorno que nos rodea.  La carta invita a observar la danza entre la intención y la práctica, a reconocer la importancia de la armonía entre lo interno y lo externo.  Un nuevo comienzo, no un salto, sino una lenta y deliberada construcción de la vida.",es,0,136,0,136,0.0,[],[]
15,"El Diez de Oros se abre con un brillo que se filtra a través de la tierra, un resplandor que se extiende hacia el horizonte.  Es la manifestación de un potencial que se encuentra en la preparación.  Una fuerza que se materializa, no con una explosión, sino con la lenta y deliberada construcción.  La tierra se extiende, pero no se aprieta.  Hay un anhelo profundo, una necesidad de dar forma a lo que se siente, de convertir la intuición en algo tangible.  La carta te invita a observar la conexión entre tus aspiraciones y el mundo que te rodea, a evaluar si estás nutriendo tu cuerpo, tu mente y tu entorno con la misma energía que deseas manifestar.  Es un momento para reconocer la importancia de la paciencia y la sostenibilidad en la búsqueda de tus metas.",es,1,136,0,137,0.007,['si'],[]
16,"La Reina de Espadas se alza, un faro de decisión en la quietud.  Un peso de tierra se siente en tu ser, un anhelo latente de manifestar lo que se siente.  La forma en que te relacionas con el mundo físico, con los recursos que te rodean, es un espejo de tu interior.  La tierra te llama a la acción, a la firmeza de tus metas, pero también a la necesidad de una conexión profunda con la realidad.  Observa cómo tus emociones se manifiestan en la tierra que te rodea, cómo la estabilidad se construye a partir de la vulnerabilidad.  La Reina te invita a discernir si tus aspiraciones se sostienen en la tierra firme o si necesitan ser cultivadas con cuidado, para que la manifestación sea un reflejo de tu alma.",es,2,130,0,132,0.015,"['si', 'si']",[]
17,"La Reina de Oros se alza en un vacío de luz, un espejo que refleja la profundidad de tu ser.  Un torrente de emociones, un río de intuición, fluye a través de ti, buscando su camino.  Observa cómo la luz se filtra a través de la niebla, revelando fragmentos de lo que se esconde.  Esta reina no busca la claridad, sino la exploración.  Es un llamado a la escucha de tu corazón, a la aceptación de las aguas turbulentas que te impulsan.  Permite que la verdad, aunque a veces sea dolorosa, te guíe hacia un entendimiento más profundo de ti mismo.  La Reina de Oros te invita a navegar por las profundidades, a encontrar tu propia voz en el eco de tus sentimientos.",es,0,123,0,123,0.0,[],[]
18,"El fuego se alimenta de la pasión, un torrente que se libera y se transforma.  Una danza de energía, un despertar silencioso.  La luz que se desvanece, la fuerza que se eleva, un camino de auto-descubrimiento.  El impulso, un río que fluye hacia un mar de posibilidades.  Observa cómo la llama interior se expande,  desafiando las sombras y abrazando la totalidad.  Un llamado a la autenticidad, a la aceptación de la transformación, a la manifestación de la voluntad con la valentía de un corazón que busca su propio camino.",es,0,90,0,90,0.0,[],[]
19,"El Cuatro de Copas se abre como un jardín en flor, un espacio donde la semilla de la esperanza se encuentra con la tierra firme.  Las copas, con sus delicadas formas, danzan en un baile de abundancia, pero también de cautela.  La tierra, con su rugosa superficie, guarda secretos bajo su piel, esperando ser revelados.  El agua que fluye entre las copas es un río de posibilidades, un flujo constante que exige atención.  Observa cómo las flores se abren, cómo la luz se filtra a través de la hierba, cómo la energía se despliega en la tierra.  ¿Qué forma está tomando tu propio jardín interior?  ¿Qué recursos te están ofreciendo las circunstancias?  ¿Qué tierra necesitas cultivar para que florezca tu espíritu?",es,0,121,0,121,0.0,[],[]
20,"El fuego se desata, un torbellino de acero que se abre paso a través de la quietud.  Un destello de poder, una promesa de transformación, se libera de las sombras.  La espada, un golpe limpio, anuncia la necesidad de tomar la iniciativa.  No se trata de la destrucción, sino de la purificación de lo que ya no sirve.  El camino se abre a través de la combustión, un proceso de auto-descubrimiento.  El impulso, una llama que arde, debe ser guiado por una intención clara, un fuego que se alimenta de la verdad interior.  Observa cómo la energía se manifiesta, no como un accidente, sino como una expresión de tu propia voluntad, un camino hacia la creación de tu propio destino.",es,0,121,0,121,0.0,[],[]
21,"El agua se desvanece, dejando un vacío en la tierra.  Un peso silencioso se siente en la superficie, una promesa de reposo que se resiste a la manifestación.  La tierra se abre, revelando un camino que se extiende hacia lo desconocido, pero no con la fuerza de la voluntad.  La sombra se extiende, un reflejo de lo que se puede alcanzar, pero también de lo que se puede perder.  La conexión se desvanece, dejando un espacio vacío para la introspección.  El sol se esconde tras la niebla, y la tierra se prepara para un nuevo ciclo, un nuevo comienzo, pero con la certeza de que la esencia permanece en la profundidad.",es,0,110,1,111,0.0,[],['tras']
22,"El paje de bastos se desliza, un reflejo de la corriente que fluye bajo la superficie.  Un torrente de lo que se esconde, de lo que no se ve, se revela en su danza.  La agua, en su fluidez, teje un tapiz de recuerdos, de anhelos y de silencios.  Observa cómo el agua se desvía, cómo se transforma en un espejo que devuelve fragmentos de tu alma.  ¿Qué colores se filtran a través de esta corriente?  ¿Qué formas se forman en la superficie de tu ser?  El paje te invita a dejar que la profundidad del agua te guíe, a navegar por las aguas turbulentas de tus emociones, a reconocer la sabiduría que reside en la quietud.",es,0,116,1,117,0.0,[],['anhelos']
23,"La Fuerza se despliega como un río de piedra, un abrazo silencioso que se extiende hacia el horizonte.  Es la promesa de un suelo firme, aunque a veces oculto, donde las raíces se aferran a la tierra.  Un peso, quizás, que se siente en el pecho, una necesidad de dar forma a lo que se siente.  La fuerza no es la explosión, sino la persistencia de la semilla, la capacidad de transformar la oscuridad en luz, la sombra en sombra.  Observa cómo la tierra se expande, cómo se construye un camino, y cómo la energía se libera en la manifestación de tus propias necesidades.  Un equilibrio delicado entre lo tangible y lo intangible, entre el cuerpo y el espíritu.",es,0,119,0,119,0.0,[],[]
