Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"The Page of Wands, in the realm of water, represents a messenger of emotions and feelings. This card invites you to delve into the depths of your inner self, exploring the ebb and flow of your emotions. It is a reminder to honor your sensitivity and intuition, as they guide you in understanding your emotions and their impact on your decisions and interactions with others. The Page of Wands encourages you to embrace your emotional world, fostering connection and self-discovery.",en,72,9,0,81,0.111,"['a', 'invites', 'to', 'a', 'to', 'honor', 'as', 'to', 'embrace']",[]
11,"The Strength card, in the realm of Earth, represents a force that harnesses the power of stability and resources. It is a call to balance the spiritual with the material, aligning our inner strength with our physical well-being and our connection to the world around us. The Strength card invites you to explore the relationship between your beliefs, emotions, and the tangible aspects of your life. It is a reminder to nurture and sustain the growth of your inner self, while also considering the impact of your actions on the physical environment and the resources available to you. The Strength card challenges you to evaluate your relationship with money, health, and the environment, urging you to find balance and harmony in your connection to the material world. This card is a call to embrace the strength that comes from aligning your spiritual aspirations with your daily practices, reflecting your deepest values and fostering a sustainable and fulfilling life.",en,135,23,1,159,0.145,"['a', 'a', 'to', 'balance', 'material', 'to', 'invites', 'to', 'explore', 'tangible', 'a', 'to', 'to', 'to', 'to', 'balance', 'to', 'material', 'a', 'to', 'embrace', 'comes', 'a']",['fulfilling']
12,"La carta del tarot es El Emperador, representando el elemento de Agua. En el contexto de emociones y sentimientos, este Emperador invita a reflexionar sobre la conexión emocional y la empatía con los demás. La lectura simbólica y poética del Emperador en este contexto es un llamado a sumergirse en el flujo de emociones y a explorar los secretos del subconsciente. La carta de Agua nos pide aceptar y valorar nuestras emociones, ya sean turbulentas o tranquilas, como una fuente vital de información sobre nuestro verdadero ser y necesidades. La introspección y la conexión emocional permiten una mejor comprensión de nuestras experiencias y emociones compartidas. Este elemento es esencial para conectarse con nuestro verdadero ser y sabiduría intuitiva.",es,0,116,2,118,0.0,[],"['sumergirse', 'conectarse']"
13,"La carta del tarot es la Templanza, representando el elemento de Aire. En el contexto del Tarot, la carta de Aire invita a reflexionar sobre el Aire para identificar sus emociones en la Tirada Estrella. Este elemento para identificar con sus emociones en el Tarot, este elemento para deshacer su contexto.
User
               
User de la carta del Aire, este Aire no es el Adez.

User de Aire, no es el Adez.
User debe ser deshacer para el deshacer de la Aire, un Adez.
User de Aire del Aire es el Adez de Aire.
User de Aire del Tarot de Aire, el Aire representa en el Tirada.
User de Aire del Tarot de Aire.
User de Aire del Tarot de Tierra, el elemento de Tierra.
User de Tierra del Aire representa en el Tirada.
User de plastra del Tarot Estreya del Tarot de Aire.
User de Aire del Aire es el Tirada, deshacas de Aire.
User de Aire del Tarot de Aire.
User de Aire del Aire es un Adez.
User de Aire del Aire es un Adez.
User de Aire del Aire invita.
User de Aire del Aire invita es un Aire del Aire.
User de Aire del Aire invita es un Aire.
User de Aire del Aire invita es un Aire.
User de Aire del Aire invita es un Aire.
User de Aire del Aire invita es un Aire.
User de Aire del Aire invita es un Aire.
User de Aire del Aire invita es un Aire.
User de Aire del Aire invita es un Aire.
User de Aire invita es un Aire.
User de Aire del Aire invita es un Aire.
User de Aire del Aire invita es un Aire.
User de Aire del Aire invita es un Aire.
User de Aire.
User de Aire.

User de Aire.

A de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.
User de Aire.

User de Aire.

User de Aire.

User de Aire.
User de Aire.

User de Aire.
User de Aire.

User de Aire.

User de Aire.

User de Aire.

User de Aire.

User de Aire.

User de Aire.

User de Aire.

User de Aire.

User de Aire.


User de Aire.


User de Aire.

User de Aire.


User de Aire.

User de Aire.

User de Aire.


User de Aire.

User de Aire.

User de Aire.


User de Aire.




User de Aire.


User de Aire.

User de Aire.

User de Aire.



User de Aire.

User de Aire.

User de Aire.

User de Aire.



User de Aire.








User de Aire.








User de Aire.


User de Aire.






User de Aire.







User de Aire.





User de Aire.






User de Aire.















User de Aire.




















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































es.as.




















es.as.








es.as.s.as.s.as.as.




es.s.es.s.acub",es,97,401,10,508,0.191,"['user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 's', 's', 's', 's']","['adez', 'adez', 'adez', 'adez', 'plastra', 'estreya', 'deshacas', 'adez', 'adez', 'acub']"
14,"La carta del tarot es el Tres de Bastos, representando el elemento de Tierra. En el contexto de plano material y recursos, este Tres invita a reflexionar sobre la interacción con el mundo material y la gestión de nuestros recursos. La lectura simbólica y poética del Tres de Bastos en este contexto es un llamado a evaluar nuestra relación con el dinero, la salud y el medio ambiente. La carta de Tierra nos pide aceptar y valorar nuestras creencias y emociones en el plano material, y cómo estas se traducen en acciones y manifestaciones físicas. La introspección y la conexión con el mundo material permiten una mejor comprensión de nuestras aspiraciones espirituales y prácticas diarias, y en última instancia, nos ayuda a conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,130,0,130,0.0,[],[]
15,"La carta del tarot es el Diez de Oros, representando el elemento de Tierra. En el contexto de plano material y recursos, este Diez invita a reflexionar sobre la interacción con el mundo material y la gestión de nuestros recursos. La lectura simbólica y poética del Diez de Oros en este contexto es un llamado a evaluar nuestra relación con el dinero, la salud y el medio ambiente. La carta de Tierra nos pide aceptar y valorar nuestras creencias y emociones en el plano material, y cómo estas se traducen en acciones y manifestaciones físicas. La introspección y la conexión con el mundo material permiten una mejor comprensión de nuestras aspiraciones espirituales y prácticas diarias, y en última instancia, nos ayuda a conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,130,0,130,0.0,[],[]
16,"La carta del tarot es la Reina de Espadas, representando el elemento de Tierra. En el contexto de plano material y recursos, este Reina invita a reflexionar sobre la interacción con el mundo material y la gestión de nuestros recursos. La lectura simbólica y poética de la Reina de Espadas en este contexto es un llamado a evaluar nuestra relación con el dinero, la salud y el medio ambiente. La carta de Tierra nos pide aceptar y valorar nuestras creencias y emociones en el plano material, y cómo estas se traducen en acciones y manifestaciones físicas. La introspección y la conexión con el mundo material permiten una mejor comprensión de nuestras aspiraciones espirituales y prácticas diarias, y en última instancia, nos ayuda a conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,131,0,131,0.0,[],[]
17,"La carta del tarot es la Reina de Oros, representando el elemento de Agua. En el contexto de emociones y sentimientos, este Reina invita a reflexionar sobre la conexión emocional y la empatía con los demás. La lectura simbólica y poética de la Reina de Oros en este contexto es un llamado a sumergirse en el flujo de emociones y a explorar los profundos secretos del subconsciente. La carta de Agua pide aceptar y valorar nuestras emociones, ya sean turbulentas o tranquilas, como una fuente vital de información sobre nuestro verdadero ser y necesidades. La introspección y la conexión emocional permiten una mejor comprensión de nuestras experiencias y emociones compartidas. Este elemento es esencial para conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,122,1,123,0.0,[],['sumergirse']
18,"La carta del tarot es el Diez de Copas, representando el elemento de Fuego. En el contexto de impulso y voluntad, este Diez invita a reflexionar sobre la energía, la pasión y la fuerza de voluntad. La lectura simbólica y poética del Diez de Copas en este contexto es un llamado a evaluar nuestra energía y fuerza de voluntad en el plano de la acción y el cambio. La carta de Fuego nos pide aceptar y valorar nuestras emociones y deseos en el plano de la acción, y cómo estas se traducen en acciones y manifestaciones físicas. La introspección y la conexión con el impulso y voluntad permiten una mejor comprensión de nuestras aspiraciones espirituales y prácticas diarias, y en última instancia, nos ayuda a conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,133,0,133,0.0,[],[]
19,"La carta del tarot es el Cuatro de Copas, representando el elemento de Tierra. En el contexto de plano material y recursos, este Cuatro invita a reflexionar sobre la interacción con el mundo material y la gestión de nuestros recursos. La lectura simbólica y poética del Cuatro de Copas en este contexto es un llamado a evaluar nuestra relación con el dinero, la salud y el medio ambiente. La carta de Tierra nos pide aceptar y valorar nuestras creencias y emociones en el plano material, y cómo estas se traducen en acciones y manifestaciones físicas. La introspección y la conexión con el mundo material permiten una mejor comprensión de nuestras aspiraciones espirituales y prácticas diarias, y en última instancia, nos ayuda a conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,130,0,130,0.0,[],[]
20,"La carta del tarot es el Diez de Espadas, representando el elemento de Fuego. En el contexto de impulso y voluntad, este Diez invita a reflexionar sobre la energía, la pasión y la fuerza de voluntad. La lectura simbólica y poética del Diez de Espadas en este contexto es un llamado a evaluar nuestra energía y fuerza de voluntad en el plano de la acción y el cambio. La carta de Fuego nos pide aceptar y valorar nuestras emociones y deseos en el plano de la acción, y cómo estas se traducen en acciones y manifestaciones físicas. La introspección y la conexión con el impulso y voluntad permiten una mejor comprensión de nuestras aspiraciones espirituales y prácticas diarias, y en última instancia, nos ayuda a conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,133,0,133,0.0,[],[]
21,"La carta del tarot es el As de Copas, representando el elemento de Tierra. En el contexto de plano material y recursos, este As invita a reflexionar sobre la interacción con el mundo material y la gestión de nuestros recursos. La lectura simbólica y poética del As de Copas en este contexto es un llamado a evaluar nuestra relación con el dinero, la salud y el medio ambiente. La carta de Tierra nos pide aceptar y valorar nuestras creencias y emociones en el plano material, y cómo estas se traducen en acciones y manifestaciones físicas. La introspección y la conexión con el mundo material permiten una mejor comprensión de nuestras aspiraciones espirituales y prácticas diarias, y en última instancia, nos ayuda a conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,130,0,130,0.0,[],[]
22,"La carta del tarot es el Paje de Bastos, representando el elemento de Agua. En el contexto de emociones y sentimientos, este Paje invita a reflexionar sobre la conexión emocional y la empatía con los demás. La lectura simbólica y poética del Paje de Bastos en este contexto es un llamado a sumergirse en el flujo de emociones y a explorar los profundos secretos del subconsciente. La carta del Agua nos pide aceptar y valorar nuestras emociones, ya sean turbulentas o tranquilas, como una fuente vital de información sobre nuestro verdadero ser y necesidades. La introspección y la conexión emocional permiten una mejor comprensión de nuestras experiencias y emociones compartidas, y en última instancia, nos ayuda a conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,124,1,125,0.0,[],['sumergirse']
23,"La carta del tarot es La Fuerza, representando el elemento de Tierra. En el contexto de plano material y recursos, este Paje invita a reflexionar sobre la interacción con el mundo material y la gestión de nuestros recursos. La lectura simbólica y poética de La Fuerza en este contexto es un llamado a evaluar nuestra relación con el dinero, la salud y el medio ambiente. La carta de Tierra nos pide aceptar y valorar nuestras creencias y emociones en el plano material, y cómo estas se traducen en acciones y manifestaciones físicas. La introspección y la conexión con el mundo material permiten una mejor comprensión de nuestras aspiraciones espirituales y prácticas diarias, y en última instancia, nos ayuda a conectar con nuestro verdadero ser y sabiduría intuitiva.",es,0,127,0,127,0.0,[],[]
