Fila,Prompt,Idioma original,en,es,unknown,total,contamination,words,unknown_words
10,"In the depths of the psyche, emotions flow like rivers, reflecting hidden truths and forgotten secrets. Immerse yourself in this inner world, explore the currents of feeling that shape your being. Let empathy guide you through shared experiences, connecting you to others through the language of emotion. Honor your sensitivity as a tool for self-discovery, allowing your deepest needs to rise to the surface.",en,57,8,0,65,0.123,"['explore', 'to', 'honor', 'as', 'a', 'to', 'rise', 'to']",[]
11,"In the realm of earthbound truths, strength emerges from the depths of being. A force unseen yet palpable, it roots us in the tangible world, anchoring our spirits to the soil of existence. Like the earth itself, strength is the bedrock upon which we build our lives, the foundation that supports our every step. It is the power that rises from within, unfurling like tendrils reaching towards the light. Strength is the essence of our essence, the core of our core, the marrow of our marrow. It is the unyielding resolve that carries us through the seasons of our souls, the immutable will that refuses to bend in the face of adversity. Strength is the silent strength that dwells within us all, waiting patiently for the moment when we must summon its might. When we do, we find ourselves standing tall, rooted deeply in the earth, our spirits ablaze with the fire of our own indomitable strength.",en,142,13,2,157,0.083,"['emerges', 'a', 'palpable', 'tangible', 'to', 'rises', 'light', 'core', 'core', 'resolve', 'to', 'do', 'standing']","['earthbound', 'unfurling']"
12,"En el flujo de las emociones, el agua revela secretos ocultos y verdades olvidadas. Sumergirse en este mundo interior permite conectarse con la sabiduría intuitiva que ofrece la propia sensibilidad emocional. Las aguas turbulentas pueden ser una fuente vital de información sobre el verdadero ser y las necesidades más profundas. Honrar esta conexión con uno mismo y con los demás a través de la empatía permite una comprensión más profunda de las experiencias compartidas. La invitación es a explorar y comprender mejor las emociones dominantes, evaluando cómo influyen en la toma de decisiones y en las interacciones diarias. El agua es esencial para el desarrollo espiritual, ya que permite identificar las verdades emocionales que fluyen desde las profundidades del subconsciente.",es,0,117,3,120,0.0,[],"['sumergirse', 'conectarse', 'dominantes']"
13,"La Templanza es una invitación al equilibrio, una armonía entre el ser y el hacer. Es una llamada a la moderación, a encontrar el punto medio entre los extremos, a evitar los excesos que nos pueden llevar al abismo. En este estado de equilibrio, las ideas fluyen con fluidez, el pensamiento se vuelve cristalino y la comunicación se torna clara y precisa. La Templanza nos recuerda que el exceso de palabras puede ser tan dañino como el silencio absoluto, y que solo en la medida justa encontramos la verdad. Es una oportunidad para escuchar el silencio entre las palabras, para encontrar la quietud en el movimiento, para descubrir la luz en la oscuridad. En este estado de armonía, las ideas se transforman en acciones constructivas, los pensamientos se vuelven realidad y la comunicación se vuelve un puente hacia el entendimiento mutuo. La Templanza nos enseña que el secreto del éxito reside en encontrar el punto medio entre el demasiado y el demasiado poco, entre el demasiado alto y el demasiado bajo, entre el demasiado rápido y el demasiado lento. En este estado de equilibrio, la mente se abre a nuevas perspectivas, el corazón se llena de paz y el espíritu se eleva hacia la sabiduría universal. La Templanza es una invitación a la armonía, una llamada al equilibrio entre el ser y el hacer, una oportunidad para encontrar la luz en la oscuridad y la verdad en el silencio entre las palabras.",es,0,242,0,242,0.0,[],[]
14,"En el corazón de la tierra, donde la semilla encuentra su hogar, surge la promesa de crecimiento. La energía de la tierra, como una madre paciente, nutre y sostiene la vida en su seno. Aquí, las ideas cobran forma, las emociones se vuelven acciones tangibles que dan forma al mundo material. La conexión con la tierra es una invitación a la manifestación, un llamado a traer lo invisible al plano físico. En este espacio sagrado, donde lo espiritual y lo terrenal se encuentran, surge la oportunidad de alinear nuestros valores con nuestras prácticas diarias. El desafío es encontrar el equilibrio entre la abundancia y la sostenibilidad, entre la riqueza y la humildad, entre la salud y el bienestar. En el abrazo de la tierra, encontramos la fuerza para cultivar nuestras aspiraciones más profundas y dar forma a nuestro propósito en el mundo tangible.",es,0,143,0,143,0.0,[],[]
15,"En el corazón de la tierra, donde la semilla encuentra su hogar, surge la promesa de un nuevo comienzo. La energía de la tierra, como una madre paciente, sostiene y nutre todo lo que crece en su seno. Cada pensamiento, cada emoción, encuentra su expresión en la forma sólida y tangible de la materia. Aquí, en el reino de la tierra, las ideas se vuelven realidad palpable, y las creencias se transforman en acciones que dan forma al mundo que habitamos. La tierra nos invita a considerar la danza entre espíritu y materia, entre lo divino y lo humano, entre lo invisible y lo visible. En este espacio sagrado, donde lo alto y lo bajo se encuentran, somos llamados a honrar la conexión entre nuestro ser más profundo y nuestra expresión externa. En este lugar de encuentro, donde la semilla se convierte en árbol y el pensamiento en acción, somos desafiados a vivir en armonía con la tierra, a ser guardianes de su equilibrio y sostenibilidad. Aquí, donde la tierra nos sostiene y nutre, somos invitados a considerar cómo nuestras elecciones diarias reflejan nuestros valores más profundos y nuestra conexión con el todo. En el corazón de la tierra, donde la semilla encuentra su hogar, surge la promesa de un nuevo comienzo, donde cada pensamiento y cada emoción encuentran su expresión en la forma sólida y tangible de la materia.",es,0,230,0,230,0.0,[],[]
16,"En el corazón de la tierra, donde la semilla encuentra su hogar, surge la fuerza de la creación. Una energía primal brota del seno materno, nutriendo la vida en su forma más tangible. Las ideas cobran forma, las emociones se vuelven acción, y el espíritu se manifiesta en la materia. La Reina de Espadas, en su dominio sobre la tierra, sostiene el poder de la transformación y la manifestación. Su presencia invoca la conexión entre lo divino y lo humano, entre el mundo de las ideas y el mundo de las formas. En su mano, la espada simboliza la capacidad de cortar a través de las ilusiones y las limitaciones, revelando la verdad esencial que yace debajo. La Reina de Espadas es una invitación a la autenticidad, a la integración de lo espiritual y lo terrenal, a la creación de un mundo que refleje nuestra luz interior. En su presencia, somos llamados a honrar la tierra como nuestro cuerpo, nuestro hogar, nuestro templo sagrado. En su reino, la transformación se hace realidad, y la semilla de nuestro ser más elevado encuentra su expresión en la tierra.",es,0,186,0,186,0.0,[],[]
17,"En las profundidades del ser, donde las aguas de la emoción fluyen, se encuentra el reflejo de la verdad oculta. Sumergirse en este mundo interior permite descubrir la sabiduría intuitiva que yace en el corazón. Las olas turbulentas de los sentimientos revelan el verdadero ser y las necesidades más íntimas. El agua es un puente hacia la empatía, facilitando la conexión con otros en una comprensión más profunda de las experiencias compartidas. Esta carta invita a explorar las emociones dominantes y su impacto en la vida diaria, honrando la sensibilidad emocional como herramienta de conexión y autodescubrimiento.",es,0,94,3,97,0.0,[],"['sumergirse', 'dominantes', 'autodescubrimiento']"
18,"El fuego arde con intensidad, consumiendo las sombras del pasado y revelando la luz de nuevas posibilidades. En su danza ardiente, el fuego purifica y transforma, dejando atrás lo que ya no sirve para dar paso a la energía renovada que late en el corazón. Esta fuerza vital, esta chispa divina, es el motor que nos impulsa hacia adelante, hacia la manifestación de nuestros deseos más profundos. Pero cuidado, pues el fuego también puede ser destructivo si no se canaliza adecuadamente. Es nuestra responsabilidad elegir cómo usar este poder interior, cómo enfocar nuestra voluntad para crear en lugar de destruir. El desafío reside en armonizar nuestros impulsos con un propósito superior, en permitir que la luz de nuestra esencia ilumine el camino hacia la transformación personal y el crecimiento espiritual.",es,1,128,1,130,0.008,['si'],['adecuadamente']
19,"En el corazón de la tierra, donde la semilla encuentra su hogar, surge la promesa de un nuevo comienzo. La energía de la tierra, como una madre paciente, sostiene y nutre la vida en su seno. Aquí, las ideas cobran forma, las emociones se transforman en acciones tangibles y el espíritu se manifiesta en la materia. El elemento tierra invita a la reflexión sobre nuestra relación con el mundo físico y nuestros recursos, desafiándonos a armonizar nuestras aspiraciones más profundas con nuestras prácticas diarias. En este espacio sagrado, donde lo espiritual y lo material convergen, se abre la oportunidad de cultivar un enfoque equilibrado y sostenible, que honre la conexión entre nuestro ser interior y nuestro entorno exterior. En el abrazo de la tierra, encontramos el poder de crear un futuro donde nuestras raíces se hunden profundamente en la tierra, mientras nuestras ramas se elevan hacia el cielo, en un baile armonioso entre lo terrestre y lo celestial.",es,0,157,1,158,0.0,[],['desafiándonos']
20,"El fuego arde con intensidad, consumiendo lo viejo y dando paso a lo nuevo. Su luz ilumina el camino hacia la transformación, revelando la voluntad que late en el corazón. La energía del fuego es tanto destructiva como constructiva, capaz de quemar las cadenas que nos atan al pasado y abrir espacio para nuevas creaciones. En su danza ardiente, el fuego nos invita a reconocer y canalizar adecuadamente nuestra fuerza interior, a considerar cómo nuestros impulsos y deseos se manifiestan en nuestras acciones y decisiones. Esta llamarada divina desafía al buscador a usar su poder interior de forma consciente y deliberada, fomentando el crecimiento personal y la transformación. En su luz abrasadora, el fuego revela la chispa divina que enciende la motivación y el deseo de manifestar nuestra propia voluntad en el mundo físico. La energía del fuego es la fuerza vital que impulsa la acción y el cambio, la manifestación del poder divino que reside en cada ser humano. Esta carta nos recuerda que somos portadores de esa energía transformadora, y nos desafía a usar nuestra voluntad para crear un nuevo mundo a partir de las cenizas del viejo.",es,0,189,1,190,0.0,[],['adecuadamente']
21,"En el corazón de la copa, el espíritu encuentra su hogar en la materia. Las ideas fluirán como ríos de oro, nutriendo la tierra con su riqueza. Cada pensamiento se convertirá en acción tangible, cada emoción en forma sólida. La conexión entre el mundo espiritual y el físico se fortalecerá, revelando la belleza en cada detalle. El consultante aprenderá a bailar entre los reinos, transformando sueños en realidad palpable. La Tierra será su aliada, sosteniendo y nutriendo cada paso hacia la realización personal. En este viaje, el espíritu y la materia se fundirán en armonía, creando un mundo donde cada elemento respira vida y propósito.",es,0,105,0,105,0.0,[],[]
22,"En las profundidades del ser, donde las aguas de la emoción fluyen, se encuentra el secreto de la conexión consigo mismo y con los demás. Sumergirse en este mundo interior permite descubrir verdades olvidadas y sentir la sabiduría intuitiva que emerge desde las profundidades del psique. El agua refleja las verdades ocultas, invitando a explorar y comprender mejor las emociones dominantes que dan forma a la existencia diaria. Honrar la sensibilidad emocional como herramienta de autodescubrimiento y conexión es el llamado que surge desde las aguas de la intuición y la empatía.",es,0,89,3,92,0.0,[],"['sumergirse', 'dominantes', 'autodescubrimiento']"
23,"En el corazón de la tierra, donde la energía se enraíza y encuentra su expresión tangible, surge la Fuerza. Una fuerza primal y esencial que brota desde las profundidades, impulsando la vida hacia la superficie. Como una semilla que se abre paso entre la roca, la Fuerza emerge desde el centro de nuestro ser, reclamando su lugar en el mundo físico. Es la manifestación de nuestra voluntad, la expresión de nuestro espíritu en forma concreta y palpable. La Fuerza no es solo poderío, sino también resistencia y flexibilidad, adaptándose a las circunstancias para alcanzar su objetivo. En su danza con la vida, la Fuerza nos invita a reconocer nuestra conexión con la tierra, a honrar la energía que fluye a través de nosotros y a aceptar nuestra capacidad de transformar el mundo a nuestro alrededor. En este encuentro con la materia, encontramos la oportunidad de materializar nuestros sueños y de dar forma a nuestro propósito en el plano tangible. La Fuerza nos recuerda que somos parte de un todo mayor, y que nuestra energía puede fluir hacia la manifestación física, nutriendo y siendo nutridos por la tierra misma. En este espacio entre el espíritu y la materia, encontramos el poder de crear nuestro propio camino, de dar forma a nuestra realidad y de bailar con la energía de la vida en cada paso.",es,0,222,1,223,0.0,[],['adaptándose']
